bvp,time
24.58,1760267824.984375
22.55,1760267825.0
21.24,1760267825.015625
20.49,1760267825.03125
20.16,1760267825.046875
20.21,1760267825.0625
20.65,1760267825.078125
21.44,1760267825.09375
22.44,1760267825.109375
23.35,1760267825.125
23.78,1760267825.140625
23.32,1760267825.15625
21.72,1760267825.171875
18.96,1760267825.1875
15.24,1760267825.203125
10.94,1760267825.21875
6.46,1760267825.234375
2.04,1760267825.25
-2.27,1760267825.265625
-6.57,1760267825.28125
-11.04,1760267825.296875
-15.8,1760267825.3125
-20.82,1760267825.328125
-25.92,1760267825.34375
-30.84,1760267825.359375
-35.35,1760267825.375
-39.32,1760267825.390625
-42.76,1760267825.40625
-45.79,1760267825.421875
-48.62,1760267825.4375
-51.53,1760267825.453125
-54.89,1760267825.46875
-59.1,1760267825.484375
-64.42,1760267825.5
-70.78,1760267825.515625
-77.45,1760267825.53125
-83.03,1760267825.546875
-85.66,1760267825.5625
-83.61,1760267825.578125
-75.85,1760267825.59375
-62.55,1760267825.609375
-45.05,1760267825.625
-25.42,1760267825.640625
-5.89,1760267825.65625
11.67,1760267825.671875
25.9,1760267825.6875
35.83,1760267825.703125
40.78,1760267825.71875
40.42,1760267825.734375
34.93,1760267825.75
25.26,1760267825.765625
13.03,1760267825.78125
0.15,1760267825.796875
-11.7,1760267825.8125
-21.47,1760267825.828125
-28.65,1760267825.84375
-33.07,1760267825.859375
-34.54,1760267825.875
-32.81,1760267825.890625
-27.77,1760267825.90625
-19.77,1760267825.921875
-9.71,1760267825.9375
1.1,1760267825.953125
11.37,1760267825.96875
20.22,1760267825.984375
27.36,1760267826.0
33.07,1760267826.015625
38.04,1760267826.03125
43.11,1760267826.046875
48.99,1760267826.0625
56.04,1760267826.078125
64.33,1760267826.09375
73.69,1760267826.109375
84.02,1760267826.125
95.44,1760267826.140625
108.14,1760267826.15625
122.11,1760267826.171875
136.73,1760267826.1875
150.71,1760267826.203125
162.43,1760267826.21875
170.51,1760267826.234375
174.3,1760267826.25
173.95,1760267826.265625
170.04,1760267826.28125
163.06,1760267826.296875
153.1,1760267826.3125
139.85,1760267826.328125
122.93,1760267826.34375
102.09,1760267826.359375
77.28,1760267826.375
48.54,1760267826.390625
15.97,1760267826.40625
-20.06,1760267826.421875
-58.55,1760267826.4375
-97.68,1760267826.453125
-134.97,1760267826.46875
-167.84,1760267826.484375
-194.16,1760267826.5
-212.6,1760267826.515625
-222.6,1760267826.53125
-223.99,1760267826.546875
-216.79,1760267826.5625
-201.27,1760267826.578125
-178.33,1760267826.59375
-149.82,1760267826.609375
-118.54,1760267826.625
-87.79,1760267826.640625
-60.52,1760267826.65625
-38.6,1760267826.671875
-22.44,1760267826.6875
-11.2,1760267826.703125
