PPG GREEN,time
2098746.0,1769235672.163
2100390.0,1769235672.202
2102216.0,1769235672.242
2103381.0,1769235672.284
2100050.0,1769235672.321
2095213.0,1769235672.362
2091214.0,1769235672.402
2088533.0,1769235672.441
2086733.0,1769235672.482
2086744.0,1769235672.523
2087442.0,1769235672.563
2088043.0,1769235672.602
2088184.0,1769235672.644
2088621.0,1769235672.681
2089608.0,1769235672.721
2091373.0,1769235672.763
2092807.0,1769235672.802
2095030.0,1769235672.842
2097427.0,1769235672.883
2098481.0,1769235672.922
2095879.0,1769235672.963
2091506.0,1769235673.002
2088731.0,1769235673.041
2087119.0,1769235673.081
2086738.0,1769235673.123
2087575.0,1769235673.163
2088897.0,1769235673.202
2089630.0,1769235673.244
2090214.0,1769235673.283
2091077.0,1769235673.323
2092215.0,1769235673.362
2094250.0,1769235673.401
2096243.0,1769235673.441
2098191.0,1769235673.483
2100870.0,1769235673.521
2099986.0,1769235673.562
2096686.0,1769235673.603
2093309.0,1769235673.642
2091306.0,1769235673.682
2090699.0,1769235673.724
2090858.0,1769235673.763
2092166.0,1769235673.803
2093624.0,1769235673.844
2094197.0,1769235673.881
2095258.0,1769235673.922
2096606.0,1769235673.964
2098391.0,1769235674.002
2100240.0,1769235674.042
2102684.0,1769235674.084
2105391.0,1769235674.123
2107345.0,1769235674.164
2106293.0,1769235674.205
2103133.0,1769235674.242
2100625.0,1769235674.282
2099083.0,1769235674.323
2098649.0,1769235674.363
2099717.0,1769235674.403
2100905.0,1769235674.444
2102411.0,1769235674.483
2103177.0,1769235674.523
2104402.0,1769235674.565
2106030.0,1769235674.602
2107913.0,1769235674.642
2109849.0,1769235674.683
2112136.0,1769235674.723
2114821.0,1769235674.764
2117132.0,1769235674.804
2117415.0,1769235674.844
2114501.0,1769235674.884
2111835.0,1769235674.923
2110635.0,1769235674.963
2110943.0,1769235675.044
2110339.0,1769235675.003
2112182.0,1769235675.083
2113531.0,1769235675.123
2115928.0,1769235675.204
2114710.0,1769235675.165
2116951.0,1769235675.244
2118982.0,1769235675.283
2120638.0,1769235675.322
2122868.0,1769235675.363
2125327.0,1769235675.404
2127549.0,1769235675.443
2127192.0,1769235675.484
2124841.0,1769235675.525
2122945.0,1769235675.565
2121903.0,1769235675.604
2122037.0,1769235675.643
2123139.0,1769235675.683
2124664.0,1769235675.723
2125801.0,1769235675.765
2126812.0,1769235675.804
2127490.0,1769235675.844
2128978.0,1769235675.885
2130398.0,1769235675.924
2132540.0,1769235675.965
2134287.0,1769235676.005
2136328.0,1769235676.045
2136565.0,1769235676.083
2133496.0,1769235676.124
2131374.0,1769235676.164
2130223.0,1769235676.203
2130265.0,1769235676.245
2130768.0,1769235676.284
2132058.0,1769235676.324
2133420.0,1769235676.366
2134075.0,1769235676.405
2135190.0,1769235676.443
2136322.0,1769235676.484
2137938.0,1769235676.523
2139836.0,1769235676.564
2142095.0,1769235676.605
2143933.0,1769235676.644
2143665.0,1769235676.684
2140605.0,1769235676.726
2137736.0,1769235676.764
2135987.0,1769235676.803
2134884.0,1769235676.845
2134659.0,1769235676.884
2135510.0,1769235676.924
2136401.0,1769235676.966
2136906.0,1769235677.004
2137345.0,1769235677.044
2138566.0,1769235677.085
2139559.0,1769235677.124
2141033.0,1769235677.165
2142537.0,1769235677.206
2144561.0,1769235677.245
2145560.0,1769235677.283
2142749.0,1769235677.325
2139602.0,1769235677.364
2137340.0,1769235677.404
2136034.0,1769235677.445
2135457.0,1769235677.485
2135830.0,1769235677.525
2136704.0,1769235677.567
2137145.0,1769235677.604
2137464.0,1769235677.645
2138027.0,1769235677.686
2138892.0,1769235677.725
2140134.0,1769235677.766
2143141.0,1769235677.844
2141478.0,1769235677.805
2144140.0,1769235677.884
2142256.0,1769235677.925
2135938.0,1769235678.005
2138641.0,1769235677.965
2134442.0,1769235678.046
2133587.0,1769235678.085
2134033.0,1769235678.126
2134571.0,1769235678.166
2134402.0,1769235678.204
2134118.0,1769235678.243
2133860.0,1769235678.282
2134144.0,1769235678.321
2135297.0,1769235678.36
2136057.0,1769235678.399
2137160.0,1769235678.438
2135850.0,1769235678.477
2132035.0,1769235678.516
2128246.0,1769235678.555
2125389.0,1769235678.594
2124219.0,1769235678.633
2124240.0,1769235678.672
2124181.0,1769235678.711
2123884.0,1769235678.75
2123135.0,1769235678.789
2122748.0,1769235678.828
2122852.0,1769235678.867
2123444.0,1769235678.906
2124512.0,1769235678.945
2126008.0,1769235678.984
2126484.0,1769235679.023
2123852.0,1769235679.062
2119498.0,1769235679.101
2116030.0,1769235679.14
2113716.0,1769235679.179
2111268.0,1769235679.218
2110688.0,1769235679.257
2111138.0,1769235679.296
2110786.0,1769235679.335
2110220.0,1769235679.374
2110425.0,1769235679.413
2110585.0,1769235679.452
2111742.0,1769235679.491
2113010.0,1769235679.53
2114380.0,1769235679.569
2114058.0,1769235679.608
2111227.0,1769235679.647
2107583.0,1769235679.686
2105603.0,1769235679.725
2104902.0,1769235679.764
2104584.0,1769235679.803
2104284.0,1769235679.842
2103112.0,1769235679.881
2100517.0,1769235679.921
2097244.0,1769235679.961
2093038.0,1769235680.001
2091214.0,1769235680.041
2088321.0,1769235680.081
2084808.0,1769235680.121
2082429.0,1769235680.161
2082570.0,1769235680.201
2079638.0,1769235680.241
2076050.0,1769235680.281
2073425.0,1769235680.321
2069165.0,1769235680.361
2067155.0,1769235680.401
2067472.0,1769235680.441
2066903.0,1769235680.481
2066410.0,1769235680.521
2065454.0,1769235680.561
2064745.0,1769235680.601
2064590.0,1769235680.641
2064689.0,1769235680.681
2065113.0,1769235680.721
2066288.0,1769235680.761
2067643.0,1769235680.801
2067117.0,1769235680.841
2065376.0,1769235680.881
2063343.0,1769235680.921
2062533.0,1769235680.961
2061581.0,1769235681.001
2061091.0,1769235681.041
2060809.0,1769235681.081
2060390.0,1769235681.121
2060306.0,1769235681.161
2061985.0,1769235681.201
2065198.0,1769235681.241
2069769.0,1769235681.281
2073859.0,1769235681.321
2078580.0,1769235681.361
2082143.0,1769235681.401
2083836.0,1769235681.441
2083806.0,1769235681.481
2084175.0,1769235681.521
2086818.0,1769235681.561
2090685.0,1769235681.601
2095744.0,1769235681.641
2100627.0,1769235681.681
2103733.0,1769235681.721
2104712.0,1769235681.761
2105101.0,1769235681.801
2106359.0,1769235681.841
2107501.0,1769235681.881
2110159.0,1769235681.921
2114590.0,1769235681.961
2119930.0,1769235682.001
2123266.0,1769235682.041
2125362.0,1769235682.081
2126830.0,1769235682.121
2129362.0,1769235682.161
2131594.0,1769235682.201
2134951.0,1769235682.241
2138693.0,1769235682.281
2142619.0,1769235682.321
2145733.0,1769235682.361
2149236.0,1769235682.401
2152131.0,1769235682.441
2155550.0,1769235682.481
2158982.0,1769235682.521
2162024.0,1769235682.561
2164221.0,1769235682.601
2165340.0,1769235682.641
2165021.0,1769235682.681
2165587.0,1769235682.721
2166725.0,1769235682.761
2167302.0,1769235682.801
2168653.0,1769235682.841
2170643.0,1769235682.881
2172201.0,1769235682.921
2174232.0,1769235682.961
2176251.0,1769235683.001
2178324.0,1769235683.041
2180689.0,1769235683.081
2182934.0,1769235683.121
2185310.0,1769235683.161
2187993.0,1769235683.201
2189625.0,1769235683.241
2189398.0,1769235683.281
2190366.0,1769235683.321
2192031.0,1769235683.361
2193379.0,1769235683.401
2194859.0,1769235683.441
2196903.0,1769235683.481
2198301.0,1769235683.521
2198878.0,1769235683.561
2199648.0,1769235683.601
2199808.0,1769235683.641
2200311.0,1769235683.681
2200898.0,1769235683.721
2200976.0,1769235683.761
2200186.0,1769235683.801
2197198.0,1769235683.841
2190369.0,1769235683.881
2182173.0,1769235683.921
2175773.0,1769235683.961
2171788.0,1769235684.001
2168795.0,1769235684.041
2167036.0,1769235684.081
2167173.0,1769235684.121
2169538.0,1769235684.161
2173611.0,1769235684.201
2178165.0,1769235684.241
2182165.0,1769235684.281
2184897.0,1769235684.321
2186413.0,1769235684.361
2186896.0,1769235684.401
2189031.0,1769235684.441
2191721.0,1769235684.481
2193619.0,1769235684.521
2195316.0,1769235684.561
2197916.0,1769235684.601
2200594.0,1769235684.641
2203900.0,1769235684.681
2207301.0,1769235684.721
2209838.0,1769235684.761
2211492.0,1769235684.801
2211426.0,1769235684.841
2211112.0,1769235684.881
2211474.0,1769235684.921
2213213.0,1769235684.961
2215659.0,1769235685.001
2216574.0,1769235685.041
2215874.0,1769235685.081
2215561.0,1769235685.121
2216887.0,1769235685.161
2218650.0,1769235685.201
2220760.0,1769235685.241
2226106.0,1769235685.321
2223625.0,1769235685.281
2229618.0,1769235685.361
2233085.0,1769235685.401
2240366.0,1769235685.481
2242927.0,1769235685.521
2236827.0,1769235685.441
2245180.0,1769235685.561
2243321.0,1769235685.641
2244930.0,1769235685.601
2240755.0,1769235685.721
2241325.0,1769235685.681
2240928.0,1769235685.761
2241885.0,1769235685.801
2243747.0,1769235685.841
2245958.0,1769235685.881
2247443.0,1769235685.921
2251754.0,1769235686.001
2257371.0,1769235686.081
2254657.0,1769235686.041
2249102.0,1769235685.961
2259915.0,1769235686.121
2259763.0,1769235686.201
2261028.0,1769235686.161
2257763.0,1769235686.281
2257185.0,1769235686.321
2258883.0,1769235686.241
2257438.0,1769235686.361
2258807.0,1769235686.441
2257749.0,1769235686.401
2261892.0,1769235686.521
2260569.0,1769235686.481
2265674.0,1769235686.601
2270114.0,1769235686.681
2270468.0,1769235686.721
2263612.0,1769235686.561
2268140.0,1769235686.641
2268641.0,1769235686.761
2266691.0,1769235686.801
2265597.0,1769235686.841
2265130.0,1769235686.881
2264926.0,1769235686.921
2266050.0,1769235686.961
2266937.0,1769235687.001
2267630.0,1769235687.041
2268432.0,1769235687.081
2269917.0,1769235687.121
2271248.0,1769235687.161
2273060.0,1769235687.201
2275535.0,1769235687.241
2275247.0,1769235687.281
2272617.0,1769235687.321
2269611.0,1769235687.361
2267581.0,1769235687.401
2266645.0,1769235687.441
2265726.0,1769235687.481
2265681.0,1769235687.521
2266509.0,1769235687.561
2267050.0,1769235687.601
2266786.0,1769235687.641
2267163.0,1769235687.681
2267466.0,1769235687.721
2268095.0,1769235687.761
2268986.0,1769235687.801
2270402.0,1769235687.841
2269878.0,1769235687.881
2267725.0,1769235687.921
2266992.0,1769235687.961
2267040.0,1769235688.001
2267699.0,1769235688.041
2269524.0,1769235688.081
2270325.0,1769235688.121
2270536.0,1769235688.161
2270211.0,1769235688.201
2269613.0,1769235688.241
2269240.0,1769235688.281
2270305.0,1769235688.321
2271677.0,1769235688.361
2273479.0,1769235688.401
2275870.0,1769235688.441
2274833.0,1769235688.481
2271109.0,1769235688.521
2268206.0,1769235688.561
2266254.0,1769235688.601
2265287.0,1769235688.641
2265799.0,1769235688.681
2267134.0,1769235688.721
2268715.0,1769235688.761
2270014.0,1769235688.801
2271962.0,1769235688.841
2275944.0,1769235688.881
2279058.0,1769235688.921
2281301.0,1769235688.961
2281552.0,1769235689.001
2277382.0,1769235689.041
2269938.0,1769235689.081
2262692.0,1769235689.121
2256328.0,1769235689.161
2253068.0,1769235689.201
2252764.0,1769235689.241
2253450.0,1769235689.281
2254488.0,1769235689.321
2254764.0,1769235689.361
2255836.0,1769235689.401
2256734.0,1769235689.441
2258597.0,1769235689.481
2260611.0,1769235689.521
2262567.0,1769235689.561
2260440.0,1769235689.601
2254952.0,1769235689.641
2249308.0,1769235689.681
2245041.0,1769235689.721
2241616.0,1769235689.761
2239956.0,1769235689.801
2239192.0,1769235689.841
2239447.0,1769235689.881
2239434.0,1769235689.921
2239814.0,1769235689.961
2239504.0,1769235690.001
2239781.0,1769235690.041
2239843.0,1769235690.081
2239734.0,1769235690.121
2238648.0,1769235690.161
2232632.0,1769235690.257
2226052.0,1769235690.298
2219777.0,1769235690.337
2215304.0,1769235690.377
2211751.0,1769235690.418
2210202.0,1769235690.457
2209663.0,1769235690.497
2208384.0,1769235690.538
2207657.0,1769235690.578
2207062.0,1769235690.617
2207284.0,1769235690.658
2207830.0,1769235690.697
2208376.0,1769235690.737
2207482.0,1769235690.779
2201905.0,1769235690.817
2195307.0,1769235690.857
2189814.0,1769235690.898
2185482.0,1769235690.937
2182890.0,1769235690.978
2181596.0,1769235691.018
2180903.0,1769235691.058
2179875.0,1769235691.098
2179371.0,1769235691.139
2178899.0,1769235691.178
2179016.0,1769235691.218
2180008.0,1769235691.259
2181410.0,1769235691.298
2179646.0,1769235691.338
2174288.0,1769235691.38
2168308.0,1769235691.418
2162988.0,1769235691.458
2158192.0,1769235691.499
2154535.0,1769235691.538
2152140.0,1769235691.579
2151138.0,1769235691.619
2151500.0,1769235691.658
2151852.0,1769235691.698
2153721.0,1769235691.739
2156018.0,1769235691.779
2159345.0,1769235691.818
2162573.0,1769235691.859
2160605.0,1769235691.898
2151437.0,1769235691.938
2138524.0,1769235691.98
2125513.0,1769235692.018
2114720.0,1769235692.059
2107889.0,1769235692.1
2103806.0,1769235692.139
2105189.0,1769235692.179
2112585.0,1769235692.22
2115252.0,1769235692.259
2115101.0,1769235692.299
2116272.0,1769235692.34
2118050.0,1769235692.38
2120662.0,1769235692.419
2121019.0,1769235692.46
2117879.0,1769235692.499
2114626.0,1769235692.539
2112609.0,1769235692.581
2112382.0,1769235692.619
2114217.0,1769235692.659
2117484.0,1769235692.7
2120840.0,1769235692.739
2123351.0,1769235692.78
2126082.0,1769235692.821
2129318.0,1769235692.86
2132564.0,1769235692.9
2135923.0,1769235692.941
2138688.0,1769235692.981
2138934.0,1769235693.021
2135387.0,1769235693.062
2131514.0,1769235693.101
2127857.0,1769235693.139
2125700.0,1769235693.181
2125745.0,1769235693.22
2126925.0,1769235693.26
2127383.0,1769235693.301
2127865.0,1769235693.341
2128362.0,1769235693.382
2130123.0,1769235693.42
2131821.0,1769235693.459
2134605.0,1769235693.5
2136134.0,1769235693.541
2134663.0,1769235693.581
2130579.0,1769235693.62
2127388.0,1769235693.662
2125263.0,1769235693.701
2124352.0,1769235693.741
2125199.0,1769235693.781
2126566.0,1769235693.82
2128151.0,1769235693.859
2129126.0,1769235693.9
2130732.0,1769235693.939
2133048.0,1769235693.979
2135163.0,1769235694.02
2137870.0,1769235694.06
2139276.0,1769235694.1
2136655.0,1769235694.141
2132713.0,1769235694.18
2129434.0,1769235694.22
2127240.0,1769235694.261
2126330.0,1769235694.301
2126805.0,1769235694.341
2127646.0,1769235694.383
2128679.0,1769235694.421
2127875.0,1769235694.462
2126962.0,1769235694.503
2125691.0,1769235694.54
2125462.0,1769235694.581
2125730.0,1769235694.621
2125566.0,1769235694.661
2121110.0,1769235694.701
2115696.0,1769235694.742
2110840.0,1769235694.782
2106524.0,1769235694.822
2104021.0,1769235694.861
2103400.0,1769235694.9
2103906.0,1769235694.941
2104251.0,1769235694.983
2104634.0,1769235695.021
2106064.0,1769235695.061
2106949.0,1769235695.103
2108618.0,1769235695.142
2110386.0,1769235695.183
2111149.0,1769235695.221
2107992.0,1769235695.261
2103159.0,1769235695.301
2096351.0,1769235695.382
2099100.0,1769235695.342
2094946.0,1769235695.422
2095147.0,1769235695.463
2096121.0,1769235695.502
2097988.0,1769235695.582
2096962.0,1769235695.542
2099051.0,1769235695.621
2100803.0,1769235695.661
2102886.0,1769235695.702
2105400.0,1769235695.742
2107109.0,1769235695.783
2104964.0,1769235695.823
2100961.0,1769235695.862
2097188.0,1769235695.901
2094295.0,1769235695.942
2092714.0,1769235695.982
2092388.0,1769235696.021
2093450.0,1769235696.063
2094157.0,1769235696.102
2095289.0,1769235696.142
2096127.0,1769235696.184
2097908.0,1769235696.223
2099286.0,1769235696.261
2101424.0,1769235696.302
2103130.0,1769235696.341
2101104.0,1769235696.382
2097225.0,1769235696.423
2092962.0,1769235696.462
2089587.0,1769235696.502
2087418.0,1769235696.543
2086953.0,1769235696.583
2087350.0,1769235696.623
2087793.0,1769235696.664
2088448.0,1769235696.701
2089152.0,1769235696.741
2090192.0,1769235696.783
2092112.0,1769235696.822
2094395.0,1769235696.862
2097326.0,1769235696.904
2097457.0,1769235696.943
2094882.0,1769235696.984
2092393.0,1769235697.022
2090890.0,1769235697.062
2090318.0,1769235697.102
2091119.0,1769235697.143
2092672.0,1769235697.183
2093580.0,1769235697.223
2094248.0,1769235697.264
2095115.0,1769235697.303
2096332.0,1769235697.343
2098334.0,1769235697.383
2100459.0,1769235697.422
2102324.0,1769235697.462
2102726.0,1769235697.503
2099503.0,1769235697.542
2095327.0,1769235697.583
2091962.0,1769235697.624
2089007.0,1769235697.663
2087827.0,1769235697.704
2088492.0,1769235697.743
2089260.0,1769235697.783
2090313.0,1769235697.822
2091098.0,1769235697.863
2092476.0,1769235697.903
2094066.0,1769235697.943
2095700.0,1769235697.985
2097566.0,1769235698.023
2099423.0,1769235698.064
2097652.0,1769235698.103
2094045.0,1769235698.142
2091106.0,1769235698.183
2088735.0,1769235698.224
2087889.0,1769235698.263
2088148.0,1769235698.303
2089326.0,1769235698.344
2090534.0,1769235698.384
2091672.0,1769235698.424
2093028.0,1769235698.463
2094505.0,1769235698.502
2096350.0,1769235698.543
2098534.0,1769235698.584
2100721.0,1769235698.623
2101048.0,1769235698.663
2097608.0,1769235698.705
2094148.0,1769235698.744
2091551.0,1769235698.783
2089640.0,1769235698.823
2089403.0,1769235698.863
2090365.0,1769235698.903
2091369.0,1769235698.944
2091745.0,1769235698.984
2092465.0,1769235699.023
2094152.0,1769235699.064
2096075.0,1769235699.101
2098675.0,1769235699.141
2102201.0,1769235699.184
2104903.0,1769235699.223
2103510.0,1769235699.262
2101182.0,1769235699.304
2099615.0,1769235699.343
2099013.0,1769235699.384
2099494.0,1769235699.424
2101110.0,1769235699.464
2103020.0,1769235699.504
2104501.0,1769235699.545
2105721.0,1769235699.585
2107256.0,1769235699.625
2109362.0,1769235699.664
2112048.0,1769235699.703
2114534.0,1769235699.743
2116537.0,1769235699.785
2116002.0,1769235699.824
2112397.0,1769235699.864
2108201.0,1769235699.905
2105077.0,1769235699.945
2102720.0,1769235699.984
2101423.0,1769235700.024
2101761.0,1769235700.063
2102085.0,1769235700.104
2102126.0,1769235700.145
2102620.0,1769235700.185
2102911.0,1769235700.224
2103829.0,1769235700.266
2104837.0,1769235700.305
2106225.0,1769235700.343
2107166.0,1769235700.385
2104338.0,1769235700.424
2100226.0,1769235700.464
2096145.0,1769235700.505
2093291.0,1769235700.544
2090963.0,1769235700.585
2090536.0,1769235700.626
2090941.0,1769235700.665
2091037.0,1769235700.703
2091147.0,1769235700.745
2091344.0,1769235700.785
2091984.0,1769235700.824
2092336.0,1769235700.865
2093041.0,1769235700.905
2093700.0,1769235700.945
2091950.0,1769235700.987
2087418.0,1769235701.023
2083559.0,1769235701.064
2080818.0,1769235701.105
