eda,time
0.331805,1769235672.25
0.386892,1769235672.5
0.351021,1769235672.75
0.340773,1769235673.0
0.343335,1769235673.25
0.340773,1769235673.5
0.342054,1769235673.75
0.342054,1769235674.0
0.340773,1769235674.25
0.342054,1769235674.5
0.352302,1769235674.75
0.354865,1769235675.0
0.356146,1769235675.25
0.216506,1769235675.5
0.340773,1769235675.75
0.352302,1769235676.0
0.354865,1769235676.25
0.353584,1769235676.5
0.351021,1769235676.75
0.353584,1769235677.0
0.354865,1769235677.25
0.357427,1769235677.5
0.358708,1769235677.75
0.358708,1769235678.0
0.353584,1769235678.25
0.352302,1769235678.5
0.352302,1769235678.75
0.353584,1769235679.0
0.351021,1769235679.25
0.347178,1769235679.5
0.342054,1769235679.75
0.345897,1769235680.0
0.348459,1769235680.25
0.356146,1769235680.5
0.36127,1769235680.75
0.357427,1769235681.0
0.368957,1769235681.25
0.36127,1769235681.5
0.365113,1769235681.75
0.362551,1769235682.0
0.362551,1769235682.25
0.36127,1769235682.5
0.368957,1769235682.75
0.359989,1769235683.0
0.327962,1769235683.25
0.3728,1769235683.5
0.3728,1769235683.75
0.381768,1769235684.0
0.379206,1769235684.25
0.371519,1769235684.5
0.367676,1769235684.75
0.363832,1769235685.0
0.357427,1769235685.25
0.351021,1769235685.5
0.353584,1769235685.75
0.351021,1769235686.0
0.34974,1769235686.25
0.345897,1769235686.5
0.34974,1769235686.75
0.347178,1769235687.0
0.34974,1769235687.25
0.352302,1769235687.5
0.351021,1769235687.75
0.345897,1769235688.0
0.347178,1769235688.25
0.345897,1769235688.5
0.308745,1769235688.75
0.347178,1769235689.0
0.343335,1769235689.25
0.340773,1769235689.5
0.342054,1769235689.75
0.340773,1769235690.0
0.343335,1769235690.25
0.343335,1769235690.5
0.340773,1769235690.75
0.353584,1769235691.0
0.347178,1769235691.25
0.343335,1769235691.5
0.345897,1769235691.75
0.345897,1769235692.0
0.340773,1769235692.25
0.340773,1769235692.5
0.342054,1769235692.75
0.342054,1769235693.0
0.343335,1769235693.25
0.339491,1769235693.5
0.231879,1769235693.75
0.335648,1769235694.0
0.33821,1769235694.25
0.339491,1769235694.5
0.336929,1769235694.75
0.334367,1769235695.0
0.334367,1769235695.25
0.335648,1769235695.5
0.340773,1769235695.75
0.343335,1769235696.0
0.32668,1769235696.25
0.333086,1769235696.5
0.336929,1769235696.75
0.334367,1769235697.0
0.335648,1769235697.25
0.334367,1769235697.5
0.331805,1769235697.75
0.331805,1769235698.0
0.33821,1769235698.25
0.344616,1769235698.5
0.348459,1769235698.75
0.347178,1769235699.0
0.351021,1769235699.25
0.34974,1769235699.5
0.34974,1769235699.75
0.345897,1769235700.0
0.342054,1769235700.25
0.340773,1769235700.5
0.342054,1769235700.75
0.343335,1769235701.0
