Samsung HR Raw Sensor,time
2.7573980000000002e-39,1660301736.0
2.7568870000000002e-39,1660301736.0
2.7559790000000003e-39,1660301736.0
2.7552580000000002e-39,1660301736.0
2.7545130000000002e-39,1660301736.0
2.7542440000000002e-39,1660301736.0
2.7538399999999998e-39,1660301736.0
2.7531960000000002e-39,1660301736.0
2.753494e-39,1660301736.0
2.7533050000000002e-39,1660301736.0
2.7536230000000003e-39,1660301736.0
2.7541480000000003e-39,1660301736.0
2.753218e-39,1660301736.0
2.752845e-39,1660301736.0
2.753281e-39,1660301736.0
2.7536450000000003e-39,1660301736.0
2.753617e-39,1660301736.0
2.7539060000000003e-39,1660301736.0
2.7539160000000002e-39,1660301736.0
2.7538430000000003e-39,1660301736.0
2.7534910000000002e-39,1660301736.0
2.753728e-39,1660301736.0
2.753996e-39,1660301736.0
2.753914e-39,1660301736.0
2.754224e-39,1660301736.0
2.754604e-39,1660301737.0
2.754492e-39,1660301737.0
2.754862e-39,1660301737.0
2.7549150000000002e-39,1660301737.0
2.7555750000000002e-39,1660301737.0
2.7551210000000003e-39,1660301737.0
2.7551840000000002e-39,1660301737.0
2.754989e-39,1660301737.0
2.7542450000000003e-39,1660301737.0
2.7530750000000003e-39,1660301737.0
2.7528050000000002e-39,1660301737.0
2.7518099999999996e-39,1660301737.0
2.751067e-39,1660301737.0
2.75087e-39,1660301737.0
2.7500270000000002e-39,1660301737.0
2.7490480000000003e-39,1660301737.0
2.7488499999999996e-39,1660301737.0
2.7489660000000003e-39,1660301737.0
2.748315e-39,1660301737.0
2.7484330000000003e-39,1660301737.0
2.7473650000000002e-39,1660301737.0
2.746887e-39,1660301737.0
2.7466350000000002e-39,1660301737.0
2.7463740000000002e-39,1660301737.0
2.7460390000000003e-39,1660301737.0
2.7460050000000002e-39,1660301738.0
2.7454580000000003e-39,1660301738.0
2.7446070000000002e-39,1660301738.0
2.7428360000000002e-39,1660301738.0
2.741712e-39,1660301738.0
2.7400630000000003e-39,1660301738.0
2.7388920000000003e-39,1660301738.0
2.7379e-39,1660301738.0
2.7363999999999998e-39,1660301738.0
2.735486e-39,1660301738.0
2.7339750000000003e-39,1660301738.0
2.7329310000000003e-39,1660301738.0
2.731813e-39,1660301738.0
2.731318e-39,1660301738.0
2.7302580000000003e-39,1660301738.0
2.7297840000000003e-39,1660301738.0
2.729207e-39,1660301738.0
2.728537e-39,1660301738.0
2.7280380000000002e-39,1660301738.0
2.728011e-39,1660301738.0
2.7277599999999997e-39,1660301738.0
2.7278040000000003e-39,1660301738.0
2.727828e-39,1660301738.0
2.7273980000000003e-39,1660301738.0
2.7264740000000004e-39,1660301738.0
2.7260360000000002e-39,1660301739.0
2.7254970000000003e-39,1660301739.0
2.724696e-39,1660301739.0
2.724346e-39,1660301739.0
2.7234560000000002e-39,1660301739.0
2.723135e-39,1660301739.0
2.722415e-39,1660301739.0
2.7220299999999997e-39,1660301739.0
2.7216799999999997e-39,1660301739.0
2.7216499999999997e-39,1660301739.0
2.720991e-39,1660301739.0
2.7207160000000002e-39,1660301739.0
2.7196960000000003e-39,1660301739.0
2.7192070000000003e-39,1660301739.0
2.7191540000000002e-39,1660301739.0
2.7188120000000003e-39,1660301739.0
2.718508e-39,1660301739.0
2.7176850000000002e-39,1660301739.0
2.716826e-39,1660301739.0
2.715656e-39,1660301739.0
2.7143850000000002e-39,1660301739.0
2.7134870000000002e-39,1660301739.0
2.712226e-39,1660301739.0
2.7113599999999997e-39,1660301739.0
2.7104590000000002e-39,1660301739.0
2.7095650000000002e-39,1660301740.0
2.708978e-39,1660301740.0
2.708571e-39,1660301740.0
2.708248e-39,1660301740.0
2.708382e-39,1660301740.0
2.7086e-39,1660301740.0
2.7088120000000002e-39,1660301740.0
2.708795e-39,1660301740.0
2.7081560000000003e-39,1660301740.0
2.7082150000000002e-39,1660301740.0
2.7080370000000003e-39,1660301740.0
2.706693e-39,1660301740.0
2.7050290000000003e-39,1660301740.0
2.7031120000000003e-39,1660301740.0
2.7019110000000002e-39,1660301740.0
2.7003750000000002e-39,1660301740.0
2.699225e-39,1660301740.0
2.6983350000000002e-39,1660301740.0
2.696589e-39,1660301740.0
2.69561e-39,1660301740.0
2.694717e-39,1660301740.0
2.6939670000000003e-39,1660301740.0
2.6932690000000002e-39,1660301740.0
2.6927730000000002e-39,1660301740.0
2.692623e-39,1660301740.0
2.692306e-39,1660301741.0
2.6922540000000002e-39,1660301741.0
2.6931430000000003e-39,1660301741.0
2.6945320000000002e-39,1660301741.0
2.6963560000000002e-39,1660301741.0
2.698122e-39,1660301741.0
2.6993730000000003e-39,1660301741.0
2.7001630000000003e-39,1660301741.0
2.7013490000000003e-39,1660301741.0
2.7022250000000003e-39,1660301741.0
2.7029e-39,1660301741.0
2.703758e-39,1660301741.0
2.7046199999999998e-39,1660301741.0
2.705376e-39,1660301741.0
2.7063330000000003e-39,1660301741.0
2.706953e-39,1660301741.0
2.70754e-39,1660301741.0
2.7081499999999997e-39,1660301741.0
2.7087530000000003e-39,1660301741.0
2.7093420000000003e-39,1660301741.0
2.709914e-39,1660301741.0
2.710432e-39,1660301741.0
2.7107910000000002e-39,1660301741.0
2.7106170000000003e-39,1660301741.0
2.709914e-39,1660301741.0
2.7086899999999997e-39,1660301742.0
2.707159e-39,1660301742.0
2.7057170000000002e-39,1660301742.0
2.704217e-39,1660301742.0
2.7031899999999996e-39,1660301742.0
2.7022880000000003e-39,1660301742.0
2.700948e-39,1660301742.0
2.6999599999999998e-39,1660301742.0
2.6994599999999998e-39,1660301742.0
2.6990450000000003e-39,1660301742.0
2.698598e-39,1660301742.0
2.698084e-39,1660301742.0
2.696607e-39,1660301742.0
2.6953610000000003e-39,1660301742.0
2.6953610000000003e-39,1660301742.0
2.6931990000000003e-39,1660301742.0
2.6931990000000003e-39,1660301742.0
2.6894060000000002e-39,1660301742.0
2.6894060000000002e-39,1660301742.0
2.685203e-39,1660301742.0
2.6830230000000002e-39,1660301742.0
2.681505e-39,1660301742.0
2.681505e-39,1660301742.0
2.677359e-39,1660301742.0
2.677359e-39,1660301742.0
2.6746810000000003e-39,1660301743.0
2.6746810000000003e-39,1660301743.0
2.6733890000000002e-39,1660301743.0
2.6722380000000003e-39,1660301743.0
2.6713470000000003e-39,1660301743.0
2.6704140000000002e-39,1660301743.0
2.6691740000000003e-39,1660301743.0
2.668802e-39,1660301743.0
2.6678699999999997e-39,1660301743.0
2.667073e-39,1660301743.0
2.666443e-39,1660301743.0
2.665305e-39,1660301743.0
2.6613330000000003e-39,1660301743.0
2.6613330000000003e-39,1660301743.0
2.6596620000000002e-39,1660301743.0
2.657913e-39,1660301743.0
2.656373e-39,1660301743.0
2.6514420000000003e-39,1660301743.0
2.6514420000000003e-39,1660301743.0
2.6514420000000003e-39,1660301743.0
2.6524530000000003e-39,1660301743.0
