bvp,time
16.92,1660301735.78125
22.55,1660301735.796875
28.2,1660301735.8125
33.26,1660301735.828125
37.36,1660301735.84375
40.43,1660301735.859375
42.75,1660301735.875
44.77,1660301735.890625
46.86,1660301735.90625
49.29,1660301735.921875
52.11,1660301735.9375
55.31,1660301735.953125
58.9,1660301735.96875
62.99,1660301735.984375
67.74,1660301736.0
73.32,1660301736.015625
79.75,1660301736.03125
86.9,1660301736.046875
94.38,1660301736.0625
101.75,1660301736.078125
108.66,1660301736.09375
115.02,1660301736.109375
121.09,1660301736.125
127.35,1660301736.140625
134.3,1660301736.15625
142.15,1660301736.171875
150.32,1660301736.1875
157.99,1660301736.203125
164.47,1660301736.21875
169.47,1660301736.234375
172.88,1660301736.25
174.55,1660301736.265625
174.25,1660301736.28125
171.91,1660301736.296875
167.63,1660301736.3125
161.51,1660301736.328125
153.87,1660301736.34375
145.33,1660301736.359375
136.45,1660301736.375
127.47,1660301736.390625
118.3,1660301736.40625
108.81,1660301736.421875
99.12,1660301736.4375
89.61,1660301736.453125
79.8,1660301736.46875
69.2,1660301736.484375
57.87,1660301736.5
46.47,1660301736.515625
35.89,1660301736.53125
26.75,1660301736.546875
19.39,1660301736.5625
13.77,1660301736.578125
9.43,1660301736.59375
2.99,1660301736.609375
-8.41,1660301736.625
-25.24,1660301736.640625
-45.35,1660301736.65625
-65.77,1660301736.671875
-84.28,1660301736.6875
-99.75,1660301736.703125
-111.99,1660301736.71875
-121.56,1660301736.734375
-134.68,1660301736.75
-156.3,1660301736.765625
-186.45,1660301736.78125
-220.01,1660301736.796875
-250.59,1660301736.8125
-273.7,1660301736.828125
-287.39,1660301736.84375
-291.67,1660301736.859375
-288.0,1660301736.875
-287.02,1660301736.890625
-297.5,1660301736.90625
-320.48,1660301736.921875
-349.22,1660301736.9375
-375.21,1660301736.953125
-393.48,1660301736.96875
-403.19,1660301736.984375
-406.42,1660301737.0
-406.92,1660301737.015625
-419.7,1660301737.03125
-456.83,1660301737.046875
-520.31,1660301737.0625
-602.86,1660301737.078125
-695.28,1660301737.09375
-792.13,1660301737.109375
-890.31,1660301737.125
-985.96,1660301737.140625
-1005.15,1660301737.15625
-902.09,1660301737.171875
-689.23,1660301737.1875
-430.32,1660301737.203125
-189.72,1660301737.21875
-0.4,1660301737.234375
132.34,1660301737.25
218.25,1660301737.265625
272.58,1660301737.28125
309.76,1660301737.296875
329.01,1660301737.3125
326.01,1660301737.328125
303.86,1660301737.34375
272.52,1660301737.359375
243.48,1660301737.375
223.89,1660301737.390625
216.15,1660301737.40625
219.5,1660301737.421875
231.56,1660301737.4375
241.3,1660301737.453125
240.24,1660301737.46875
228.85,1660301737.484375
212.25,1660301737.5
198.58,1660301737.515625
192.88,1660301737.53125
196.46,1660301737.546875
208.28,1660301737.5625
226.19,1660301737.578125
242.64,1660301737.59375
251.89,1660301737.609375
253.78,1660301737.625
253.18,1660301737.640625
256.39,1660301737.65625
266.6,1660301737.671875
283.12,1660301737.6875
302.2,1660301737.703125
318.72,1660301737.71875
325.51,1660301737.734375
318.1,1660301737.75
297.07,1660301737.765625
267.21,1660301737.78125
234.88,1660301737.796875
204.67,1660301737.8125
178.64,1660301737.828125
156.95,1660301737.84375
138.89,1660301737.859375
122.86,1660301737.875
107.8,1660301737.890625
93.57,1660301737.90625
80.45,1660301737.921875
68.65,1660301737.9375
57.79,1660301737.953125
47.29,1660301737.96875
36.9,1660301737.984375
26.79,1660301738.0
17.41,1660301738.015625
9.12,1660301738.03125
2.03,1660301738.046875
-4.05,1660301738.0625
-9.41,1660301738.078125
-14.4,1660301738.09375
-19.37,1660301738.109375
-24.59,1660301738.125
-30.11,1660301738.140625
-35.72,1660301738.15625
-40.93,1660301738.171875
-45.08,1660301738.1875
-47.62,1660301738.203125
-48.24,1660301738.21875
-47.04,1660301738.234375
-44.52,1660301738.25
-41.32,1660301738.265625
-38.02,1660301738.28125
-35.0,1660301738.296875
-32.42,1660301738.3125
-30.31,1660301738.328125
-28.67,1660301738.34375
-27.47,1660301738.359375
-26.63,1660301738.375
-26.01,1660301738.390625
-25.45,1660301738.40625
-24.79,1660301738.421875
-23.94,1660301738.4375
-22.84,1660301738.453125
-21.48,1660301738.46875
-19.86,1660301738.484375
-18.01,1660301738.5
-16.02,1660301738.515625
-14.01,1660301738.53125
-12.09,1660301738.546875
-10.37,1660301738.5625
-8.83,1660301738.578125
-7.37,1660301738.59375
-5.9,1660301738.609375
-4.36,1660301738.625
-2.81,1660301738.640625
-1.37,1660301738.65625
-0.21,1660301738.671875
0.62,1660301738.6875
1.12,1660301738.703125
1.43,1660301738.71875
1.67,1660301738.734375
1.96,1660301738.75
2.28,1660301738.765625
2.55,1660301738.78125
2.62,1660301738.796875
2.4,1660301738.8125
1.87,1660301738.828125
1.12,1660301738.84375
0.29,1660301738.859375
-0.54,1660301738.875
-1.39,1660301738.890625
-2.37,1660301738.90625
-3.68,1660301738.921875
-5.54,1660301738.9375
-8.07,1660301738.953125
-11.22,1660301738.96875
-14.76,1660301738.984375
-18.26,1660301739.0
-21.16,1660301739.015625
-22.94,1660301739.03125
-23.27,1660301739.046875
-22.12,1660301739.0625
-19.8,1660301739.078125
-16.84,1660301739.09375
-13.81,1660301739.109375
-11.13,1660301739.125
-8.99,1660301739.140625
-7.4,1660301739.15625
-6.26,1660301739.171875
-5.51,1660301739.1875
-5.12,1660301739.203125
-5.06,1660301739.21875
-5.25,1660301739.234375
-5.54,1660301739.25
-5.77,1660301739.265625
-5.79,1660301739.28125
-5.54,1660301739.296875
-4.97,1660301739.3125
-4.08,1660301739.328125
-2.86,1660301739.34375
-1.33,1660301739.359375
0.4,1660301739.375
2.13,1660301739.390625
3.59,1660301739.40625
4.55,1660301739.421875
4.93,1660301739.4375
4.84,1660301739.453125
4.54,1660301739.46875
4.3,1660301739.484375
4.3,1660301739.5
4.5,1660301739.515625
4.75,1660301739.53125
4.78,1660301739.546875
