temp,time
31.43,1660301736.0
31.43,1660301736.25
31.43,1660301736.5
31.43,1660301736.75
31.43,1660301737.0
31.41,1660301737.25
31.41,1660301737.5
31.41,1660301737.75
31.41,1660301738.0
31.45,1660301738.25
31.45,1660301738.5
31.45,1660301738.75
31.45,1660301739.0
31.41,1660301739.25
31.41,1660301739.5
31.41,1660301739.75
31.41,1660301740.0
31.41,1660301740.25
31.41,1660301740.5
31.41,1660301740.75
31.41,1660301741.0
31.39,1660301741.25
31.39,1660301741.5
31.39,1660301741.75
31.39,1660301742.0
31.43,1660301742.25
31.43,1660301742.5
31.43,1660301742.75
31.43,1660301743.0
31.41,1660301743.25
31.41,1660301743.5
31.41,1660301743.75
31.41,1660301744.0
31.41,1660301744.25
31.41,1660301744.5
31.41,1660301744.75
31.41,1660301745.0
31.39,1660301745.25
31.39,1660301745.5
31.39,1660301745.75
31.39,1660301746.0
31.41,1660301746.25
31.41,1660301746.5
31.41,1660301746.75
31.41,1660301747.0
31.41,1660301747.25
31.41,1660301747.5
31.41,1660301747.75
31.41,1660301748.0
31.41,1660301748.25
31.41,1660301748.5
31.41,1660301748.75
31.41,1660301749.0
31.43,1660301749.25
31.43,1660301749.5
31.43,1660301749.75
31.43,1660301750.0
31.41,1660301750.25
31.41,1660301750.5
31.41,1660301750.75
31.41,1660301751.0
31.41,1660301751.25
31.41,1660301751.5
31.41,1660301751.75
31.41,1660301752.0
31.41,1660301752.25
31.41,1660301752.5
31.41,1660301752.75
31.41,1660301753.0
31.41,1660301753.25
31.41,1660301753.5
31.41,1660301753.75
31.41,1660301754.0
31.41,1660301754.25
31.41,1660301754.5
31.41,1660301754.75
31.41,1660301755.0
31.39,1660301755.25
31.39,1660301755.5
31.39,1660301755.75
31.39,1660301756.0
31.41,1660301756.25
31.41,1660301756.5
31.41,1660301756.75
31.41,1660301757.0
31.41,1660301757.25
31.41,1660301757.5
31.41,1660301757.75
31.41,1660301758.0
31.41,1660301758.25
31.41,1660301758.5
31.41,1660301758.75
31.41,1660301759.0
31.39,1660301759.25
31.39,1660301759.5
31.39,1660301759.75
31.39,1660301760.0
31.39,1660301760.25
31.39,1660301760.5
31.39,1660301760.75
31.39,1660301761.0
31.39,1660301761.25
31.39,1660301761.5
31.39,1660301761.75
31.39,1660301762.0
31.43,1660301762.25
31.43,1660301762.5
31.43,1660301762.75
31.43,1660301763.0
31.39,1660301763.25
31.39,1660301763.5
31.39,1660301763.75
31.39,1660301764.0
31.41,1660301764.25
31.41,1660301764.5
31.41,1660301764.75
31.41,1660301765.0
31.41,1660301765.25
31.41,1660301765.5
31.41,1660301765.75
31.41,1660301766.0
31.41,1660301766.25
31.41,1660301766.5
31.41,1660301766.75
31.41,1660301767.0
31.39,1660301767.25
31.39,1660301767.5
31.39,1660301767.75
31.39,1660301768.0
31.39,1660301768.25
31.39,1660301768.5
31.39,1660301768.75
31.39,1660301769.0
31.41,1660301769.25
31.41,1660301769.5
31.41,1660301769.75
31.41,1660301770.0
31.43,1660301770.25
31.43,1660301770.5
31.43,1660301770.75
31.43,1660301771.0
31.41,1660301771.25
31.41,1660301771.5
31.41,1660301771.75
31.41,1660301772.0
31.41,1660301772.25
31.41,1660301772.5
31.41,1660301772.75
31.41,1660301773.0
31.41,1660301773.25
31.41,1660301773.5
31.41,1660301773.75
31.41,1660301774.0
31.41,1660301774.25
31.41,1660301774.5
31.41,1660301774.75
31.41,1660301775.0
31.41,1660301775.25
31.41,1660301775.5
31.41,1660301775.75
31.41,1660301776.0
31.39,1660301776.25
31.39,1660301776.5
31.39,1660301776.75
31.39,1660301777.0
31.41,1660301777.25
31.41,1660301777.5
31.41,1660301777.75
31.41,1660301778.0
31.39,1660301778.25
31.39,1660301778.5
31.39,1660301778.75
31.39,1660301779.0
31.39,1660301779.25
31.39,1660301779.5
31.39,1660301779.75
31.39,1660301780.0
31.37,1660301780.25
31.37,1660301780.5
31.37,1660301780.75
31.37,1660301781.0
31.41,1660301781.25
31.41,1660301781.5
31.41,1660301781.75
31.41,1660301782.0
31.37,1660301782.25
31.37,1660301782.5
31.37,1660301782.75
31.37,1660301783.0
31.39,1660301783.25
31.39,1660301783.5
31.39,1660301783.75
31.39,1660301784.0
31.37,1660301784.25
31.37,1660301784.5
31.37,1660301784.75
31.37,1660301785.0
31.41,1660301785.25
31.41,1660301785.5
31.41,1660301785.75
31.41,1660301786.0
31.39,1660301786.25
31.39,1660301786.5
31.39,1660301786.75
31.39,1660301787.0
31.39,1660301787.25
31.39,1660301787.5
31.39,1660301787.75
31.39,1660301788.0
31.37,1660301788.25
31.37,1660301788.5
31.37,1660301788.75
31.37,1660301789.0
31.39,1660301789.25
31.39,1660301789.5
31.39,1660301789.75
31.39,1660301790.0
31.39,1660301790.25
31.39,1660301790.5
31.39,1660301790.75
31.39,1660301791.0
31.39,1660301791.25
31.39,1660301791.5
31.39,1660301791.75
31.39,1660301792.0
31.39,1660301792.25
31.39,1660301792.5
