temp,time
34.57,1708758213.0
34.57,1708758213.25
34.57,1708758213.5
34.57,1708758213.75
34.57,1708758214.0
34.59,1708758214.25
34.59,1708758214.5
34.59,1708758214.75
34.59,1708758215.0
34.59,1708758215.25
34.59,1708758215.5
34.59,1708758215.75
34.59,1708758216.0
34.59,1708758216.25
34.59,1708758216.5
34.59,1708758216.75
34.59,1708758217.0
34.59,1708758217.25
34.59,1708758217.5
34.59,1708758217.75
34.59,1708758218.0
34.59,1708758218.25
34.59,1708758218.5
34.59,1708758218.75
34.59,1708758219.0
34.61,1708758219.25
34.61,1708758219.5
34.61,1708758219.75
34.61,1708758220.0
34.59,1708758220.25
34.59,1708758220.5
34.59,1708758220.75
34.59,1708758221.0
34.59,1708758221.25
34.59,1708758221.5
34.59,1708758221.75
34.59,1708758222.0
34.61,1708758222.25
34.61,1708758222.5
34.61,1708758222.75
34.61,1708758223.0
34.59,1708758223.25
34.59,1708758223.5
34.59,1708758223.75
34.59,1708758224.0
34.59,1708758224.25
34.59,1708758224.5
34.59,1708758224.75
34.59,1708758225.0
34.61,1708758225.25
34.61,1708758225.5
34.61,1708758225.75
34.61,1708758226.0
34.63,1708758226.25
34.63,1708758226.5
34.63,1708758226.75
34.63,1708758227.0
34.63,1708758227.25
34.63,1708758227.5
34.63,1708758227.75
34.63,1708758228.0
34.63,1708758228.25
34.63,1708758228.5
34.63,1708758228.75
34.63,1708758229.0
34.63,1708758229.25
34.63,1708758229.5
34.63,1708758229.75
34.63,1708758230.0
34.61,1708758230.25
34.61,1708758230.5
34.61,1708758230.75
34.61,1708758231.0
34.65,1708758231.25
34.65,1708758231.5
34.65,1708758231.75
34.65,1708758232.0
34.63,1708758232.25
34.63,1708758232.5
34.63,1708758232.75
34.63,1708758233.0
34.63,1708758233.25
34.63,1708758233.5
34.63,1708758233.75
34.63,1708758234.0
34.63,1708758234.25
34.63,1708758234.5
34.63,1708758234.75
34.63,1708758235.0
34.63,1708758235.25
34.63,1708758235.5
34.63,1708758235.75
34.63,1708758236.0
34.63,1708758236.25
34.63,1708758236.5
34.63,1708758236.75
34.63,1708758237.0
34.63,1708758237.25
34.63,1708758237.5
34.63,1708758237.75
34.63,1708758238.0
34.63,1708758238.25
34.63,1708758238.5
34.63,1708758238.75
34.63,1708758239.0
34.65,1708758239.25
34.65,1708758239.5
34.65,1708758239.75
34.65,1708758240.0
34.65,1708758240.25
34.65,1708758240.5
34.65,1708758240.75
34.65,1708758241.0
34.63,1708758241.25
34.63,1708758241.5
34.63,1708758241.75
34.63,1708758242.0
34.65,1708758242.25
34.65,1708758242.5
34.65,1708758242.75
34.65,1708758243.0
34.65,1708758243.25
34.65,1708758243.5
34.65,1708758243.75
34.65,1708758244.0
34.66,1708758244.25
34.66,1708758244.5
34.66,1708758244.75
34.66,1708758245.0
34.65,1708758245.25
34.65,1708758245.5
34.65,1708758245.75
34.65,1708758246.0
34.65,1708758246.25
34.65,1708758246.5
34.65,1708758246.75
34.65,1708758247.0
34.65,1708758247.25
34.65,1708758247.5
34.65,1708758247.75
34.65,1708758248.0
34.65,1708758248.25
34.65,1708758248.5
34.65,1708758248.75
34.65,1708758249.0
34.65,1708758249.25
34.65,1708758249.5
34.65,1708758249.75
34.65,1708758250.0
34.65,1708758250.25
34.65,1708758250.5
34.65,1708758250.75
34.65,1708758251.0
34.65,1708758251.25
34.65,1708758251.5
34.65,1708758251.75
34.65,1708758252.0
34.66,1708758252.25
34.66,1708758252.5
34.66,1708758252.75
34.66,1708758253.0
34.65,1708758253.25
34.65,1708758253.5
34.65,1708758253.75
34.65,1708758254.0
34.65,1708758254.25
34.65,1708758254.5
34.65,1708758254.75
34.65,1708758255.0
34.65,1708758255.25
34.65,1708758255.5
34.65,1708758255.75
34.65,1708758256.0
34.65,1708758256.25
34.65,1708758256.5
34.65,1708758256.75
34.65,1708758257.0
34.65,1708758257.25
34.65,1708758257.5
34.65,1708758257.75
34.65,1708758258.0
34.65,1708758258.25
34.65,1708758258.5
34.65,1708758258.75
34.65,1708758259.0
34.66,1708758259.25
34.66,1708758259.5
34.66,1708758259.75
34.66,1708758260.0
34.65,1708758260.25
34.65,1708758260.5
34.65,1708758260.75
34.65,1708758261.0
34.66,1708758261.25
34.66,1708758261.5
34.66,1708758261.75
34.66,1708758262.0
34.66,1708758262.25
34.66,1708758262.5
34.66,1708758262.75
34.66,1708758263.0
34.66,1708758263.25
34.66,1708758263.5
34.66,1708758263.75
34.66,1708758264.0
34.65,1708758264.25
34.65,1708758264.5
34.65,1708758264.75
34.65,1708758265.0
34.66,1708758265.25
34.66,1708758265.5
34.66,1708758265.75
34.66,1708758266.0
34.66,1708758266.25
34.66,1708758266.5
34.66,1708758266.75
34.66,1708758267.0
34.68,1708758267.25
34.68,1708758267.5
34.68,1708758267.75
34.68,1708758268.0
34.71,1708758268.25
34.71,1708758268.5
34.71,1708758268.75
34.71,1708758269.0
34.66,1708758269.25
34.66,1708758269.5
34.66,1708758269.75
34.66,1708758270.0
34.68,1708758270.25
34.68,1708758270.5
34.68,1708758270.75
34.68,1708758271.0
34.68,1708758271.25
34.68,1708758271.5
34.68,1708758271.75
34.68,1708758272.0
34.68,1708758272.25
34.68,1708758272.5
34.68,1708758272.75
34.68,1708758273.0
34.68,1708758273.25
34.68,1708758273.5
34.68,1708758273.75
34.68,1708758274.0
34.68,1708758274.25
34.68,1708758274.5
34.68,1708758274.75
34.68,1708758275.0
34.66,1708758275.25
34.66,1708758275.5
34.66,1708758275.75
34.66,1708758276.0
34.68,1708758276.25
34.68,1708758276.5
34.68,1708758276.75
34.68,1708758277.0
34.71,1708758277.25
34.71,1708758277.5
34.71,1708758277.75
34.71,1708758278.0
34.68,1708758278.25
34.68,1708758278.5
34.68,1708758278.75
34.68,1708758279.0
34.68,1708758279.25
34.68,1708758279.5
34.68,1708758279.75
34.68,1708758280.0
34.66,1708758280.25
34.66,1708758280.5
34.66,1708758280.75
34.66,1708758281.0
34.68,1708758281.25
34.68,1708758281.5
34.68,1708758281.75
34.68,1708758282.0
34.68,1708758282.25
34.68,1708758282.5
34.68,1708758282.75
34.68,1708758283.0
34.68,1708758283.25
