eda,time
0.544435,1708758213.0
0.540592,1708758213.25
0.536748,1708758213.5
0.536748,1708758213.75
0.538029,1708758214.0
0.548278,1708758214.25
0.549559,1708758214.5
0.55084,1708758214.75
0.55084,1708758215.0
0.55084,1708758215.25
0.549559,1708758215.5
0.549559,1708758215.75
0.546997,1708758216.0
0.543154,1708758216.25
0.522657,1708758216.5
0.521376,1708758216.75
0.529062,1708758217.0
0.5265,1708758217.25
0.5265,1708758217.5
0.525219,1708758217.75
0.521376,1708758218.0
0.520095,1708758218.25
0.518814,1708758218.5
0.521376,1708758218.75
0.521376,1708758219.0
0.520095,1708758219.25
0.518814,1708758219.5
0.516252,1708758219.75
0.516252,1708758220.0
0.516252,1708758220.25
0.516252,1708758220.5
0.518814,1708758220.75
0.520095,1708758221.0
0.520095,1708758221.25
0.518814,1708758221.5
0.517533,1708758221.75
0.516252,1708758222.0
0.514971,1708758222.25
0.517533,1708758222.5
0.517533,1708758222.75
0.522657,1708758223.0
0.518814,1708758223.25
0.518814,1708758223.5
0.518814,1708758223.75
0.521376,1708758224.0
0.521376,1708758224.25
0.523938,1708758224.5
0.523938,1708758224.75
0.522657,1708758225.0
0.522657,1708758225.25
0.521376,1708758225.5
0.520095,1708758225.75
0.521376,1708758226.0
0.521376,1708758226.25
0.522657,1708758226.5
0.521376,1708758226.75
0.521376,1708758227.0
0.521376,1708758227.25
0.518814,1708758227.5
0.521376,1708758227.75
0.520095,1708758228.0
0.518814,1708758228.25
0.520095,1708758228.5
0.521376,1708758228.75
0.520095,1708758229.0
0.517533,1708758229.25
0.516252,1708758229.5
0.517533,1708758229.75
0.517533,1708758230.0
0.516252,1708758230.25
0.517533,1708758230.5
0.516252,1708758230.75
0.516252,1708758231.0
0.514971,1708758231.25
0.514971,1708758231.5
0.51369,1708758231.75
0.516252,1708758232.0
0.516252,1708758232.25
0.516252,1708758232.5
0.514971,1708758232.75
0.508566,1708758233.0
0.503442,1708758233.25
0.516252,1708758233.5
0.512409,1708758233.75
0.512409,1708758234.0
0.512409,1708758234.25
0.514971,1708758234.5
0.514971,1708758234.75
0.514971,1708758235.0
0.512409,1708758235.25
0.511128,1708758235.5
0.511128,1708758235.75
0.512409,1708758236.0
0.511128,1708758236.25
0.508566,1708758236.5
0.508566,1708758236.75
0.506004,1708758237.0
0.504723,1708758237.25
0.504723,1708758237.5
0.504723,1708758237.75
0.506004,1708758238.0
0.507285,1708758238.25
0.508566,1708758238.5
0.508566,1708758238.75
0.506004,1708758239.0
0.521376,1708758239.25
0.51369,1708758239.5
0.484227,1708758239.75
0.489351,1708758240.0
0.48807,1708758240.25
0.486789,1708758240.5
0.50088,1708758240.75
0.5265,1708758241.0
0.540592,1708758241.25
0.540592,1708758241.5
0.538029,1708758241.75
0.536748,1708758242.0
0.539311,1708758242.25
0.538029,1708758242.5
0.544435,1708758242.75
0.549559,1708758243.0
0.553402,1708758243.25
0.557245,1708758243.5
0.555964,1708758243.75
0.558526,1708758244.0
0.559807,1708758244.25
0.558526,1708758244.5
0.557245,1708758244.75
0.557245,1708758245.0
0.552121,1708758245.25
0.55084,1708758245.5
0.549559,1708758245.75
0.55084,1708758246.0
0.549559,1708758246.25
0.548278,1708758246.5
0.548278,1708758246.75
0.549559,1708758247.0
0.552121,1708758247.25
0.552121,1708758247.5
0.554683,1708758247.75
0.553402,1708758248.0
0.552121,1708758248.25
0.549559,1708758248.5
0.55084,1708758248.75
0.548278,1708758249.0
0.55084,1708758249.25
0.552121,1708758249.5
0.552121,1708758249.75
0.552121,1708758250.0
0.549559,1708758250.25
0.548278,1708758250.5
0.548278,1708758250.75
0.549559,1708758251.0
0.55084,1708758251.25
0.55084,1708758251.5
0.549559,1708758251.75
0.546997,1708758252.0
0.546997,1708758252.25
0.545716,1708758252.5
0.546997,1708758252.75
0.546997,1708758253.0
0.548278,1708758253.25
0.545716,1708758253.5
0.544435,1708758253.75
0.545716,1708758254.0
0.544435,1708758254.25
0.544435,1708758254.5
0.545716,1708758254.75
0.543154,1708758255.0
0.540592,1708758255.25
0.541873,1708758255.5
0.540592,1708758255.75
0.540592,1708758256.0
0.541873,1708758256.25
0.540592,1708758256.5
0.540592,1708758256.75
0.538029,1708758257.0
0.538029,1708758257.25
0.538029,1708758257.5
0.539311,1708758257.75
0.539311,1708758258.0
0.539311,1708758258.25
0.536748,1708758258.5
0.535467,1708758258.75
0.536748,1708758259.0
0.535467,1708758259.25
0.536748,1708758259.5
0.536748,1708758259.75
0.535467,1708758260.0
0.532905,1708758260.25
0.532905,1708758260.5
0.531624,1708758260.75
0.532905,1708758261.0
0.532905,1708758261.25
0.534186,1708758261.5
0.534186,1708758261.75
0.532905,1708758262.0
0.532905,1708758262.25
0.532905,1708758262.5
0.535467,1708758262.75
0.534186,1708758263.0
0.535467,1708758263.25
0.532905,1708758263.5
0.532905,1708758263.75
0.532905,1708758264.0
0.532905,1708758264.25
0.532905,1708758264.5
0.531624,1708758264.75
0.531624,1708758265.0
0.531624,1708758265.25
0.527781,1708758265.5
0.529062,1708758265.75
0.530343,1708758266.0
0.529062,1708758266.25
0.529062,1708758266.5
0.525219,1708758266.75
0.5265,1708758267.0
0.523938,1708758267.25
0.525219,1708758267.5
0.5265,1708758267.75
0.5265,1708758268.0
0.527781,1708758268.25
0.525219,1708758268.5
0.523938,1708758268.75
0.5265,1708758269.0
0.5265,1708758269.25
0.529062,1708758269.5
0.527781,1708758269.75
0.529062,1708758270.0
0.529062,1708758270.25
0.527781,1708758270.5
0.5265,1708758270.75
0.529062,1708758271.0
0.529062,1708758271.25
0.527781,1708758271.5
0.527781,1708758271.75
0.525219,1708758272.0
0.522657,1708758272.25
0.521376,1708758272.5
0.522657,1708758272.75
0.522657,1708758273.0
0.522657,1708758273.25
0.521376,1708758273.5
0.521376,1708758273.75
0.518814,1708758274.0
0.517533,1708758274.25
0.517533,1708758274.5
0.517533,1708758274.75
0.518814,1708758275.0
0.518814,1708758275.25
0.518814,1708758275.5
0.516252,1708758275.75
0.514971,1708758276.0
0.516252,1708758276.25
0.517533,1708758276.5
0.521376,1708758276.75
0.523938,1708758277.0
0.527781,1708758277.25
0.529062,1708758277.5
0.527781,1708758277.75
0.531624,1708758278.0
0.529062,1708758278.25
0.530343,1708758278.5
0.531624,1708758278.75
0.530343,1708758279.0
0.529062,1708758279.25
0.5265,1708758279.5
0.525219,1708758279.75
0.525219,1708758280.0
0.5265,1708758280.25
0.5265,1708758280.5
0.5265,1708758280.75
0.5265,1708758281.0
0.523938,1708758281.25
0.521376,1708758281.5
0.521376,1708758281.75
0.522657,1708758282.0
0.525219,1708758282.25
0.5265,1708758282.5
0.5265,1708758282.75
0.523938,1708758283.0
0.523938,1708758283.25
0.525219,1708758283.5
0.527781,1708758283.75
0.527781,1708758284.0
0.5265,1708758284.25
0.525219,1708758284.5
0.525219,1708758284.75
0.525219,1708758285.0
0.5265,1708758285.25
0.5265,1708758285.5
0.527781,1708758285.75
0.5265,1708758286.0
0.525219,1708758286.25
0.522657,1708758286.5
0.522657,1708758286.75
0.522657,1708758287.0
0.522657,1708758287.25
0.523938,1708758287.5
0.523938,1708758287.75
0.523938,1708758288.0
0.521376,1708758288.25
0.521376,1708758288.5
0.521376,1708758288.75
0.523938,1708758289.0
0.522657,1708758289.25
0.522657,1708758289.5
0.522657,1708758289.75
0.521376,1708758290.0
0.521376,1708758290.25
0.518814,1708758290.5
0.520095,1708758290.75
0.536748,1708758291.0
0.521376,1708758291.25
0.521376,1708758291.5
0.520095,1708758291.75
0.521376,1708758292.0
0.521376,1708758292.25
0.523938,1708758292.5
0.525219,1708758292.75
0.525219,1708758293.0
0.5265,1708758293.25
0.525219,1708758293.5
0.540592,1708758293.75
0.5265,1708758294.0
0.527781,1708758294.25
0.529062,1708758294.5
0.529062,1708758294.75
0.529062,1708758295.0
0.5265,1708758295.25
0.5265,1708758295.5
0.5265,1708758295.75
0.527781,1708758296.0
0.527781,1708758296.25
0.527781,1708758296.5
0.527781,1708758296.75
0.5265,1708758297.0
0.5265,1708758297.25
0.525219,1708758297.5
0.529062,1708758297.75
0.534186,1708758298.0
0.536748,1708758298.25
0.539311,1708758298.5
0.539311,1708758298.75
0.541873,1708758299.0
0.541873,1708758299.25
0.543154,1708758299.5
0.543154,1708758299.75
0.541873,1708758300.0
0.540592,1708758300.25
0.536748,1708758300.5
0.535467,1708758300.75
0.534186,1708758301.0
0.534186,1708758301.25
0.534186,1708758301.5
0.534186,1708758301.75
0.532905,1708758302.0
0.531624,1708758302.25
0.529062,1708758302.5
0.529062,1708758302.75
0.529062,1708758303.0
0.530343,1708758303.25
0.530343,1708758303.5
0.529062,1708758303.75
0.527781,1708758304.0
0.527781,1708758304.25
0.525219,1708758304.5
0.5265,1708758304.75
0.527781,1708758305.0
0.527781,1708758305.25
0.527781,1708758305.5
0.525219,1708758305.75
0.523938,1708758306.0
0.523938,1708758306.25
0.525219,1708758306.5
0.523938,1708758306.75
0.5265,1708758307.0
0.5265,1708758307.25
0.523938,1708758307.5
0.523938,1708758307.75
0.525219,1708758308.0
0.5265,1708758308.25
0.530343,1708758308.5
0.530343,1708758308.75
0.531624,1708758309.0
0.531624,1708758309.25
0.530343,1708758309.5
0.530343,1708758309.75
0.532905,1708758310.0
0.532905,1708758310.25
0.532905,1708758310.5
0.532905,1708758310.75
0.532905,1708758311.0
0.531624,1708758311.25
0.531624,1708758311.5
0.531624,1708758311.75
0.532905,1708758312.0
0.532905,1708758312.25
0.532905,1708758312.5
0.530343,1708758312.75
0.530343,1708758313.0
0.530343,1708758313.25
0.530343,1708758313.5
0.531624,1708758313.75
0.530343,1708758314.0
0.530343,1708758314.25
0.529062,1708758314.5
0.527781,1708758314.75
0.5265,1708758315.0
0.527781,1708758315.25
0.527781,1708758315.5
0.529062,1708758315.75
0.527781,1708758316.0
0.527781,1708758316.25
0.5265,1708758316.5
0.525219,1708758316.75
0.525219,1708758317.0
0.5265,1708758317.25
0.5265,1708758317.5
0.5265,1708758317.75
0.527781,1708758318.0
0.5265,1708758318.25
0.525219,1708758318.5
0.525219,1708758318.75
0.529062,1708758319.0
0.529062,1708758319.25
0.529062,1708758319.5
0.529062,1708758319.75
0.529062,1708758320.0
0.5265,1708758320.25
0.525219,1708758320.5
0.525219,1708758320.75
0.5265,1708758321.0
0.527781,1708758321.25
0.5265,1708758321.5
0.527781,1708758321.75
0.529062,1708758322.0
0.527781,1708758322.25
0.529062,1708758322.5
0.529062,1708758322.75
0.530343,1708758323.0
0.531624,1708758323.25
0.531624,1708758323.5
0.531624,1708758323.75
0.531624,1708758324.0
0.529062,1708758324.25
0.529062,1708758324.5
0.531624,1708758324.75
0.530343,1708758325.0
0.530343,1708758325.25
0.529062,1708758325.5
0.527781,1708758325.75
0.5265,1708758326.0
0.523938,1708758326.25
0.523938,1708758326.5
0.5265,1708758326.75
