bvp,time
0.36,1644481153.3125
0.66,1644481153.328125
1.01,1644481153.34375
1.37,1644481153.359375
1.72,1644481153.375
2.06,1644481153.390625
2.4,1644481153.40625
2.79,1644481153.421875
3.24,1644481153.4375
3.8,1644481153.453125
4.42,1644481153.46875
5.06,1644481153.484375
5.66,1644481153.5
6.2,1644481153.515625
6.68,1644481153.53125
7.15,1644481153.546875
7.68,1644481153.5625
8.31,1644481153.578125
9.14,1644481153.59375
10.09,1644481153.609375
11.04,1644481153.625
11.88,1644481153.640625
12.56,1644481153.65625
13.14,1644481153.671875
13.76,1644481153.6875
14.65,1644481153.703125
15.96,1644481153.71875
17.91,1644481153.734375
20.32,1644481153.75
22.9,1644481153.765625
25.38,1644481153.78125
27.58,1644481153.796875
29.57,1644481153.8125
31.68,1644481153.828125
34.32,1644481153.84375
37.81,1644481153.859375
42.54,1644481153.875
48.15,1644481153.890625
54.1,1644481153.90625
59.83,1644481153.921875
64.97,1644481153.9375
69.58,1644481153.953125
74.14,1644481153.96875
79.34,1644481153.984375
85.71,1644481154.0
93.76,1644481154.015625
103.0,1644481154.03125
112.62,1644481154.046875
121.73,1644481154.0625
129.77,1644481154.078125
136.75,1644481154.09375
143.3,1644481154.109375
150.75,1644481154.125
157.77,1644481154.140625
166.64,1644481154.15625
177.95,1644481154.171875
191.79,1644481154.1875
206.97,1644481154.203125
220.57,1644481154.21875
228.25,1644481154.234375
225.36,1644481154.25
208.53,1644481154.265625
176.87,1644481154.28125
132.76,1644481154.296875
80.05,1644481154.3125
23.07,1644481154.328125
-34.94,1644481154.34375
-92.44,1644481154.359375
-149.16,1644481154.375
-205.23,1644481154.390625
-260.37,1644481154.40625
-313.74,1644481154.421875
-363.87,1644481154.4375
-409.83,1644481154.453125
-450.91,1644481154.46875
-486.5,1644481154.484375
-515.74,1644481154.5
-537.23,1644481154.515625
-549.22,1644481154.53125
-549.96,1644481154.546875
-538.37,1644481154.5625
-514.21,1644481154.578125
-478.67,1644481154.59375
-433.88,1644481154.609375
-382.45,1644481154.625
-327.02,1644481154.640625
-269.84,1644481154.65625
-212.63,1644481154.671875
-156.66,1644481154.6875
-102.95,1644481154.703125
-52.37,1644481154.71875
-5.9,1644481154.734375
35.58,1644481154.75
71.43,1644481154.765625
101.35,1644481154.78125
125.5,1644481154.796875
144.38,1644481154.8125
158.69,1644481154.828125
169.15,1644481154.84375
176.37,1644481154.859375
180.75,1644481154.875
182.57,1644481154.890625
182.07,1644481154.90625
179.51,1644481154.921875
175.23,1644481154.9375
169.65,1644481154.953125
163.18,1644481154.96875
156.15,1644481154.984375
148.81,1644481155.0
141.3,1644481155.015625
133.69,1644481155.03125
126.02,1644481155.046875
118.33,1644481155.0625
110.69,1644481155.078125
103.16,1644481155.09375
95.8,1644481155.109375
88.68,1644481155.125
81.83,1644481155.140625
75.25,1644481155.15625
68.95,1644481155.171875
62.95,1644481155.1875
57.25,1644481155.203125
51.86,1644481155.21875
46.78,1644481155.234375
42.03,1644481155.25
37.59,1644481155.265625
33.45,1644481155.28125
29.61,1644481155.296875
26.07,1644481155.3125
22.81,1644481155.328125
19.83,1644481155.34375
17.11,1644481155.359375
14.67,1644481155.375
12.48,1644481155.390625
10.54,1644481155.40625
8.83,1644481155.421875
7.35,1644481155.4375
6.07,1644481155.453125
4.97,1644481155.46875
4.05,1644481155.484375
3.27,1644481155.5
2.62,1644481155.515625
2.09,1644481155.53125
1.65,1644481155.546875
1.3,1644481155.5625
1.01,1644481155.578125
0.79,1644481155.59375
0.61,1644481155.609375
0.48,1644481155.625
0.37,1644481155.640625
0.29,1644481155.65625
0.24,1644481155.671875
0.2,1644481155.6875
0.18,1644481155.703125
0.17,1644481155.71875
0.17,1644481155.734375
0.18,1644481155.75
0.2,1644481155.765625
0.23,1644481155.78125
0.26,1644481155.796875
0.3,1644481155.8125
0.34,1644481155.828125
0.38,1644481155.84375
0.42,1644481155.859375
0.47,1644481155.875
0.52,1644481155.890625
0.57,1644481155.90625
0.62,1644481155.921875
0.67,1644481155.9375
0.73,1644481155.953125
0.8,1644481155.96875
0.86,1644481155.984375
0.94,1644481156.0
1.02,1644481156.015625
1.1,1644481156.03125
1.2,1644481156.046875
1.32,1644481156.0625
1.44,1644481156.078125
1.58,1644481156.09375
1.73,1644481156.109375
1.91,1644481156.125
2.1,1644481156.140625
2.32,1644481156.15625
2.56,1644481156.171875
2.82,1644481156.1875
3.12,1644481156.203125
3.44,1644481156.21875
3.79,1644481156.234375
4.18,1644481156.25
4.6,1644481156.265625
5.05,1644481156.28125
5.55,1644481156.296875
6.08,1644481156.3125
6.65,1644481156.328125
7.27,1644481156.34375
7.93,1644481156.359375
8.63,1644481156.375
9.37,1644481156.390625
10.16,1644481156.40625
11.0,1644481156.421875
11.88,1644481156.4375
12.81,1644481156.453125
13.79,1644481156.46875
14.83,1644481156.484375
15.93,1644481156.5
17.1,1644481156.515625
18.32,1644481156.53125
19.6,1644481156.546875
20.88,1644481156.5625
22.14,1644481156.578125
23.29,1644481156.59375
24.25,1644481156.609375
24.89,1644481156.625
25.09,1644481156.640625
24.75,1644481156.65625
23.75,1644481156.671875
22.06,1644481156.6875
19.64,1644481156.703125
16.56,1644481156.71875
12.85,1644481156.734375
8.7,1644481156.75
4.27,1644481156.765625
-0.22,1644481156.78125
-4.59,1644481156.796875
-8.63,1644481156.8125
-12.16,1644481156.828125
-15.08,1644481156.84375
-17.29,1644481156.859375
-18.75,1644481156.875
-19.46,1644481156.890625
-19.53,1644481156.90625
-19.05,1644481156.921875
-18.16,1644481156.9375
-16.97,1644481156.953125
-15.6,1644481156.96875
-14.11,1644481156.984375
-12.53,1644481157.0
-10.84,1644481157.015625
-9.05,1644481157.03125
-7.18,1644481157.046875
-5.31,1644481157.0625
-3.49,1644481157.078125
-1.75,1644481157.09375
-0.1,1644481157.109375
1.48,1644481157.125
3.08,1644481157.140625
4.79,1644481157.15625
6.73,1644481157.171875
8.8,1644481157.1875
10.92,1644481157.203125
13.0,1644481157.21875
14.99,1644481157.234375
16.87,1644481157.25
18.72,1644481157.265625
20.71,1644481157.28125
23.06,1644481157.296875
25.95,1644481157.3125
29.18,1644481157.328125
32.49,1644481157.34375
35.6,1644481157.359375
38.29,1644481157.375
40.51,1644481157.390625
42.39,1644481157.40625
44.3,1644481157.421875
46.67,1644481157.4375
49.93,1644481157.453125
53.71,1644481157.46875
57.58,1644481157.484375
60.98,1644481157.5
63.44,1644481157.515625
64.8,1644481157.53125
65.25,1644481157.546875
65.39,1644481157.5625
65.92,1644481157.578125
67.44,1644481157.59375
69.39,1644481157.609375
70.98,1644481157.625
71.11,1644481157.640625
68.74,1644481157.65625
63.17,1644481157.671875
54.08,1644481157.6875
41.24,1644481157.703125
23.95,1644481157.71875
5.62,1644481157.734375
-13.01,1644481157.75
-31.97,1644481157.765625
-51.83,1644481157.78125
-73.45,1644481157.796875
-97.78,1644481157.8125
-125.58,1644481157.828125
-156.89,1644481157.84375
-190.36,1644481157.859375
-222.87,1644481157.875
-250.46,1644481157.890625
-268.62,1644481157.90625
-273.92,1644481157.921875
-265.47,1644481157.9375
-245.31,1644481157.953125
-217.7,1644481157.96875
-187.46,1644481157.984375
-158.37,1644481158.0
-132.2,1644481158.015625
-109.57,1644481158.03125
-90.01,1644481158.046875
-73.06,1644481158.0625
-58.65,1644481158.078125
-46.95,1644481158.09375
-37.79,1644481158.109375
-30.43,1644481158.125
-23.66,1644481158.140625
-16.29,1644481158.15625
-8.06,1644481158.171875
0.61,1644481158.1875
8.66,1644481158.203125
14.96,1644481158.21875
18.82,1644481158.234375
20.38,1644481158.25
20.48,1644481158.265625
20.32,1644481158.28125
20.95,1644481158.296875
22.65,1644481158.3125
25.04,1644481158.328125
27.28,1644481158.34375
28.47,1644481158.359375
28.13,1644481158.375
26.43,1644481158.390625
24.11,1644481158.40625
22.1,1644481158.421875
21.15,1644481158.4375
21.36,1644481158.453125
22.28,1644481158.46875
23.15,1644481158.484375
23.25,1644481158.5
22.18,1644481158.515625
19.81,1644481158.53125
16.23,1644481158.546875
11.59,1644481158.5625
6.17,1644481158.578125
0.45,1644481158.59375
-4.78,1644481158.609375
-8.57,1644481158.625
-10.13,1644481158.640625
-9.05,1644481158.65625
-5.6,1644481158.671875
-0.52,1644481158.6875
5.17,1644481158.703125
10.59,1644481158.71875
15.15,1644481158.734375
18.66,1644481158.75
21.16,1644481158.765625
22.84,1644481158.78125
23.85,1644481158.796875
