bvp,time
96.42,1721467270.8125
98.59,1721467270.828125
97.38,1721467270.84375
93.72,1721467270.859375
88.71,1721467270.875
83.38,1721467270.890625
78.43,1721467270.90625
74.14,1721467270.921875
70.45,1721467270.9375
67.17,1721467270.953125
64.17,1721467270.96875
61.52,1721467270.984375
59.38,1721467271.0
57.86,1721467271.015625
56.83,1721467271.03125
55.91,1721467271.046875
54.56,1721467271.0625
52.23,1721467271.078125
48.64,1721467271.09375
43.8,1721467271.109375
37.97,1721467271.125
31.5,1721467271.140625
24.63,1721467271.15625
17.45,1721467271.171875
9.85,1721467271.1875
1.73,1721467271.203125
-6.94,1721467271.21875
-15.98,1721467271.234375
-25.05,1721467271.25
-33.76,1721467271.265625
-41.78,1721467271.28125
-49.03,1721467271.296875
-55.67,1721467271.3125
-62.14,1721467271.328125
-69.07,1721467271.34375
-77.14,1721467271.359375
-86.82,1721467271.375
-98.01,1721467271.390625
-109.74,1721467271.40625
-120.21,1721467271.421875
-127.08,1721467271.4375
-128.13,1721467271.453125
-121.95,1721467271.46875
-108.37,1721467271.484375
-88.45,1721467271.5
-64.15,1721467271.515625
-37.69,1721467271.53125
-11.1,1721467271.546875
14.03,1721467271.5625
36.53,1721467271.578125
55.54,1721467271.59375
70.39,1721467271.609375
80.73,1721467271.625
86.61,1721467271.640625
88.57,1721467271.65625
87.56,1721467271.671875
84.76,1721467271.6875
81.27,1721467271.703125
77.9,1721467271.71875
75.06,1721467271.734375
72.81,1721467271.75
71.03,1721467271.765625
69.64,1721467271.78125
68.74,1721467271.796875
68.66,1721467271.8125
69.82,1721467271.828125
72.56,1721467271.84375
77.03,1721467271.859375
83.09,1721467271.875
90.43,1721467271.890625
98.69,1721467271.90625
107.44,1721467271.921875
116.29,1721467271.9375
124.77,1721467271.953125
132.38,1721467271.96875
138.71,1721467271.984375
143.53,1721467272.0
146.91,1721467272.015625
149.05,1721467272.03125
150.09,1721467272.046875
149.81,1721467272.0625
147.54,1721467272.078125
142.36,1721467272.09375
133.33,1721467272.109375
119.9,1721467272.125
101.95,1721467272.140625
79.55,1721467272.15625
52.61,1721467272.171875
20.75,1721467272.1875
-16.47,1721467272.203125
-58.99,1721467272.21875
-105.77,1721467272.234375
-154.59,1721467272.25
-202.48,1721467272.265625
-246.38,1721467272.28125
-283.73,1721467272.296875
-312.74,1721467272.3125
-332.33,1721467272.328125
-341.96,1721467272.34375
-341.58,1721467272.359375
-331.82,1721467272.375
-314.15,1721467272.390625
-290.84,1721467272.40625
-264.66,1721467272.421875
-238.2,1721467272.4375
-213.4,1721467272.453125
-191.27,1721467272.46875
-172.02,1721467272.484375
-155.37,1721467272.5
-140.89,1721467272.515625
-128.14,1721467272.53125
-116.68,1721467272.546875
-106.08,1721467272.5625
-95.9,1721467272.578125
-85.76,1721467272.59375
-75.35,1721467272.609375
-64.56,1721467272.625
-53.44,1721467272.640625
-42.2,1721467272.65625
-31.24,1721467272.671875
-20.98,1721467272.6875
-11.77,1721467272.703125
-3.81,1721467272.71875
2.92,1721467272.734375
8.6,1721467272.75
13.46,1721467272.765625
17.64,1721467272.78125
21.12,1721467272.796875
23.71,1721467272.8125
25.16,1721467272.828125
25.29,1721467272.84375
24.11,1721467272.859375
21.85,1721467272.875
18.95,1721467272.890625
15.83,1721467272.90625
12.88,1721467272.921875
10.3,1721467272.9375
8.07,1721467272.953125
5.98,1721467272.96875
3.68,1721467272.984375
0.63,1721467273.0
-3.68,1721467273.015625
-9.61,1721467273.03125
-16.98,1721467273.046875
-24.83,1721467273.0625
-31.39,1721467273.078125
-34.4,1721467273.09375
-31.75,1721467273.109375
-22.21,1721467273.125
-5.84,1721467273.140625
15.95,1721467273.15625
40.94,1721467273.171875
66.67,1721467273.1875
91.05,1721467273.203125
112.56,1721467273.21875
130.23,1721467273.234375
143.47,1721467273.25
152.01,1721467273.265625
155.81,1721467273.28125
155.29,1721467273.296875
151.1,1721467273.3125
144.08,1721467273.328125
134.99,1721467273.34375
124.28,1721467273.359375
112.2,1721467273.375
98.89,1721467273.390625
84.72,1721467273.40625
70.41,1721467273.421875
56.97,1721467273.4375
45.46,1721467273.453125
36.66,1721467273.46875
30.82,1721467273.484375
27.59,1721467273.5
26.14,1721467273.515625
25.5,1721467273.53125
24.81,1721467273.546875
23.54,1721467273.5625
21.52,1721467273.578125
18.93,1721467273.59375
16.09,1721467273.609375
13.39,1721467273.625
11.01,1721467273.640625
8.86,1721467273.65625
6.51,1721467273.671875
3.31,1721467273.6875
-1.38,1721467273.703125
-7.92,1721467273.71875
-16.19,1721467273.734375
-25.58,1721467273.75
-35.3,1721467273.765625
-44.62,1721467273.78125
-53.2,1721467273.796875
-61.19,1721467273.8125
-69.12,1721467273.828125
-77.69,1721467273.84375
-87.37,1721467273.859375
-98.05,1721467273.875
-108.79,1721467273.890625
-117.81,1721467273.90625
-122.82,1721467273.921875
-121.67,1721467273.9375
-113.09,1721467273.953125
-97.25,1721467273.96875
-75.79,1721467273.984375
-51.32,1721467274.0
-26.64,1721467274.015625
-3.96,1721467274.03125
15.47,1721467274.046875
31.27,1721467274.0625
43.53,1721467274.078125
52.43,1721467274.09375
58.04,1721467274.109375
60.47,1721467274.125
60.03,1721467274.140625
57.35,1721467274.15625
53.27,1721467274.171875
48.62,1721467274.1875
44.0,1721467274.203125
39.74,1721467274.21875
35.85,1721467274.234375
32.17,1721467274.25
28.55,1721467274.265625
24.88,1721467274.28125
21.27,1721467274.296875
18.04,1721467274.3125
15.57,1721467274.328125
14.2,1721467274.34375
13.92,1721467274.359375
14.36,1721467274.375
14.81,1721467274.390625
14.58,1721467274.40625
13.24,1721467274.421875
10.93,1721467274.4375
8.25,1721467274.453125
5.95,1721467274.46875
4.53,1721467274.484375
3.92,1721467274.5
3.42,1721467274.515625
2.04,1721467274.53125
-1.08,1721467274.546875
-6.35,1721467274.5625
-13.56,1721467274.578125
-22.12,1721467274.59375
-31.31,1721467274.609375
-40.45,1721467274.625
-48.88,1721467274.640625
-55.78,1721467274.65625
-60.05,1721467274.671875
-60.4,1721467274.6875
-55.78,1721467274.703125
-45.79,1721467274.71875
-31.12,1721467274.734375
-13.45,1721467274.75
5.06,1721467274.765625
22.33,1721467274.78125
36.97,1721467274.796875
48.39,1721467274.8125
56.62,1721467274.828125
61.93,1721467274.84375
64.58,1721467274.859375
64.73,1721467274.875
62.58,1721467274.890625
58.6,1721467274.90625
53.54,1721467274.921875
48.27,1721467274.9375
43.54,1721467274.953125
39.74,1721467274.96875
36.85,1721467274.984375
34.6,1721467275.0
32.72,1721467275.015625
31.1,1721467275.03125
29.75,1721467275.046875
28.67,1721467275.0625
27.63,1721467275.078125
26.17,1721467275.09375
23.7,1721467275.109375
19.83,1721467275.125
14.53,1721467275.140625
8.19,1721467275.15625
1.49,1721467275.171875
-4.94,1721467275.1875
-10.75,1721467275.203125
-15.96,1721467275.21875
-20.95,1721467275.234375
-26.32,1721467275.25
-32.7,1721467275.265625
-40.61,1721467275.28125
-50.23,1721467275.296875
-61.14,1721467275.3125
-72.17,1721467275.328125
-81.38,1721467275.34375
-86.52,1721467275.359375
-85.6,1721467275.375
-77.65,1721467275.390625
-63.18,1721467275.40625
-44.06,1721467275.421875
-23.0,1721467275.4375
-2.71,1721467275.453125
14.82,1721467275.46875
28.67,1721467275.484375
38.79,1721467275.5
45.68,1721467275.515625
49.85,1721467275.53125
51.65,1721467275.546875
51.25,1721467275.5625
48.83,1721467275.578125
44.72,1721467275.59375
39.41,1721467275.609375
33.47,1721467275.625
27.41,1721467275.640625
21.58,1721467275.65625
16.2,1721467275.671875
11.45,1721467275.6875
7.42,1721467275.703125
4.15,1721467275.71875
1.54,1721467275.734375
-0.73,1721467275.75
-3.15,1721467275.765625
-6.19,1721467275.78125
-10.18,1721467275.796875
-15.15,1721467275.8125
-20.85,1721467275.828125
-26.82,1721467275.84375
-32.55,1721467275.859375
-37.69,1721467275.875
-42.26,1721467275.890625
-46.69,1721467275.90625
-51.84,1721467275.921875
-58.71,1721467275.9375
-67.97,1721467275.953125
-79.41,1721467275.96875
-91.54,1721467275.984375
-101.81,1721467276.0
-107.29,1721467276.015625
-105.63,1721467276.03125
-95.98,1721467276.046875
-79.27,1721467276.0625
-57.91,1721467276.078125
-34.89,1721467276.09375
-12.9,1721467276.109375
6.3,1721467276.125
22.0,1721467276.140625
34.19,1721467276.15625
43.17,1721467276.171875
49.25,1721467276.1875
52.66,1721467276.203125
53.6,1721467276.21875
52.39,1721467276.234375
49.48,1721467276.25
45.43,1721467276.265625
40.75,1721467276.28125
35.87,1721467276.296875
31.08,1721467276.3125
26.53,1721467276.328125
22.39,1721467276.34375
18.78,1721467276.359375
15.86,1721467276.375
13.65,1721467276.390625
11.94,1721467276.40625
10.26,1721467276.421875
7.93,1721467276.4375
4.42,1721467276.453125
-0.53,1721467276.46875
-6.66,1721467276.484375
-13.36,1721467276.5
-19.86,1721467276.515625
-25.61,1721467276.53125
-30.48,1721467276.546875
-34.88,1721467276.5625
-39.59,1721467276.578125
-45.57,1721467276.59375
-53.64,1721467276.609375
-64.12,1721467276.625
-76.45,1721467276.640625
-88.96,1721467276.65625
-99.08,1721467276.671875
-103.87,1721467276.6875
-100.99,1721467276.703125
-89.59,1721467276.71875
-70.73,1721467276.734375
-47.02,1721467276.75
-21.76,1721467276.765625
2.12,1721467276.78125
22.86,1721467276.796875
39.87,1721467276.8125
53.31,1721467276.828125
63.51,1721467276.84375
70.52,1721467276.859375
74.16,1721467276.875
74.42,1721467276.890625
71.77,1721467276.90625
67.15,1721467276.921875
61.78,1721467276.9375
56.64,1721467276.953125
52.23,1721467276.96875
48.49,1721467276.984375
45.04,1721467277.0
41.55,1721467277.015625
37.97,1721467277.03125
34.55,1721467277.046875
31.73,1721467277.0625
29.75,1721467277.078125
28.54,1721467277.09375
27.55,1721467277.109375
25.96,1721467277.125
22.93,1721467277.140625
17.98,1721467277.15625
11.18,1721467277.171875
3.15,1721467277.1875
-5.15,1721467277.203125
-12.79,1721467277.21875
-19.2,1721467277.234375
-24.48,1721467277.25
-29.28,1721467277.265625
-34.61,1721467277.28125
-41.52,1721467277.296875
-50.76,1721467277.3125
-62.47,1721467277.328125
-75.9,1721467277.34375
-89.34,1721467277.359375
-100.24,1721467277.375
-105.76,1721467277.390625
-103.54,1721467277.40625
-92.56,1721467277.421875
-73.62,1721467277.4375
