eda,time
0.343252,1600928302.25
0.365025,1600928302.5
0.348375,1600928302.75
0.348375,1600928303.0
0.350937,1600928303.25
0.350937,1600928303.5
0.352218,1600928303.75
0.35606,1600928304.0
0.354779,1600928304.25
0.353498,1600928304.5
0.35606,1600928304.75
0.357341,1600928305.0
0.359902,1600928305.25
0.361183,1600928305.5
0.365025,1600928305.75
0.368868,1600928306.0
0.366306,1600928306.25
0.367587,1600928306.5
0.367587,1600928306.75
0.367587,1600928307.0
0.37271,1600928307.25
0.371429,1600928307.5
0.37271,1600928307.75
0.373991,1600928308.0
0.373991,1600928308.25
0.371429,1600928308.5
0.371429,1600928308.75
0.370149,1600928309.0
0.370149,1600928309.25
0.371429,1600928309.5
0.37271,1600928309.75
0.37271,1600928310.0
0.37271,1600928310.25
0.37271,1600928310.5
0.370149,1600928310.75
0.37271,1600928311.0
0.370149,1600928311.25
0.370149,1600928311.5
0.37271,1600928311.75
0.375272,1600928312.0
0.375272,1600928312.25
0.373991,1600928312.5
0.373991,1600928312.75
0.373991,1600928313.0
0.37271,1600928313.25
0.371429,1600928313.5
0.371429,1600928313.75
0.373991,1600928314.0
0.373991,1600928314.25
0.375272,1600928314.5
0.375272,1600928314.75
0.373991,1600928315.0
0.373991,1600928315.25
0.371429,1600928315.5
0.370149,1600928315.75
0.370149,1600928316.0
0.373991,1600928316.25
0.371429,1600928316.5
0.373991,1600928316.75
0.37271,1600928317.0
0.371429,1600928317.25
0.368868,1600928317.5
0.367587,1600928317.75
0.367587,1600928318.0
0.371429,1600928318.25
0.368868,1600928318.5
0.371429,1600928318.75
0.370149,1600928319.0
0.368868,1600928319.25
0.370149,1600928319.5
0.367587,1600928319.75
0.367587,1600928320.0
0.368868,1600928320.25
0.366306,1600928320.5
0.368868,1600928320.75
0.367587,1600928321.0
0.370149,1600928321.25
0.370149,1600928321.5
0.370149,1600928321.75
0.368868,1600928322.0
0.365025,1600928322.25
0.366306,1600928322.5
0.366306,1600928322.75
0.368868,1600928323.0
0.368868,1600928323.25
0.367587,1600928323.5
0.367587,1600928323.75
0.368868,1600928324.0
0.365025,1600928324.25
0.365025,1600928324.5
0.366306,1600928324.75
0.366306,1600928325.0
0.366306,1600928325.25
0.367587,1600928325.5
0.366306,1600928325.75
0.365025,1600928326.0
0.365025,1600928326.25
0.362464,1600928326.5
0.362464,1600928326.75
0.363745,1600928327.0
0.363745,1600928327.25
0.366306,1600928327.5
0.365025,1600928327.75
0.365025,1600928328.0
0.365025,1600928328.25
0.361183,1600928328.5
0.359902,1600928328.75
0.359902,1600928329.0
0.361183,1600928329.25
0.361183,1600928329.5
0.362464,1600928329.75
0.361183,1600928330.0
0.361183,1600928330.25
0.361183,1600928330.5
0.361183,1600928330.75
0.359902,1600928331.0
0.359902,1600928331.25
0.35606,1600928331.5
0.358622,1600928331.75
0.359902,1600928332.0
0.359902,1600928332.25
0.358622,1600928332.5
0.358622,1600928332.75
0.35606,1600928333.0
0.354779,1600928333.25
0.354779,1600928333.5
0.354779,1600928333.75
0.357341,1600928334.0
0.357341,1600928334.25
0.358622,1600928334.5
0.357341,1600928334.75
0.358622,1600928335.0
0.354779,1600928335.25
0.353498,1600928335.5
0.353498,1600928335.75
0.354779,1600928336.0
0.35606,1600928336.25
0.357341,1600928336.5
0.358622,1600928336.75
0.35606,1600928337.0
0.354779,1600928337.25
0.352218,1600928337.5
0.352218,1600928337.75
0.350937,1600928338.0
0.353498,1600928338.25
0.354779,1600928338.5
0.354779,1600928338.75
0.354779,1600928339.0
0.354779,1600928339.25
0.350937,1600928339.5
0.350937,1600928339.75
0.352218,1600928340.0
0.352218,1600928340.25
0.350937,1600928340.5
0.350937,1600928340.75
0.353498,1600928341.0
0.352218,1600928341.25
0.352218,1600928341.5
0.349656,1600928341.75
0.350937,1600928342.0
0.350937,1600928342.25
0.348375,1600928342.5
0.349656,1600928342.75
0.350937,1600928343.0
0.349656,1600928343.25
0.349656,1600928343.5
0.352218,1600928343.75
0.348375,1600928344.0
0.347094,1600928344.25
0.345814,1600928344.5
0.347094,1600928344.75
0.349656,1600928345.0
0.349656,1600928345.25
0.349656,1600928345.5
0.349656,1600928345.75
0.347094,1600928346.0
0.348375,1600928346.25
0.345814,1600928346.5
0.344533,1600928346.75
0.349656,1600928347.0
0.349656,1600928347.25
0.349656,1600928347.5
0.349656,1600928347.75
0.348375,1600928348.0
0.345814,1600928348.25
0.345814,1600928348.5
0.347094,1600928348.75
0.345814,1600928349.0
0.347094,1600928349.25
0.348375,1600928349.5
0.348375,1600928349.75
0.348375,1600928350.0
0.344533,1600928350.25
0.343252,1600928350.5
0.343252,1600928350.75
0.343252,1600928351.0
0.345814,1600928351.25
0.347094,1600928351.5
0.347094,1600928351.75
0.347094,1600928352.0
0.345814,1600928352.25
0.343252,1600928352.5
0.343252,1600928352.75
0.341971,1600928353.0
0.341971,1600928353.25
0.341971,1600928353.5
0.344533,1600928353.75
0.343252,1600928354.0
0.343252,1600928354.25
0.345814,1600928354.5
0.341971,1600928354.75
0.341971,1600928355.0
0.341971,1600928355.25
0.343252,1600928355.5
0.344533,1600928355.75
0.345814,1600928356.0
0.345814,1600928356.25
0.344533,1600928356.5
0.341971,1600928356.75
0.34069,1600928357.0
0.34069,1600928357.25
0.341971,1600928357.5
0.344533,1600928357.75
0.344533,1600928358.0
0.344533,1600928358.25
0.344533,1600928358.5
0.34069,1600928358.75
0.34069,1600928359.0
0.33941,1600928359.25
0.33941,1600928359.5
0.343252,1600928359.75
0.343252,1600928360.0
0.344533,1600928360.25
0.343252,1600928360.5
0.34069,1600928360.75
0.33941,1600928361.0
0.33941,1600928361.25
0.33941,1600928361.5
0.343252,1600928361.75
0.344533,1600928362.0
0.344533,1600928362.25
0.343252,1600928362.5
0.341971,1600928362.75
0.34069,1600928363.0
0.33941,1600928363.25
0.33941,1600928363.5
0.341971,1600928363.75
0.344533,1600928364.0
0.344533,1600928364.25
0.343252,1600928364.5
0.343252,1600928364.75
0.34069,1600928365.0
0.341971,1600928365.25
0.33941,1600928365.5
0.344533,1600928365.75
0.343252,1600928366.0
0.341971,1600928366.25
0.343252,1600928366.5
0.341971,1600928366.75
0.341971,1600928367.0
0.33941,1600928367.25
0.338129,1600928367.5
0.343252,1600928367.75
0.344533,1600928368.0
0.343252,1600928368.25
0.341971,1600928368.5
0.34069,1600928368.75
0.33941,1600928369.0
0.341971,1600928369.25
0.33941,1600928369.5
0.34069,1600928369.75
0.343252,1600928370.0
0.343252,1600928370.25
0.341971,1600928370.5
0.343252,1600928370.75
0.341971,1600928371.0
0.33941,1600928371.25
0.33941,1600928371.5
0.34069,1600928371.75
0.344533,1600928372.0
0.343252,1600928372.25
0.344533,1600928372.5
0.34069,1600928372.75
0.34069,1600928373.0
0.34069,1600928373.25
0.33941,1600928373.5
0.34069,1600928373.75
0.341971,1600928374.0
0.343252,1600928374.25
0.341971,1600928374.5
0.33941,1600928374.75
0.33941,1600928375.0
0.34069,1600928375.25
0.33941,1600928375.5
0.343252,1600928375.75
0.341971,1600928376.0
0.34069,1600928376.25
0.341971,1600928376.5
0.338129,1600928376.75
0.338129,1600928377.0
0.338129,1600928377.25
0.34069,1600928377.5
0.341971,1600928377.75
0.341971,1600928378.0
0.341971,1600928378.25
0.34069,1600928378.5
0.338129,1600928378.75
0.33941,1600928379.0
0.338129,1600928379.25
