bvp,time
-58.82,1600928302.140625
-61.19,1600928302.15625
-59.97,1600928302.171875
-54.39,1600928302.1875
-44.42,1600928302.203125
-30.83,1600928302.21875
-15.09,1600928302.234375
1.0,1600928302.25
15.77,1600928302.265625
28.02,1600928302.28125
37.21,1600928302.296875
43.38,1600928302.3125
46.99,1600928302.328125
48.66,1600928302.34375
49.06,1600928302.359375
48.84,1600928302.375
48.54,1600928302.390625
48.64,1600928302.40625
49.41,1600928302.421875
50.89,1600928302.4375
52.97,1600928302.453125
55.41,1600928302.46875
58.12,1600928302.484375
61.2,1600928302.5
65.0,1600928302.515625
69.91,1600928302.53125
76.22,1600928302.546875
83.94,1600928302.5625
92.92,1600928302.578125
102.81,1600928302.59375
113.12,1600928302.609375
123.12,1600928302.625
131.67,1600928302.640625
137.28,1600928302.65625
138.35,1600928302.671875
133.73,1600928302.6875
123.14,1600928302.703125
107.4,1600928302.71875
88.17,1600928302.734375
67.42,1600928302.75
46.88,1600928302.765625
27.78,1600928302.78125
11.0,1600928302.796875
-2.65,1600928302.8125
-12.25,1600928302.828125
-16.98,1600928302.84375
-16.44,1600928302.859375
-11.08,1600928302.875
-2.09,1600928302.890625
8.86,1600928302.90625
20.27,1600928302.921875
31.13,1600928302.9375
41.0,1600928302.953125
49.7,1600928302.96875
56.8,1600928302.984375
61.45,1600928303.0
62.51,1600928303.015625
58.92,1600928303.03125
50.37,1600928303.046875
37.65,1600928303.0625
22.79,1600928303.078125
8.75,1600928303.09375
-1.3,1600928303.109375
-4.79,1600928303.125
-0.58,1600928303.140625
10.63,1600928303.15625
26.55,1600928303.171875
44.15,1600928303.1875
60.65,1600928303.203125
74.43,1600928303.21875
85.12,1600928303.234375
93.19,1600928303.25
99.0,1600928303.265625
102.17,1600928303.28125
101.52,1600928303.296875
95.4,1600928303.3125
82.43,1600928303.328125
61.94,1600928303.34375
34.12,1600928303.359375
-0.22,1600928303.375
-39.81,1600928303.390625
-82.97,1600928303.40625
-127.44,1600928303.421875
-170.27,1600928303.4375
-208.02,1600928303.453125
-237.24,1600928303.46875
-255.32,1600928303.484375
-261.18,1600928303.5
-255.62,1600928303.515625
-241.16,1600928303.53125
-221.3,1600928303.546875
-199.66,1600928303.5625
-179.11,1600928303.578125
-161.29,1600928303.59375
-146.58,1600928303.609375
-134.49,1600928303.625
-124.17,1600928303.640625
-114.92,1600928303.65625
-106.38,1600928303.671875
-98.58,1600928303.6875
-91.65,1600928303.703125
-85.71,1600928303.71875
-80.73,1600928303.734375
-76.44,1600928303.75
-72.52,1600928303.765625
-68.66,1600928303.78125
-64.71,1600928303.796875
-60.73,1600928303.8125
-56.99,1600928303.828125
-53.79,1600928303.84375
