PPG GREEN,time
2075340.0,1600928302.171
2074738.0,1600928302.211
2074310.0,1600928302.253
2074089.0,1600928302.291
2074403.0,1600928302.331
2075556.0,1600928302.372
2076865.0,1600928302.411
2078420.0,1600928302.453
2080148.0,1600928302.493
2081821.0,1600928302.532
2083740.0,1600928302.572
2085629.0,1600928302.613
2088147.0,1600928302.653
2090487.0,1600928302.692
2091474.0,1600928302.733
2087978.0,1600928302.773
2080603.0,1600928302.813
2072667.0,1600928302.855
2065542.0,1600928302.893
2060222.0,1600928302.933
2055224.0,1600928302.974
2051449.0,1600928303.013
2048773.0,1600928303.054
2045339.0,1600928303.094
2042451.0,1600928303.134
2040651.0,1600928303.174
2041027.0,1600928303.215
2041420.0,1600928303.255
2043391.0,1600928303.294
2045703.0,1600928303.335
2048450.0,1600928303.374
2050599.0,1600928303.415
2053145.0,1600928303.457
2055823.0,1600928303.495
2059210.0,1600928303.535
2065067.0,1600928303.576
2070667.0,1600928303.615
2075449.0,1600928303.656
2079674.0,1600928303.696
2082659.0,1600928303.736
2082249.0,1600928303.776
2078786.0,1600928303.817
2075649.0,1600928303.857
2071358.0,1600928303.896
2067200.0,1600928303.937
2064880.0,1600928303.976
2063155.0,1600928304.016
2062659.0,1600928304.058
2062184.0,1600928304.097
2061720.0,1600928304.137
2059894.0,1600928304.178
2058881.0,1600928304.217
2058540.0,1600928304.258
2058968.0,1600928304.298
2059348.0,1600928304.337
2060342.0,1600928304.377
2061930.0,1600928304.418
2064084.0,1600928304.458
2066066.0,1600928304.497
2068011.0,1600928304.538
2069969.0,1600928304.577
2072593.0,1600928304.617
2074670.0,1600928304.66
2077158.0,1600928304.698
2079426.0,1600928304.738
2080772.0,1600928304.779
2082253.0,1600928304.818
2083785.0,1600928304.859
2085730.0,1600928304.899
2088344.0,1600928304.938
2093056.0,1600928305.019
2090718.0,1600928304.978
2094691.0,1600928305.059
2096129.0,1600928305.098
2098246.0,1600928305.139
2101092.0,1600928305.178
2103321.0,1600928305.219
2105952.0,1600928305.261
2108484.0,1600928305.299
2111501.0,1600928305.339
2115012.0,1600928305.38
2117554.0,1600928305.419
2120460.0,1600928305.46
2123681.0,1600928305.5
2128538.0,1600928305.539
2133731.0,1600928305.579
2136214.0,1600928305.62
2137987.0,1600928305.66
2138269.0,1600928305.7
2134265.0,1600928305.741
2128158.0,1600928305.78
2120673.0,1600928305.82
2114124.0,1600928305.862
2108549.0,1600928305.9
2103196.0,1600928305.94
2099040.0,1600928305.981
2094880.0,1600928306.02
2089908.0,1600928306.061
2085574.0,1600928306.101
2081858.0,1600928306.141
2078613.0,1600928306.181
2076546.0,1600928306.222
2074421.0,1600928306.262
2072810.0,1600928306.301
2071219.0,1600928306.342
2069309.0,1600928306.381
2068113.0,1600928306.421
2067358.0,1600928306.463
2067768.0,1600928306.501
2068833.0,1600928306.541
2070288.0,1600928306.582
2071920.0,1600928306.622
2072953.0,1600928306.663
2068223.0,1600928306.703
2059066.0,1600928306.742
2049738.0,1600928306.782
2042520.0,1600928306.823
2036877.0,1600928306.863
2033089.0,1600928306.902
2029951.0,1600928306.943
2027231.0,1600928306.982
2023117.0,1600928307.023
2019066.0,1600928307.065
2015879.0,1600928307.103
2013216.0,1600928307.143
2012108.0,1600928307.184
2011272.0,1600928307.223
2010828.0,1600928307.264
2011097.0,1600928307.304
2010804.0,1600928307.343
2010707.0,1600928307.383
2011412.0,1600928307.425
2011995.0,1600928307.465
2013556.0,1600928307.504
2014303.0,1600928307.545
2015411.0,1600928307.584
2017289.0,1600928307.624
2017414.0,1600928307.666
2011391.0,1600928307.704
2000741.0,1600928307.744
1986423.0,1600928307.785
1973815.0,1600928307.824
1964529.0,1600928307.866
1957829.0,1600928307.906
1954183.0,1600928307.945
1951032.0,1600928307.985
1947444.0,1600928308.026
1943828.0,1600928308.066
1941017.0,1600928308.105
1938804.0,1600928308.146
1937818.0,1600928308.185
1938783.0,1600928308.225
1940349.0,1600928308.267
1943399.0,1600928308.306
1945879.0,1600928308.346
1946574.0,1600928308.387
1947444.0,1600928308.426
1947760.0,1600928308.467
1948680.0,1600928308.507
1949375.0,1600928308.546
1949465.0,1600928308.586
1946214.0,1600928308.627
1937289.0,1600928308.667
1926015.0,1600928308.706
1917679.0,1600928308.748
1912543.0,1600928308.787
1908236.0,1600928308.827
1905599.0,1600928308.869
1903783.0,1600928308.907
1902432.0,1600928308.947
1901101.0,1600928308.988
1900536.0,1600928309.027
1900860.0,1600928309.068
1901846.0,1600928309.109
1903329.0,1600928309.148
1905140.0,1600928309.188
1906934.0,1600928309.229
1908898.0,1600928309.27
1910666.0,1600928309.308
1912632.0,1600928309.349
1914627.0,1600928309.388
1916527.0,1600928309.428
1919008.0,1600928309.47
1922051.0,1600928309.509
1923715.0,1600928309.549
1920241.0,1600928309.59
1914805.0,1600928309.629
1910949.0,1600928309.67
1908922.0,1600928309.71
1908051.0,1600928309.749
1907596.0,1600928309.789
1908553.0,1600928309.831
1909462.0,1600928309.87
1910602.0,1600928309.91
1911778.0,1600928309.951
1912980.0,1600928309.99
1914946.0,1600928310.03
1917233.0,1600928310.072
1919849.0,1600928310.11
1922650.0,1600928310.15
1925485.0,1600928310.192
1928358.0,1600928310.231
1931637.0,1600928310.271
1934808.0,1600928310.312
1938092.0,1600928310.351
1945270.0,1600928310.432
1941519.0,1600928310.391
1949028.0,1600928310.472
1951652.0,1600928310.511
1950532.0,1600928310.553
1948116.0,1600928310.592
1946606.0,1600928310.632
1946328.0,1600928310.674
1946779.0,1600928310.712
1947334.0,1600928310.752
1948980.0,1600928310.793
1950815.0,1600928310.832
1952285.0,1600928310.873
1954417.0,1600928310.913
1956524.0,1600928310.948
1959363.0,1600928310.983
1965472.0,1600928311.062
1968725.0,1600928311.101
1962319.0,1600928311.022
1975895.0,1600928311.181
1979572.0,1600928311.222
1972342.0,1600928311.142
1982824.0,1600928311.264
1986754.0,1600928311.302
1990423.0,1600928311.342
1993999.0,1600928311.384
1998136.0,1600928311.421
2001724.0,1600928311.461
2003630.0,1600928311.502
2003483.0,1600928311.541
2002811.0,1600928311.581
2004615.0,1600928311.662
2003218.0,1600928311.622
2005888.0,1600928311.702
2007967.0,1600928311.743
2009980.0,1600928311.782
2011641.0,1600928311.823
2013313.0,1600928311.865
2014749.0,1600928311.901
2022171.0,1600928312.022
2024721.0,1600928312.063
2027547.0,1600928312.103
2019716.0,1600928311.982
2017190.0,1600928311.941
2030334.0,1600928312.142
2033207.0,1600928312.183
2036051.0,1600928312.224
2039211.0,1600928312.264
2042024.0,1600928312.301
2045337.0,1600928312.342
2048343.0,1600928312.382
2051200.0,1600928312.422
2054385.0,1600928312.464
2056292.0,1600928312.502
2056096.0,1600928312.542
2054827.0,1600928312.584
2054194.0,1600928312.664
2053911.0,1600928312.702
2054107.0,1600928312.623
2054256.0,1600928312.782
2054157.0,1600928312.741
2053188.0,1600928312.823
2051557.0,1600928312.863
2050118.0,1600928312.902
2049563.0,1600928312.944
2049131.0,1600928312.987
2049968.0,1600928313.027
2053084.0,1600928313.107
2051617.0,1600928313.068
2055844.0,1600928313.147
2058297.0,1600928313.188
2061668.0,1600928313.227
2065876.0,1600928313.268
2070944.0,1600928313.308
2083412.0,1600928313.387
2092778.0,1600928313.468
2094899.0,1600928313.508
2094739.0,1600928313.549
2088531.0,1600928313.429
2093319.0,1600928313.588
2092247.0,1600928313.627
2091981.0,1600928313.668
2091983.0,1600928313.707
2092525.0,1600928313.747
2093487.0,1600928313.789
2077173.0,1600928313.347
2094017.0,1600928313.828
2093900.0,1600928313.869
2094302.0,1600928313.909
2095381.0,1600928313.987
2094688.0,1600928313.949
2096529.0,1600928314.028
2097461.0,1600928314.067
2098985.0,1600928314.107
2100925.0,1600928314.148
2103544.0,1600928314.228
2105140.0,1600928314.271
2106498.0,1600928314.308
2102192.0,1600928314.187
2108057.0,1600928314.348
2111211.0,1600928314.468
2109518.0,1600928314.39
2107824.0,1600928314.508
2102848.0,1600928314.547
2110978.0,1600928314.429
2097957.0,1600928314.588
2094313.0,1600928314.629
2090937.0,1600928314.669
2085897.0,1600928314.75
2084052.0,1600928314.789
2082074.0,1600928314.827
2079693.0,1600928314.869
2088148.0,1600928314.708
2077745.0,1600928314.907
2076526.0,1600928314.948
2075595.0,1600928314.989
2075336.0,1600928315.028
2075279.0,1600928315.069
2075366.0,1600928315.11
2075514.0,1600928315.149
2075880.0,1600928315.187
2076708.0,1600928315.228
2078212.0,1600928315.349
2078792.0,1600928315.388
2078669.0,1600928315.428
2077659.0,1600928315.308
2076999.0,1600928315.268
2073517.0,1600928315.47
2059070.0,1600928315.549
2066073.0,1600928315.509
2053636.0,1600928315.588
2049529.0,1600928315.627
2045562.0,1600928315.668
2042906.0,1600928315.709
2040575.0,1600928315.748
2037805.0,1600928315.789
2035082.0,1600928315.83
2032832.0,1600928315.87
2031245.0,1600928315.907
2030542.0,1600928315.949
2029568.0,1600928316.028
2029606.0,1600928315.988
2029123.0,1600928316.07
2029139.0,1600928316.108
2028933.0,1600928316.19
2029037.0,1600928316.149
2029402.0,1600928316.229
2029378.0,1600928316.27
2030069.0,1600928316.309
2030877.0,1600928316.348
2031837.0,1600928316.388
2030608.0,1600928316.429
2024349.0,1600928316.469
2016347.0,1600928316.509
2010311.0,1600928316.55
2006228.0,1600928316.587
2003039.0,1600928316.627
2000465.0,1600928316.668
