eda,time
0.383026,1769236104.5
0.393274,1769236104.75
0.393274,1769236105.0
0.398398,1769236105.25
0.407365,1769236105.5
0.415051,1769236105.75
0.422737,1769236106.0
0.424018,1769236106.25
0.420175,1769236106.5
0.417613,1769236106.75
0.417613,1769236107.0
0.415051,1769236107.25
0.417613,1769236107.5
0.420175,1769236107.75
0.415051,1769236108.0
0.418894,1769236108.25
0.424018,1769236108.5
0.426581,1769236108.75
0.429143,1769236109.0
0.427862,1769236109.25
0.427862,1769236109.5
0.425299,1769236109.75
0.424018,1769236110.0
0.421456,1769236110.25
0.415051,1769236110.5
0.409927,1769236110.75
0.407365,1769236111.0
0.406084,1769236111.25
0.403522,1769236111.5
0.402241,1769236111.75
0.402241,1769236112.0
0.403522,1769236112.25
0.402241,1769236112.5
0.408646,1769236112.75
0.411208,1769236113.0
0.402241,1769236113.25
0.40096,1769236113.5
0.399679,1769236113.75
0.40096,1769236114.0
0.398398,1769236114.25
0.399679,1769236114.5
0.399679,1769236114.75
0.399679,1769236115.0
0.398398,1769236115.25
0.395836,1769236115.5
0.395836,1769236115.75
0.395836,1769236116.0
0.391993,1769236116.25
0.391993,1769236116.5
0.390712,1769236116.75
0.389431,1769236117.0
0.389431,1769236117.25
0.38815,1769236117.5
0.38815,1769236117.75
0.402241,1769236118.0
0.38815,1769236118.25
0.386869,1769236118.5
0.389431,1769236118.75
0.38815,1769236119.0
0.386869,1769236119.25
0.38815,1769236119.5
0.386869,1769236119.75
0.386869,1769236120.0
0.386869,1769236120.25
0.385588,1769236120.5
0.383026,1769236120.75
0.384307,1769236121.0
0.383026,1769236121.25
0.383026,1769236121.5
0.381745,1769236121.75
0.381745,1769236122.0
0.380464,1769236122.25
0.380464,1769236122.5
0.379183,1769236122.75
0.384307,1769236123.0
0.381745,1769236123.25
0.383026,1769236123.5
0.383026,1769236123.75
0.381745,1769236124.0
0.383026,1769236124.25
0.381745,1769236124.5
0.384307,1769236124.75
0.383026,1769236125.0
0.383026,1769236125.25
0.380464,1769236125.5
0.380464,1769236125.75
0.381745,1769236126.0
0.393274,1769236126.25
0.377902,1769236126.5
0.376621,1769236126.75
0.377902,1769236127.0
0.377902,1769236127.25
0.37534,1769236127.5
0.379183,1769236127.75
0.376621,1769236128.0
0.377902,1769236128.25
0.377902,1769236128.5
0.377902,1769236128.75
0.377902,1769236129.0
0.383026,1769236129.25
0.380464,1769236129.5
