bvp,time
-169.51,1769236104.390625
-168.85,1769236104.40625
-152.02,1769236104.421875
-119.71,1769236104.4375
-76.41,1769236104.453125
-29.11,1769236104.46875
15.04,1769236104.484375
50.92,1769236104.5
76.6,1769236104.515625
93.14,1769236104.53125
103.09,1769236104.546875
108.96,1769236104.5625
112.09,1769236104.578125
112.61,1769236104.59375
110.1,1769236104.609375
104.37,1769236104.625
96.04,1769236104.640625
86.4,1769236104.65625
77.02,1769236104.671875
69.15,1769236104.6875
63.39,1769236104.703125
59.67,1769236104.71875
57.46,1769236104.734375
56.18,1769236104.75
55.4,1769236104.765625
54.9,1769236104.78125
54.53,1769236104.796875
53.97,1769236104.8125
52.6,1769236104.828125
49.52,1769236104.84375
43.84,1769236104.859375
35.03,1769236104.875
23.15,1769236104.890625
8.99,1769236104.90625
-6.18,1769236104.921875
-20.93,1769236104.9375
-34.09,1769236104.953125
-45.01,1769236104.96875
-53.72,1769236104.984375
-60.78,1769236105.0
-67.11,1769236105.015625
-73.78,1769236105.03125
-81.75,1769236105.046875
-91.61,1769236105.0625
-103.18,1769236105.078125
-115.15,1769236105.09375
-124.99,1769236105.109375
-129.37,1769236105.125
-125.28,1769236105.140625
-111.25,1769236105.15625
-88.25,1769236105.171875
-59.69,1769236105.1875
-30.35,1769236105.203125
-4.73,1769236105.21875
14.28,1769236105.234375
25.94,1769236105.25
31.21,1769236105.265625
31.64,1769236105.28125
28.46,1769236105.296875
22.34,1769236105.3125
13.73,1769236105.328125
3.53,1769236105.34375
-6.76,1769236105.359375
-15.41,1769236105.375
-21.19,1769236105.390625
-23.93,1769236105.40625
-24.45,1769236105.421875
-23.93,1769236105.4375
-22.98,1769236105.453125
-21.05,1769236105.46875
-16.57,1769236105.484375
-7.73,1769236105.5
6.37,1769236105.515625
24.9,1769236105.53125
45.22,1769236105.546875
63.55,1769236105.5625
76.12,1769236105.578125
80.39,1769236105.59375
75.9,1769236105.609375
64.19,1769236105.625
48.38,1769236105.640625
32.0,1769236105.65625
17.97,1769236105.671875
7.7,1769236105.6875
0.77,1769236105.703125
-5.2,1769236105.71875
-13.95,1769236105.734375
-29.71,1769236105.75
-55.56,1769236105.765625
-91.84,1769236105.78125
-135.11,1769236105.796875
-178.41,1769236105.8125
-213.05,1769236105.828125
-231.25,1769236105.84375
-228.78,1769236105.859375
-206.23,1769236105.875
-168.65,1769236105.890625
-123.56,1769236105.90625
-78.4,1769236105.921875
-38.59,1769236105.9375
-6.72,1769236105.953125
16.89,1769236105.96875
33.11,1769236105.984375
43.1,1769236106.0
47.83,1769236106.015625
48.3,1769236106.03125
45.79,1769236106.046875
41.96,1769236106.0625
38.53,1769236106.078125
36.81,1769236106.09375
37.21,1769236106.109375
39.05,1769236106.125
41.02,1769236106.140625
41.83,1769236106.15625
40.84,1769236106.171875
38.26,1769236106.1875
34.86,1769236106.203125
31.25,1769236106.21875
27.45,1769236106.234375
22.67,1769236106.25
15.8,1769236106.265625
5.97,1769236106.28125
-6.79,1769236106.296875
-21.47,1769236106.3125
-36.37,1769236106.328125
-49.81,1769236106.34375
-60.86,1769236106.359375
-69.85,1769236106.375
-78.35,1769236106.390625
-88.73,1769236106.40625
-103.07,1769236106.421875
-122.12,1769236106.4375
-144.33,1769236106.453125
-165.73,1769236106.46875
-180.72,1769236106.484375
-183.69,1769236106.5
-170.9,1769236106.515625
-141.92,1769236106.53125
-99.88,1769236106.546875
-50.6,1769236106.5625
-0.71,1769236106.578125
44.16,1769236106.59375
80.62,1769236106.609375
107.68,1769236106.625
126.1,1769236106.640625
137.37,1769236106.65625
142.9,1769236106.671875
143.81,1769236106.6875
140.98,1769236106.703125
135.35,1769236106.71875
127.99,1769236106.734375
119.92,1769236106.75
111.81,1769236106.765625
103.87,1769236106.78125
95.93,1769236106.796875
87.75,1769236106.8125
79.47,1769236106.828125
71.73,1769236106.84375
65.45,1769236106.859375
61.28,1769236106.875
59.13,1769236106.890625
57.97,1769236106.90625
56.14,1769236106.921875
51.92,1769236106.9375
44.32,1769236106.953125
33.41,1769236106.96875
20.32,1769236106.984375
6.76,1769236107.0
-5.72,1769236107.015625
-16.25,1769236107.03125
-25.01,1769236107.046875
-33.19,1769236107.0625
-42.61,1769236107.078125
-55.14,1769236107.09375
-72.04,1769236107.109375
-93.08,1769236107.125
-116.08,1769236107.140625
-136.87,1769236107.15625
-150.01,1769236107.171875
-150.45,1769236107.1875
-135.27,1769236107.203125
-105.0,1769236107.21875
-63.84,1769236107.234375
-18.35,1769236107.25
24.65,1769236107.265625
