PPG GREEN,time
2064626.0,1769236104.413
2065411.0,1769236104.451
2066203.0,1769236104.491
2067380.0,1769236104.532
2066025.0,1769236104.571
2063510.0,1769236104.612
2061736.0,1769236104.652
2060285.0,1769236104.691
2059463.0,1769236104.731
2059345.0,1769236104.773
2059654.0,1769236104.813
2059646.0,1769236104.852
2059478.0,1769236104.893
2059809.0,1769236104.932
2060564.0,1769236104.972
2060941.0,1769236105.014
2061858.0,1769236105.052
2063217.0,1769236105.092
2064175.0,1769236105.133
2065529.0,1769236105.172
2066869.0,1769236105.213
2067875.0,1769236105.253
2066029.0,1769236105.292
2063335.0,1769236105.333
2061362.0,1769236105.374
2060348.0,1769236105.414
2059287.0,1769236105.453
2059488.0,1769236105.494
2059536.0,1769236105.533
2059967.0,1769236105.573
2060080.0,1769236105.615
2060704.0,1769236105.653
2061524.0,1769236105.693
2062321.0,1769236105.734
2063220.0,1769236105.773
2064609.0,1769236105.814
2066006.0,1769236105.855
2067382.0,1769236105.894
2069083.0,1769236105.934
2069785.0,1769236105.975
2068372.0,1769236106.015
2065822.0,1769236106.054
2064333.0,1769236106.095
2063188.0,1769236106.134
2062245.0,1769236106.174
2061979.0,1769236106.216
2062411.0,1769236106.254
2062153.0,1769236106.294
2062499.0,1769236106.335
2063123.0,1769236106.374
2063829.0,1769236106.415
2065238.0,1769236106.456
2066231.0,1769236106.495
2067171.0,1769236106.535
2068541.0,1769236106.576
2069504.0,1769236106.616
2070886.0,1769236106.655
2070399.0,1769236106.696
2068249.0,1769236106.735
2067052.0,1769236106.775
2066480.0,1769236106.817
2065959.0,1769236106.855
2066146.0,1769236106.895
2066546.0,1769236106.936
2067074.0,1769236106.975
2067564.0,1769236107.016
2068151.0,1769236107.057
2069025.0,1769236107.096
2070264.0,1769236107.136
2071352.0,1769236107.177
2072735.0,1769236107.217
2074550.0,1769236107.256
2076149.0,1769236107.297
2077516.0,1769236107.336
2078496.0,1769236107.376
2077433.0,1769236107.418
2076252.0,1769236107.456
2075534.0,1769236107.496
2075296.0,1769236107.537
2075064.0,1769236107.576
2075643.0,1769236107.617
2076757.0,1769236107.658
2077610.0,1769236107.697
2078411.0,1769236107.737
2079553.0,1769236107.778
2080997.0,1769236107.818
2082377.0,1769236107.857
2084027.0,1769236107.898
2085673.0,1769236107.937
2087371.0,1769236107.977
2088940.0,1769236108.019
2090434.0,1769236108.057
2089351.0,1769236108.097
2087495.0,1769236108.138
2086575.0,1769236108.178
2085773.0,1769236108.219
2085793.0,1769236108.259
2086102.0,1769236108.298
2086387.0,1769236108.338
2087140.0,1769236108.379
2087857.0,1769236108.419
2088255.0,1769236108.458
2089444.0,1769236108.499
2090611.0,1769236108.538
2091714.0,1769236108.578
2093074.0,1769236108.62
2094445.0,1769236108.659
2095597.0,1769236108.699
2096885.0,1769236108.74
2096700.0,1769236108.779
2095158.0,1769236108.82
2093032.0,1769236108.86
2091541.0,1769236108.899
2090988.0,1769236108.939
2090352.0,1769236108.98
2090735.0,1769236109.02
2091573.0,1769236109.06
2092295.0,1769236109.14
2091831.0,1769236109.101
2093068.0,1769236109.18
2094539.0,1769236109.222
2095684.0,1769236109.26
2097185.0,1769236109.3
2098526.0,1769236109.341
2100110.0,1769236109.38
2101789.0,1769236109.421
2102367.0,1769236109.461
2100817.0,1769236109.5
2099322.0,1769236109.54
2098494.0,1769236109.582
2098009.0,1769236109.622
2098089.0,1769236109.702
2098377.0,1769236109.661
2098046.0,1769236109.741
2098113.0,1769236109.781
2098485.0,1769236109.823
2101341.0,1769236109.861
2102927.0,1769236109.901
2104580.0,1769236109.942
2106760.0,1769236109.981
2109005.0,1769236110.023
2110435.0,1769236110.063
2109169.0,1769236110.102
2107291.0,1769236110.142
2105348.0,1769236110.183
2102965.0,1769236110.223
2100686.0,1769236110.262
2099142.0,1769236110.342
2097807.0,1769236110.381
2096762.0,1769236110.422
2095972.0,1769236110.464
2095598.0,1769236110.502
2095506.0,1769236110.542
2095980.0,1769236110.583
2097004.0,1769236110.622
2097695.0,1769236110.663
2098553.0,1769236110.703
2098638.0,1769236110.742
2096067.0,1769236110.782
2093049.0,1769236110.824
2091021.0,1769236110.864
2089441.0,1769236110.903
2089078.0,1769236110.944
2089189.0,1769236110.983
2089533.0,1769236111.023
2089175.0,1769236111.065
2088789.0,1769236111.103
2088922.0,1769236111.143
2089214.0,1769236111.184
2089808.0,1769236111.223
2090530.0,1769236111.265
2090773.0,1769236111.305
2088687.0,1769236111.344
2085551.0,1769236111.384
2081991.0,1769236111.425
2079628.0,1769236111.465
2077501.0,1769236111.504
2076784.0,1769236111.545
2076485.0,1769236111.584
2075198.0,1769236111.624
2073051.0,1769236111.666
2069910.0,1769236111.704
2068026.0,1769236111.745
2066999.0,1769236111.786
2066372.0,1769236111.825
2066583.0,1769236111.866
2066966.0,1769236111.906
2064836.0,1769236111.945
2060189.0,1769236111.985
2056261.0,1769236112.026
2052769.0,1769236112.066
2050310.0,1769236112.105
2049306.0,1769236112.146
2048780.0,1769236112.185
2047846.0,1769236112.226
2047341.0,1769236112.268
2046580.0,1769236112.306
2046892.0,1769236112.346
2047291.0,1769236112.387
2047736.0,1769236112.426
2049064.0,1769236112.467
2050134.0,1769236112.507
2050479.0,1769236112.546
2046571.0,1769236112.586
2042411.0,1769236112.627
2038674.0,1769236112.667
2036365.0,1769236112.706
2034445.0,1769236112.747
2033924.0,1769236112.786
2032745.0,1769236112.826
2030831.0,1769236112.869
2028648.0,1769236112.907
2026792.0,1769236112.947
2025980.0,1769236112.988
2024924.0,1769236113.027
2024789.0,1769236113.068
2025088.0,1769236113.108
2025288.0,1769236113.147
2024981.0,1769236113.187
2020752.0,1769236113.228
2016083.0,1769236113.268
2013365.0,1769236113.307
2011042.0,1769236113.348
2009842.0,1769236113.387
2009163.0,1769236113.427
2009330.0,1769236113.469
2008316.0,1769236113.507
2008067.0,1769236113.547
2007451.0,1769236113.589
2006428.0,1769236113.628
2006014.0,1769236113.669
2005418.0,1769236113.709
2005661.0,1769236113.748
2005677.0,1769236113.788
2004882.0,1769236113.829
2000930.0,1769236113.869
1995710.0,1769236113.908
1991048.0,1769236113.949
1987756.0,1769236113.988
1985269.0,1769236114.028
1984208.0,1769236114.07
1983762.0,1769236114.108
1982624.0,1769236114.149
1982198.0,1769236114.19
1981806.0,1769236114.229
1981354.0,1769236114.27
1982127.0,1769236114.31
1982894.0,1769236114.349
1983819.0,1769236114.389
1984748.0,1769236114.43
1985674.0,1769236114.47
1983537.0,1769236114.509
1979336.0,1769236114.55
1975867.0,1769236114.589
1973160.0,1769236114.629
1971890.0,1769236114.672
1971245.0,1769236114.71
1971127.0,1769236114.75
1970920.0,1769236114.791
1970067.0,1769236114.83
1970088.0,1769236114.871
1970317.0,1769236114.911
1971811.0,1769236114.95
1973270.0,1769236114.99
1975246.0,1769236115.031
1978070.0,1769236115.071
1980120.0,1769236115.11
1979249.0,1769236115.151
1978369.0,1769236115.191
1977677.0,1769236115.231
1976960.0,1769236115.273
1975812.0,1769236115.311
1973289.0,1769236115.351
1971426.0,1769236115.392
1968823.0,1769236115.431
1967517.0,1769236115.472
1967351.0,1769236115.512
1966272.0,1769236115.551
1965223.0,1769236115.591
1964114.0,1769236115.632
1962833.0,1769236115.672
1962498.0,1769236115.711
1963133.0,1769236115.753
1961814.0,1769236115.792
1961333.0,1769236115.832
1963026.0,1769236115.873
1967616.0,1769236115.912
1973249.0,1769236115.952
1979585.0,1769236115.993
1985759.0,1769236116.032
1991447.0,1769236116.073
1995216.0,1769236116.113
1997051.0,1769236116.152
1999194.0,1769236116.192
2000885.0,1769236116.233
2001517.0,1769236116.273
2001839.0,1769236116.313
2002621.0,1769236116.354
2003507.0,1769236116.393
2002681.0,1769236116.475
2004491.0,1769236116.433
2000107.0,1769236116.513
1998388.0,1769236116.553
1999605.0,1769236116.633
1998467.0,1769236116.594
2002120.0,1769236116.714
2002275.0,1769236116.754
2002646.0,1769236116.794
2000799.0,1769236116.674
2003171.0,1769236116.835
2003799.0,1769236116.875
2004108.0,1769236116.912
2004604.0,1769236116.951
2005362.0,1769236116.99
2008148.0,1769236117.072
2010688.0,1769236117.151
2008223.0,1769236117.192
2005597.0,1769236117.231
2004070.0,1769236117.272
2004930.0,1769236117.311
2005233.0,1769236117.35
2007048.0,1769236117.39
2006093.0,1769236117.03
2009666.0,1769236117.111
2008946.0,1769236117.432
2010118.0,1769236117.471
2010824.0,1769236117.511
2011339.0,1769236117.552
2012943.0,1769236117.591
2014449.0,1769236117.632
2015980.0,1769236117.672
2018178.0,1769236117.71
2019749.0,1769236117.75
2022354.0,1769236117.792
2024407.0,1769236117.831
2025084.0,1769236117.872
2023837.0,1769236117.912
2022694.0,1769236117.944
2022472.0,1769236117.984
2022556.0,1769236118.026
2023620.0,1769236118.065
2025035.0,1769236118.105
2026031.0,1769236118.146
2026861.0,1769236118.185
2027639.0,1769236118.225
2028929.0,1769236118.267
2030867.0,1769236118.305
2032398.0,1769236118.345
2034304.0,1769236118.387
2035823.0,1769236118.426
2037529.0,1769236118.467
2039694.0,1769236118.507
2040059.0,1769236118.546
2039000.0,1769236118.586
2037970.0,1769236118.627
2038397.0,1769236118.667
2039521.0,1769236118.707
2040949.0,1769236118.749
2042270.0,1769236118.787
2044100.0,1769236118.825
2045114.0,1769236118.864
2046469.0,1769236118.903
2047815.0,1769236118.936
2049581.0,1769236118.977
2051583.0,1769236119.013
2053286.0,1769236119.052
2054453.0,1769236119.093
2054788.0,1769236119.132
2055985.0,1769236119.172
2057671.0,1769236119.214
2058157.0,1769236119.253
2057346.0,1769236119.293
2055769.0,1769236119.334
2054245.0,1769236119.373
2052387.0,1769236119.414
2050943.0,1769236119.453
2051132.0,1769236119.492
2051672.0,1769236119.532
2052288.0,1769236119.574
2052929.0,1769236119.613
2052474.0,1769236119.654
2052205.0,1769236119.694
2051974.0,1769236119.733
2052210.0,1769236119.774
2052659.0,1769236119.813
2053584.0,1769236119.853
2054987.0,1769236119.892
2056380.0,1769236119.934
2056782.0,1769236119.973
2054202.0,1769236120.013
2051585.0,1769236120.055
2048922.0,1769236120.093
2048131.0,1769236120.134
2047680.0,1769236120.175
2048072.0,1769236120.212
2048808.0,1769236120.253
2049578.0,1769236120.294
2050049.0,1769236120.333
2050663.0,1769236120.373
2051369.0,1769236120.414
2052736.0,1769236120.454
2053380.0,1769236120.494
2055171.0,1769236120.535
2056331.0,1769236120.574
2057819.0,1769236120.612
2059511.0,1769236120.654
2060944.0,1769236120.693
2061812.0,1769236120.733
2059841.0,1769236120.774
2057578.0,1769236120.813
2056365.0,1769236120.854
2055374.0,1769236120.895
2054514.0,1769236120.934
2054655.0,1769236120.975
2054405.0,1769236121.014
2054553.0,1769236121.053
2054484.0,1769236121.093
2054998.0,1769236121.134
2056340.0,1769236121.173
2058453.0,1769236121.214
2059618.0,1769236121.256
2060719.0,1769236121.294
2061250.0,1769236121.334
2062109.0,1769236121.375
2063048.0,1769236121.414
2064480.0,1769236121.455
2065956.0,1769236121.494
2064914.0,1769236121.533
2063364.0,1769236121.573
2061573.0,1769236121.615
2059959.0,1769236121.654
2058883.0,1769236121.694
2058460.0,1769236121.735
2059073.0,1769236121.775
2059023.0,1769236121.815
2058960.0,1769236121.855
2058673.0,1769236121.893
2059552.0,1769236121.933
2059651.0,1769236121.975
2060084.0,1769236122.014
2060768.0,1769236122.055
2061716.0,1769236122.095
2062069.0,1769236122.134
2062926.0,1769236122.175
2061722.0,1769236122.214
2057364.0,1769236122.254
2053337.0,1769236122.294
2050169.0,1769236122.341
2048129.0,1769236122.38
2046325.0,1769236122.42
2045810.0,1769236122.462
2045638.0,1769236122.5
2044480.0,1769236122.54
2043577.0,1769236122.581
2042549.0,1769236122.62
2042492.0,1769236122.661
2042724.0,1769236122.702
2043148.0,1769236122.741
2043790.0,1769236122.781
2044612.0,1769236122.822
2045351.0,1769236122.861
2046378.0,1769236122.901
2043723.0,1769236122.942
2039419.0,1769236122.981
2034799.0,1769236123.022
2031086.0,1769236123.061
2028095.0,1769236123.1
2025510.0,1769236123.14
2023528.0,1769236123.181
2022060.0,1769236123.22
2020602.0,1769236123.261
2019418.0,1769236123.302
2018803.0,1769236123.341
2018517.0,1769236123.381
2018089.0,1769236123.423
2017840.0,1769236123.46
2017975.0,1769236123.5
2018237.0,1769236123.541
2018649.0,1769236123.58
2019476.0,1769236123.621
2018479.0,1769236123.663
2013596.0,1769236123.701
2008446.0,1769236123.742
2003691.0,1769236123.783
1999935.0,1769236123.82
