temp,time
32.81,1611470310.25
32.81,1611470310.5
32.81,1611470310.75
32.81,1611470311.0
32.83,1611470311.25
32.83,1611470311.5
32.83,1611470311.75
32.83,1611470312.0
32.81,1611470312.25
32.81,1611470312.5
32.81,1611470312.75
32.81,1611470313.0
32.79,1611470313.25
32.79,1611470313.5
32.79,1611470313.75
32.79,1611470314.0
32.81,1611470314.25
32.81,1611470314.5
32.81,1611470314.75
32.81,1611470315.0
32.81,1611470315.25
32.81,1611470315.5
32.81,1611470315.75
32.81,1611470316.0
32.79,1611470316.25
32.79,1611470316.5
32.79,1611470316.75
32.79,1611470317.0
32.81,1611470317.25
32.81,1611470317.5
32.81,1611470317.75
32.81,1611470318.0
32.81,1611470318.25
32.81,1611470318.5
32.81,1611470318.75
32.81,1611470319.0
32.79,1611470319.25
32.79,1611470319.5
32.79,1611470319.75
32.79,1611470320.0
32.79,1611470320.25
32.79,1611470320.5
32.79,1611470320.75
32.79,1611470321.0
32.79,1611470321.25
32.79,1611470321.5
32.79,1611470321.75
32.79,1611470322.0
32.79,1611470322.25
32.79,1611470322.5
32.79,1611470322.75
32.79,1611470323.0
32.79,1611470323.25
32.79,1611470323.5
32.79,1611470323.75
32.79,1611470324.0
32.77,1611470324.25
32.77,1611470324.5
32.77,1611470324.75
32.77,1611470325.0
32.81,1611470325.25
32.81,1611470325.5
32.81,1611470325.75
32.81,1611470326.0
32.79,1611470326.25
32.79,1611470326.5
32.79,1611470326.75
32.79,1611470327.0
32.81,1611470327.25
32.81,1611470327.5
32.81,1611470327.75
32.81,1611470328.0
32.79,1611470328.25
32.79,1611470328.5
32.79,1611470328.75
32.79,1611470329.0
32.79,1611470329.25
32.79,1611470329.5
32.79,1611470329.75
32.79,1611470330.0
32.79,1611470330.25
32.79,1611470330.5
32.79,1611470330.75
32.79,1611470331.0
32.81,1611470331.25
32.81,1611470331.5
32.81,1611470331.75
32.81,1611470332.0
32.79,1611470332.25
32.79,1611470332.5
32.79,1611470332.75
32.79,1611470333.0
32.77,1611470333.25
32.77,1611470333.5
32.77,1611470333.75
32.77,1611470334.0
32.79,1611470334.25
32.79,1611470334.5
32.79,1611470334.75
32.79,1611470335.0
32.79,1611470335.25
32.79,1611470335.5
32.79,1611470335.75
32.79,1611470336.0
32.77,1611470336.25
32.77,1611470336.5
32.77,1611470336.75
32.77,1611470337.0
32.79,1611470337.25
32.79,1611470337.5
32.79,1611470337.75
32.79,1611470338.0
32.77,1611470338.25
32.77,1611470338.5
32.77,1611470338.75
32.77,1611470339.0
32.79,1611470339.25
32.79,1611470339.5
32.79,1611470339.75
32.79,1611470340.0
32.79,1611470340.25
32.79,1611470340.5
32.79,1611470340.75
32.79,1611470341.0
32.79,1611470341.25
32.79,1611470341.5
32.79,1611470341.75
32.79,1611470342.0
32.79,1611470342.25
32.79,1611470342.5
32.79,1611470342.75
32.79,1611470343.0
32.77,1611470343.25
32.77,1611470343.5
32.77,1611470343.75
32.77,1611470344.0
32.75,1611470344.25
32.75,1611470344.5
32.75,1611470344.75
32.75,1611470345.0
32.77,1611470345.25
32.77,1611470345.5
32.77,1611470345.75
32.77,1611470346.0
32.79,1611470346.25
32.79,1611470346.5
32.79,1611470346.75
32.79,1611470347.0
32.79,1611470347.25
32.79,1611470347.5
32.79,1611470347.75
32.79,1611470348.0
32.75,1611470348.25
