bvp,time
130.04,1611470310.25
132.07,1611470310.265625
143.27,1611470310.28125
160.74,1611470310.296875
179.06,1611470310.3125
192.44,1611470310.328125
197.02,1611470310.34375
192.09,1611470310.359375
179.9,1611470310.375
164.23,1611470310.390625
148.84,1611470310.40625
136.39,1611470310.421875
128.21,1611470310.4375
124.42,1611470310.453125
123.9,1611470310.46875
124.17,1611470310.484375
121.48,1611470310.5
111.76,1611470310.515625
92.22,1611470310.53125
63.19,1611470310.546875
28.81,1611470310.5625
-3.96,1611470310.578125
-27.64,1611470310.59375
-37.07,1611470310.609375
-31.42,1611470310.625
-14.53,1611470310.640625
6.4,1611470310.65625
23.43,1611470310.671875
30.32,1611470310.6875
24.4,1611470310.703125
7.11,1611470310.71875
-16.66,1611470310.734375
-40.06,1611470310.75
-56.19,1611470310.765625
-59.9,1611470310.78125
-49.1,1611470310.796875
-25.3,1611470310.8125
6.66,1611470310.828125
39.89,1611470310.84375
67.49,1611470310.859375
84.84,1611470310.875
91.28,1611470310.890625
90.44,1611470310.90625
88.73,1611470310.921875
92.6,1611470310.9375
105.75,1611470310.953125
127.64,1611470310.96875
153.97,1611470310.984375
178.77,1611470311.0
196.94,1611470311.015625
205.89,1611470311.03125
205.74,1611470311.046875
198.23,1611470311.0625
185.47,1611470311.078125
168.99,1611470311.09375
149.83,1611470311.109375
129.19,1611470311.125
108.82,1611470311.140625
90.77,1611470311.15625
76.62,1611470311.171875
66.61,1611470311.1875
59.39,1611470311.203125
52.62,1611470311.21875
44.14,1611470311.234375
33.07,1611470311.25
20.35,1611470311.265625
8.32,1611470311.28125
-0.39,1611470311.296875
-4.13,1611470311.3125
-3.07,1611470311.328125
0.82,1611470311.34375
4.56,1611470311.359375
5.35,1611470311.375
1.68,1611470311.390625
-6.39,1611470311.40625
-17.58,1611470311.421875
-30.35,1611470311.4375
-43.92,1611470311.453125
-58.79,1611470311.46875
-76.84,1611470311.484375
-100.91,1611470311.5
-134.34,1611470311.515625
-180.19,1611470311.53125
-240.19,1611470311.546875
-313.4,1611470311.5625
-395.07,1611470311.578125
-476.67,1611470311.59375
-547.64,1611470311.609375
-598.3,1611470311.625
-623.03,1611470311.640625
-622.0,1611470311.65625
-600.58,1611470311.671875
-566.68,1611470311.6875
-527.54,1611470311.703125
-487.44,1611470311.71875
-447.35,1611470311.734375
-406.23,1611470311.75
-362.64,1611470311.765625
-315.9,1611470311.78125
-266.18,1611470311.796875
-214.2,1611470311.8125
-160.91,1611470311.828125
-107.79,1611470311.84375
-57.19,1611470311.859375
-12.38,1611470311.875
23.16,1611470311.890625
46.87,1611470311.90625
58.15,1611470311.921875
58.86,1611470311.9375
52.84,1611470311.953125
44.76,1611470311.96875
38.66,1611470311.984375
36.82,1611470312.0
39.37,1611470312.015625
44.57,1611470312.03125
49.82,1611470312.046875
52.85,1611470312.0625
52.64,1611470312.078125
49.8,1611470312.09375
46.11,1611470312.109375
43.8,1611470312.125
44.65,1611470312.140625
49.55,1611470312.15625
58.3,1611470312.171875
69.86,1611470312.1875
82.61,1611470312.203125
94.73,1611470312.21875
104.52,1611470312.234375
110.59,1611470312.25
112.32,1611470312.265625
110.0,1611470312.28125
104.81,1611470312.296875
98.38,1611470312.3125
92.22,1611470312.328125
87.34,1611470312.34375
84.15,1611470312.359375
82.65,1611470312.375
82.71,1611470312.390625
84.11,1611470312.40625
86.44,1611470312.421875
88.87,1611470312.4375
90.23,1611470312.453125
89.4,1611470312.46875
85.74,1611470312.484375
79.31,1611470312.5
70.72,1611470312.515625
60.62,1611470312.53125
49.35,1611470312.546875
36.92,1611470312.5625
23.41,1611470312.578125
9.51,1611470312.59375
-3.35,1611470312.609375
-13.35,1611470312.625
-19.07,1611470312.640625
-20.14,1611470312.65625
-17.53,1611470312.671875
-13.15,1611470312.6875
-9.12,1611470312.703125
-6.91,1611470312.71875
-7.01,1611470312.734375
-8.84,1611470312.75
-11.29,1611470312.765625
-13.35,1611470312.78125
-14.58,1611470312.796875
-15.29,1611470312.8125
-16.28,1611470312.828125
-18.36,1611470312.84375
-21.81,1611470312.859375
-26.24,1611470312.875
-30.67,1611470312.890625
-33.95,1611470312.90625
-35.08,1611470312.921875
-33.28,1611470312.9375
-27.87,1611470312.953125
-18.37,1611470312.96875
-4.97,1611470312.984375
10.8,1611470313.0
25.76,1611470313.015625
35.87,1611470313.03125
37.93,1611470313.046875
31.41,1611470313.0625
19.24,1611470313.078125
6.87,1611470313.09375
0.01,1611470313.109375
2.05,1611470313.125
12.89,1611470313.140625
29.35,1611470313.15625
46.97,1611470313.171875
62.06,1611470313.1875
72.79,1611470313.203125
79.08,1611470313.21875
81.76,1611470313.234375
81.52,1611470313.25
78.53,1611470313.265625
72.53,1611470313.28125
63.35,1611470313.296875
51.34,1611470313.3125
37.59,1611470313.328125
23.94,1611470313.34375
12.5,1611470313.359375
5.0,1611470313.375
1.99,1611470313.390625
2.52,1611470313.40625
4.35,1611470313.421875
4.9,1611470313.4375
2.33,1611470313.453125
-3.74,1611470313.46875
-12.3,1611470313.484375
-21.56,1611470313.5
-29.91,1611470313.515625
-36.54,1611470313.53125
-41.43,1611470313.546875
-45.04,1611470313.5625
-47.86,1611470313.578125
-50.16,1611470313.59375
-51.92,1611470313.609375
-53.01,1611470313.625
-53.17,1611470313.640625
-52.11,1611470313.65625
-49.61,1611470313.671875
-45.66,1611470313.6875
-40.55,1611470313.703125
-34.95,1611470313.71875
-29.67,1611470313.734375
-25.3,1611470313.75
-22.08,1611470313.765625
-19.82,1611470313.78125
-18.28,1611470313.796875
-17.38,1611470313.8125
-17.29,1611470313.828125
-18.23,1611470313.84375
-20.06,1611470313.859375
-22.15,1611470313.875
-23.5,1611470313.890625
-23.4,1611470313.90625
-21.8,1611470313.921875
-19.57,1611470313.9375
-18.08,1611470313.953125
-18.47,1611470313.96875
-20.99,1611470313.984375
-24.83,1611470314.0
-28.47,1611470314.015625
-30.54,1611470314.03125
-30.51,1611470314.046875
-28.98,1611470314.0625
-27.26,1611470314.078125
-26.64,1611470314.09375
-27.65,1611470314.109375
-29.8,1611470314.125
-31.89,1611470314.140625
-32.64,1611470314.15625
-31.38,1611470314.171875
-28.3,1611470314.1875
-24.18,1611470314.203125
-19.88,1611470314.21875
-15.88,1611470314.234375
-12.13,1611470314.25
-8.3,1611470314.265625
-4.27,1611470314.28125
-0.3,1611470314.296875
3.14,1611470314.3125
5.74,1611470314.328125
7.74,1611470314.34375
9.9,1611470314.359375
12.99,1611470314.375
17.26,1611470314.390625
22.16,1611470314.40625
26.59,1611470314.421875
29.55,1611470314.4375
30.88,1611470314.453125
31.36,1611470314.46875
32.49,1611470314.484375
35.57,1611470314.5
41.03,1611470314.515625
48.0,1611470314.53125
54.64,1611470314.546875
58.73,1611470314.5625
58.6,1611470314.578125
53.61,1611470314.59375
44.33,1611470314.609375
32.28,1611470314.625
19.33,1611470314.640625
7.15,1611470314.65625
-3.14,1611470314.671875
-11.0,1611470314.6875
-16.23,1611470314.703125
-18.72,1611470314.71875
-18.33,1611470314.734375
-15.09,1611470314.75
-9.53,1611470314.765625
-2.78,1611470314.78125
3.58,1611470314.796875
8.07,1611470314.8125
9.89,1611470314.828125
9.25,1611470314.84375
7.19,1611470314.859375
5.08,1611470314.875
3.92,1611470314.890625
3.97,1611470314.90625
4.72,1611470314.921875
5.29,1611470314.9375
4.95,1611470314.953125
3.39,1611470314.96875
0.79,1611470314.984375
-2.32,1611470315.0
-5.49,1611470315.015625
-8.43,1611470315.03125
-11.11,1611470315.046875
-13.65,1611470315.0625
-16.12,1611470315.078125
-18.44,1611470315.09375
-20.33,1611470315.109375
-21.35,1611470315.125
-21.17,1611470315.140625
-19.76,1611470315.15625
-17.58,1611470315.171875
-15.51,1611470315.1875
-14.59,1611470315.203125
-15.56,1611470315.21875
-18.47,1611470315.234375
-22.56,1611470315.25
-26.41,1611470315.265625
-28.48,1611470315.28125
-27.66,1611470315.296875
-23.73,1611470315.3125
-17.35,1611470315.328125
-9.79,1611470315.34375
-2.48,1611470315.359375
3.47,1611470315.375
7.56,1611470315.390625
9.89,1611470315.40625
11.0,1611470315.421875
11.59,1611470315.4375
12.2,1611470315.453125
13.17,1611470315.46875
14.49,1611470315.484375
15.94,1611470315.5
17.11,1611470315.515625
17.6,1611470315.53125
17.16,1611470315.546875
15.78,1611470315.5625
13.71,1611470315.578125
11.38,1611470315.59375
9.17,1611470315.609375
7.29,1611470315.625
5.74,1611470315.640625
4.37,1611470315.65625
3.01,1611470315.671875
1.6,1611470315.6875
0.19,1611470315.703125
-1.13,1611470315.71875
-2.34,1611470315.734375
-3.54,1611470315.75
-4.9,1611470315.765625
-6.49,1611470315.78125
-8.21,1611470315.796875
-9.79,1611470315.8125
-10.87,1611470315.828125
-11.11,1611470315.84375
-10.3,1611470315.859375
-8.38,1611470315.875
-5.46,1611470315.890625
-1.76,1611470315.90625
2.38,1611470315.921875
6.54,1611470315.9375
10.26,1611470315.953125
13.14,1611470315.96875
14.97,1611470315.984375
15.72,1611470316.0
15.54,1611470316.015625
14.67,1611470316.03125
13.41,1611470316.046875
12.06,1611470316.0625
10.82,1611470316.078125
9.79,1611470316.09375
8.95,1611470316.109375
8.17,1611470316.125
7.21,1611470316.140625
