eda,time
0.040993,1660301143.25
0.044836,1660301143.5
0.044836,1660301143.75
0.043555,1660301144.0
0.042274,1660301144.25
0.042274,1660301144.5
0.042274,1660301144.75
0.046117,1660301145.0
0.046117,1660301145.25
0.046117,1660301145.5
0.044836,1660301145.75
0.044836,1660301146.0
0.042274,1660301146.25
0.044836,1660301146.5
0.046117,1660301146.75
0.048679,1660301147.0
0.051241,1660301147.25
0.04996,1660301147.5
0.051241,1660301147.75
0.04996,1660301148.0
0.048679,1660301148.25
0.047398,1660301148.5
0.048679,1660301148.75
0.051241,1660301149.0
0.051241,1660301149.25
0.051241,1660301149.5
0.051241,1660301149.75
0.04996,1660301150.0
0.047398,1660301150.25
0.048679,1660301150.5
0.048679,1660301150.75
0.051241,1660301151.0
0.051241,1660301151.25
0.051241,1660301151.5
0.048679,1660301151.75
0.04996,1660301152.0
0.048679,1660301152.25
0.048679,1660301152.5
0.048679,1660301152.75
0.051241,1660301153.0
0.052522,1660301153.25
0.052522,1660301153.5
0.051241,1660301153.75
0.048679,1660301154.0
0.046117,1660301154.25
0.048679,1660301154.5
0.051241,1660301154.75
0.052522,1660301155.0
0.052522,1660301155.25
0.051241,1660301155.5
0.04996,1660301155.75
0.047398,1660301156.0
0.047398,1660301156.25
0.047398,1660301156.5
0.04996,1660301156.75
0.051241,1660301157.0
0.04996,1660301157.25
0.04996,1660301157.5
0.047398,1660301157.75
0.047398,1660301158.0
0.046117,1660301158.25
0.04996,1660301158.5
0.048679,1660301158.75
0.04996,1660301159.0
0.048679,1660301159.25
0.047398,1660301159.5
0.04996,1660301159.75
0.047398,1660301160.0
0.052522,1660301160.25
0.051241,1660301160.5
0.04996,1660301160.75
0.051241,1660301161.0
0.04996,1660301161.25
0.048679,1660301161.5
0.048679,1660301161.75
0.04996,1660301162.0
0.052522,1660301162.25
0.04996,1660301162.5
0.053803,1660301162.75
0.053803,1660301163.0
0.051241,1660301163.25
0.051241,1660301163.5
0.051241,1660301163.75
0.053803,1660301164.0
0.053803,1660301164.25
0.055084,1660301164.5
0.055084,1660301164.75
0.053803,1660301165.0
0.052522,1660301165.25
0.052522,1660301165.5
0.052522,1660301165.75
0.052522,1660301166.0
0.057646,1660301166.25
0.056365,1660301166.5
0.056365,1660301166.75
0.056365,1660301167.0
0.053803,1660301167.25
0.053803,1660301167.5
0.055084,1660301167.75
0.057646,1660301168.0
0.053803,1660301168.25
0.058927,1660301168.5
0.057646,1660301168.75
0.056365,1660301169.0
0.055084,1660301169.25
0.055084,1660301169.5
0.057646,1660301169.75
0.058927,1660301170.0
0.058927,1660301170.25
0.057646,1660301170.5
0.056365,1660301170.75
0.056365,1660301171.0
0.056365,1660301171.25
0.055084,1660301171.5
0.058927,1660301171.75
0.057646,1660301172.0
0.058927,1660301172.25
0.058927,1660301172.5
0.056365,1660301172.75
0.056365,1660301173.0
0.056365,1660301173.25
0.057646,1660301173.5
0.060208,1660301173.75
0.058927,1660301174.0
0.057646,1660301174.25
0.058927,1660301174.5
0.056365,1660301174.75
0.055084,1660301175.0
0.056365,1660301175.25
0.058927,1660301175.5
0.060208,1660301175.75
0.058927,1660301176.0
0.058927,1660301176.25
0.057646,1660301176.5
0.057646,1660301176.75
0.057646,1660301177.0
0.057646,1660301177.25
0.061489,1660301177.5
0.061489,1660301177.75
0.06277,1660301178.0
0.06277,1660301178.25
0.060208,1660301178.5
0.058927,1660301178.75
0.060208,1660301179.0
0.058927,1660301179.25
0.06277,1660301179.5
0.064051,1660301179.75
0.064051,1660301180.0
0.061489,1660301180.25
0.060208,1660301180.5
0.06277,1660301180.75
0.060208,1660301181.0
0.064051,1660301181.25
0.064051,1660301181.5
0.06277,1660301181.75
0.064051,1660301182.0
0.064051,1660301182.25
0.061489,1660301182.5
0.061489,1660301182.75
0.060208,1660301183.0
0.064051,1660301183.25
0.065332,1660301183.5
0.065332,1660301183.75
0.065332,1660301184.0
0.065332,1660301184.25
0.06277,1660301184.5
0.06277,1660301184.75
0.06277,1660301185.0
0.066613,1660301185.25
0.067894,1660301185.5
0.066613,1660301185.75
0.065332,1660301186.0
0.064051,1660301186.25
0.06277,1660301186.5
0.06277,1660301186.75
0.061489,1660301187.0
0.065332,1660301187.25
0.065332,1660301187.5
0.065332,1660301187.75
0.065332,1660301188.0
0.065332,1660301188.25
0.06277,1660301188.5
0.06277,1660301188.75
0.061489,1660301189.0
0.066613,1660301189.25
0.065332,1660301189.5
0.065332,1660301189.75
0.064051,1660301190.0
0.061489,1660301190.25
0.061489,1660301190.5
0.061489,1660301190.75
0.060208,1660301191.0
0.064051,1660301191.25
0.065332,1660301191.5
0.065332,1660301191.75
0.06277,1660301192.0
0.061489,1660301192.25
0.060208,1660301192.5
0.061489,1660301192.75
0.060208,1660301193.0
0.065332,1660301193.25
0.064051,1660301193.5
0.06277,1660301193.75
0.065332,1660301194.0
0.06277,1660301194.25
0.061489,1660301194.5
0.061489,1660301194.75
0.06277,1660301195.0
0.064051,1660301195.25
0.064051,1660301195.5
0.064051,1660301195.75
0.061489,1660301196.0
0.061489,1660301196.25
0.061489,1660301196.5
0.064051,1660301196.75
0.06277,1660301197.0
0.064051,1660301197.25
0.064051,1660301197.5
0.061489,1660301197.75
0.064051,1660301198.0
0.061489,1660301198.25
0.065332,1660301198.5
0.061489,1660301198.75
0.064051,1660301199.0
0.064051,1660301199.25
0.061489,1660301199.5
0.061489,1660301199.75
0.060208,1660301200.0
0.064051,1660301200.25
0.064051,1660301200.5
0.064051,1660301200.75
0.064051,1660301201.0
0.060208,1660301201.25
0.061489,1660301201.5
0.060208,1660301201.75
0.06277,1660301202.0
0.064051,1660301202.25
0.06277,1660301202.5
0.06277,1660301202.75
0.064051,1660301203.0
0.061489,1660301203.25
0.061489,1660301203.5
0.061489,1660301203.75
0.064051,1660301204.0
0.064051,1660301204.25
0.065332,1660301204.5
0.06277,1660301204.75
0.061489,1660301205.0
0.064051,1660301205.25
0.060208,1660301205.5
0.06277,1660301205.75
0.064051,1660301206.0
0.064051,1660301206.25
0.064051,1660301206.5
0.064051,1660301206.75
0.061489,1660301207.0
0.060208,1660301207.25
0.061489,1660301207.5
0.064051,1660301207.75
0.065332,1660301208.0
0.065332,1660301208.25
0.06277,1660301208.5
0.064051,1660301208.75
0.06277,1660301209.0
0.06277,1660301209.25
0.061489,1660301209.5
0.064051,1660301209.75
0.065332,1660301210.0
0.064051,1660301210.25
0.064051,1660301210.5
0.06277,1660301210.75
0.060208,1660301211.0
0.061489,1660301211.25
0.060208,1660301211.5
0.080704,1660301211.75
0.06277,1660301212.0
0.06277,1660301212.25
0.064051,1660301212.5
0.06277,1660301212.75
0.060208,1660301213.0
0.060208,1660301213.25
0.060208,1660301213.5
0.06277,1660301213.75
0.06277,1660301214.0
0.064051,1660301214.25
0.06277,1660301214.5
0.061489,1660301214.75
0.060208,1660301215.0
0.061489,1660301215.25
0.06277,1660301215.5
0.065332,1660301215.75
0.06277,1660301216.0
0.064051,1660301216.25
0.064051,1660301216.5
0.061489,1660301216.75
0.061489,1660301217.0
0.06277,1660301217.25
0.065332,1660301217.5
0.065332,1660301217.75
0.066613,1660301218.0
0.065332,1660301218.25
0.06277,1660301218.5
0.06277,1660301218.75
0.06277,1660301219.0
0.06277,1660301219.25
0.065332,1660301219.5
0.065332,1660301219.75
0.065332,1660301220.0
0.06277,1660301220.25
0.061489,1660301220.5
0.061489,1660301220.75
0.061489,1660301221.0
0.060208,1660301221.25
0.064051,1660301221.5
0.064051,1660301221.75
0.064051,1660301222.0
0.064051,1660301222.25
0.061489,1660301222.5
0.061489,1660301222.75
0.061489,1660301223.0
0.061489,1660301223.25
0.065332,1660301223.5
0.065332,1660301223.75
0.066613,1660301224.0
0.064051,1660301224.25
0.06277,1660301224.5
0.06277,1660301224.75
0.06277,1660301225.0
0.065332,1660301225.25
0.065332,1660301225.5
0.065332,1660301225.75
0.065332,1660301226.0
0.064051,1660301226.25
0.06277,1660301226.5
0.061489,1660301226.75
0.06277,1660301227.0
0.061489,1660301227.25
0.064051,1660301227.5
0.065332,1660301227.75
0.065332,1660301228.0
0.06277,1660301228.25
0.060208,1660301228.5
0.06277,1660301228.75
0.061489,1660301229.0
0.064051,1660301229.25
0.065332,1660301229.5
0.065332,1660301229.75
0.065332,1660301230.0
0.06277,1660301230.25
0.061489,1660301230.5
0.06277,1660301230.75
0.078142,1660301231.0
0.061489,1660301231.25
0.065332,1660301231.5
0.066613,1660301231.75
0.064051,1660301232.0
0.064051,1660301232.25
0.06277,1660301232.5
0.061489,1660301232.75
0.061489,1660301233.0
0.061489,1660301233.25
0.065332,1660301233.5
0.064051,1660301233.75
0.064051,1660301234.0
0.065332,1660301234.25
0.064051,1660301234.5
0.06277,1660301234.75
0.064051,1660301235.0
0.06277,1660301235.25
0.065332,1660301235.5
0.065332,1660301235.75
0.067894,1660301236.0
0.066613,1660301236.25
0.065332,1660301236.5
0.064051,1660301236.75
0.06277,1660301237.0
0.06277,1660301237.25
0.064051,1660301237.5
0.066613,1660301237.75
0.066613,1660301238.0
0.065332,1660301238.25
0.065332,1660301238.5
0.06277,1660301238.75
0.06277,1660301239.0
0.06277,1660301239.25
0.06277,1660301239.5
0.066613,1660301239.75
0.066613,1660301240.0
0.065332,1660301240.25
0.066613,1660301240.5
0.06277,1660301240.75
0.06277,1660301241.0
0.06277,1660301241.25
0.061489,1660301241.5
0.065332,1660301241.75
0.066613,1660301242.0
0.066613,1660301242.25
0.065332,1660301242.5
0.064051,1660301242.75
0.064051,1660301243.0
0.061489,1660301243.25
0.061489,1660301243.5
0.064051,1660301243.75
0.064051,1660301244.0
0.064051,1660301244.25
0.06277,1660301244.5
0.06277,1660301244.75
0.064051,1660301245.0
0.06277,1660301245.25
0.06277,1660301245.5
0.066613,1660301245.75
0.066613,1660301246.0
0.064051,1660301246.25
0.064051,1660301246.5
0.06277,1660301246.75
0.061489,1660301247.0
0.061489,1660301247.25
0.060208,1660301247.5
0.065332,1660301247.75
0.065332,1660301248.0
0.066613,1660301248.25
0.064051,1660301248.5
0.06277,1660301248.75
0.061489,1660301249.0
0.06277,1660301249.25
0.061489,1660301249.5
0.065332,1660301249.75
0.064051,1660301250.0
0.065332,1660301250.25
0.065332,1660301250.5
0.064051,1660301250.75
0.06277,1660301251.0
0.061489,1660301251.25
0.061489,1660301251.5
0.064051,1660301251.75
0.061489,1660301252.0
0.065332,1660301252.25
0.065332,1660301252.5
0.064051,1660301252.75
0.06277,1660301253.0
0.06277,1660301253.25
0.061489,1660301253.5
0.066613,1660301253.75
0.066613,1660301254.0
0.066613,1660301254.25
0.066613,1660301254.5
0.066613,1660301254.75
0.064051,1660301255.0
0.066613,1660301255.25
0.064051,1660301255.5
0.067894,1660301255.75
0.067894,1660301256.0
0.066613,1660301256.25
0.066613,1660301256.5
0.065332,1660301256.75
0.065332,1660301257.0
0.064051,1660301257.25
0.064051,1660301257.5
0.066613,1660301257.75
0.067894,1660301258.0
0.067894,1660301258.25
0.066613,1660301258.5
0.066613,1660301258.75
0.064051,1660301259.0
0.064051,1660301259.25
0.06277,1660301259.5
0.065332,1660301259.75
0.066613,1660301260.0
0.065332,1660301260.25
0.066613,1660301260.5
0.064051,1660301260.75
0.064051,1660301261.0
0.064051,1660301261.25
0.065332,1660301261.5
0.066613,1660301261.75
0.067894,1660301262.0
0.067894,1660301262.25
0.067894,1660301262.5
0.065332,1660301262.75
0.064051,1660301263.0
0.06277,1660301263.25
0.06277,1660301263.5
0.066613,1660301263.75
0.066613,1660301264.0
0.066613,1660301264.25
0.065332,1660301264.5
0.064051,1660301264.75
0.065332,1660301265.0
0.064051,1660301265.25
0.067894,1660301265.5
0.067894,1660301265.75
0.067894,1660301266.0
0.067894,1660301266.25
0.066613,1660301266.5
0.065332,1660301266.75
0.065332,1660301267.0
0.064051,1660301267.25
0.066613,1660301267.5
0.067894,1660301267.75
0.069175,1660301268.0
0.067894,1660301268.25
0.065332,1660301268.5
0.064051,1660301268.75
0.066613,1660301269.0
0.064051,1660301269.25
0.064051,1660301269.5
0.067894,1660301269.75
0.067894,1660301270.0
0.067894,1660301270.25
0.067894,1660301270.5
0.065332,1660301270.75
0.066613,1660301271.0
0.064051,1660301271.25
0.066613,1660301271.5
0.067894,1660301271.75
0.066613,1660301272.0
0.066613,1660301272.25
0.066613,1660301272.5
0.065332,1660301272.75
0.065332,1660301273.0
0.066613,1660301273.25
0.065332,1660301273.5
0.067894,1660301273.75
0.067894,1660301274.0
0.067894,1660301274.25
0.066613,1660301274.5
0.065332,1660301274.75
0.065332,1660301275.0
0.064051,1660301275.25
0.064051,1660301275.5
0.067894,1660301275.75
0.067894,1660301276.0
0.067894,1660301276.25
0.069175,1660301276.5
0.069175,1660301276.75
0.066613,1660301277.0
0.066613,1660301277.25
0.066613,1660301277.5
0.069175,1660301277.75
0.069175,1660301278.0
0.069175,1660301278.25
