Samsung HR Raw Sensor,time
2.851886e-39,1660301151.0
2.8478130000000003e-39,1660301151.0
2.845402e-39,1660301151.0
2.841805e-39,1660301151.0
2.8405720000000002e-39,1660301151.0
2.8406660000000003e-39,1660301151.0
2.8386440000000002e-39,1660301151.0
2.838543e-39,1660301151.0
2.8372470000000003e-39,1660301151.0
2.835452e-39,1660301151.0
2.8327680000000002e-39,1660301151.0
2.8292750000000002e-39,1660301151.0
2.8273230000000003e-39,1660301151.0
2.8248870000000002e-39,1660301151.0
2.824509e-39,1660301151.0
2.8254899999999998e-39,1660301151.0
2.8254899999999998e-39,1660301151.0
2.8267299999999997e-39,1660301151.0
2.8288360000000003e-39,1660301151.0
2.832122e-39,1660301151.0
2.833972e-39,1660301151.0
2.835656e-39,1660301151.0
2.8371280000000003e-39,1660301151.0
2.8388980000000002e-39,1660301151.0
2.8408790000000003e-39,1660301151.0
2.842904e-39,1660301152.0
2.8461099999999997e-39,1660301152.0
2.848206e-39,1660301152.0
2.847852e-39,1660301152.0
2.8469510000000002e-39,1660301152.0
2.8458e-39,1660301152.0
2.8453590000000002e-39,1660301152.0
2.8474199999999998e-39,1660301152.0
2.8504340000000003e-39,1660301152.0
2.853328e-39,1660301152.0
2.8564660000000003e-39,1660301152.0
2.8603699999999997e-39,1660301152.0
2.8646410000000002e-39,1660301152.0
2.867448e-39,1660301152.0
2.867078e-39,1660301152.0
2.8649690000000002e-39,1660301152.0
2.8593930000000003e-39,1660301152.0
2.8515920000000002e-39,1660301152.0
2.8513399999999996e-39,1660301152.0
2.8570110000000003e-39,1660301152.0
2.853411e-39,1660301152.0
2.8413020000000002e-39,1660301152.0
2.832436e-39,1660301152.0
2.824658e-39,1660301152.0
2.823548e-39,1660301152.0
2.821627e-39,1660301153.0
2.8175120000000002e-39,1660301153.0
2.812057e-39,1660301153.0
2.810122e-39,1660301153.0
2.8124099999999997e-39,1660301153.0
2.810528e-39,1660301153.0
2.805666e-39,1660301153.0
2.797576e-39,1660301153.0
2.7910870000000002e-39,1660301153.0
2.7833430000000002e-39,1660301153.0
2.7786470000000003e-39,1660301153.0
2.776541e-39,1660301153.0
2.7735399999999997e-39,1660301153.0
2.7663610000000002e-39,1660301153.0
2.7619990000000002e-39,1660301153.0
2.76182e-39,1660301153.0
2.7588220000000002e-39,1660301153.0
2.745395e-39,1660301153.0
2.745395e-39,1660301153.0
2.7415120000000002e-39,1660301153.0
2.700687e-39,1660301159.0
2.7012690000000002e-39,1660301159.0
2.7019560000000003e-39,1660301159.0
2.701444e-39,1660301159.0
2.702043e-39,1660301159.0
2.7019e-39,1660301159.0
2.7019e-39,1660301159.0
2.701294e-39,1660301159.0
2.70087e-39,1660301159.0
2.70087e-39,1660301159.0
2.7010399999999997e-39,1660301159.0
2.700414e-39,1660301159.0
2.6998990000000004e-39,1660301159.0
2.6994470000000003e-39,1660301159.0
2.6943910000000002e-39,1660301159.0
2.6902699999999998e-39,1660301159.0
2.682165e-39,1660301159.0
2.674608e-39,1660301159.0
2.6685990000000002e-39,1660301159.0
2.6650880000000003e-39,1660301159.0
2.663277e-39,1660301159.0
2.6645870000000002e-39,1660301159.0
2.6676150000000003e-39,1660301159.0
2.675416e-39,1660301159.0
2.689009e-39,1660301159.0
2.687361e-39,1660301160.0
2.6857799999999997e-39,1660301160.0
2.6834199999999997e-39,1660301160.0
2.6869860000000002e-39,1660301160.0
2.698244e-39,1660301160.0
2.7092750000000003e-39,1660301160.0
2.7141540000000002e-39,1660301160.0
2.7164510000000002e-39,1660301160.0
2.7176150000000003e-39,1660301160.0
2.717587e-39,1660301160.0
2.7179230000000002e-39,1660301160.0
2.7180020000000002e-39,1660301160.0
2.7185599999999998e-39,1660301160.0
2.719063e-39,1660301160.0
2.7193630000000002e-39,1660301160.0
2.7217040000000002e-39,1660301160.0
2.721792e-39,1660301160.0
2.721554e-39,1660301160.0
2.721554e-39,1660301160.0
2.7209780000000003e-39,1660301160.0
2.720737e-39,1660301160.0
2.7209290000000003e-39,1660301160.0
2.7226470000000002e-39,1660301160.0
2.7238850000000002e-39,1660301160.0
2.7244590000000002e-39,1660301160.0
2.723876e-39,1660301161.0
2.723876e-39,1660301161.0
2.23928e-39,1660301182.0
2.2389670000000003e-39,1660301182.0
2.2383560000000003e-39,1660301182.0
2.2379699999999998e-39,1660301182.0
2.2378960000000002e-39,1660301182.0
2.23708e-39,1660301182.0
2.2366260000000003e-39,1660301182.0
2.235732e-39,1660301182.0
2.2351870000000003e-39,1660301182.0
2.2347010000000002e-39,1660301182.0
2.234013e-39,1660301182.0
2.233458e-39,1660301182.0
2.232708e-39,1660301182.0
2.232179e-39,1660301182.0
2.2315360000000002e-39,1660301182.0
2.230587e-39,1660301182.0
2.229973e-39,1660301182.0
2.2296599999999998e-39,1660301182.0
2.229358e-39,1660301182.0
2.22893e-39,1660301182.0
2.228514e-39,1660301182.0
2.2278630000000002e-39,1660301182.0
2.227602e-39,1660301182.0
2.230185e-39,1660301183.0
