temp,time
35.5,1760267461.0
35.5,1760267461.25
35.5,1760267461.5
35.5,1760267461.75
35.5,1760267462.0
35.53,1760267462.25
35.53,1760267462.5
35.53,1760267462.75
35.53,1760267463.0
35.49,1760267463.25
35.49,1760267463.5
35.49,1760267463.75
35.49,1760267464.0
35.5,1760267464.25
35.5,1760267464.5
35.5,1760267464.75
35.5,1760267465.0
35.5,1760267465.25
35.5,1760267465.5
35.5,1760267465.75
35.5,1760267466.0
35.49,1760267466.25
35.49,1760267466.5
35.49,1760267466.75
35.49,1760267467.0
35.49,1760267467.25
35.49,1760267467.5
35.49,1760267467.75
35.49,1760267468.0
35.47,1760267468.25
35.47,1760267468.5
35.47,1760267468.75
35.47,1760267469.0
35.47,1760267469.25
35.47,1760267469.5
35.47,1760267469.75
35.47,1760267470.0
35.47,1760267470.25
35.47,1760267470.5
35.47,1760267470.75
35.47,1760267471.0
35.45,1760267471.25
35.45,1760267471.5
35.45,1760267471.75
35.45,1760267472.0
35.45,1760267472.25
35.45,1760267472.5
35.45,1760267472.75
35.45,1760267473.0
35.43,1760267473.25
35.43,1760267473.5
35.43,1760267473.75
35.43,1760267474.0
35.45,1760267474.25
35.45,1760267474.5
35.45,1760267474.75
35.45,1760267475.0
35.41,1760267475.25
35.41,1760267475.5
35.41,1760267475.75
35.41,1760267476.0
35.43,1760267476.25
35.43,1760267476.5
35.43,1760267476.75
35.43,1760267477.0
35.43,1760267477.25
35.43,1760267477.5
35.43,1760267477.75
35.43,1760267478.0
35.43,1760267478.25
35.43,1760267478.5
35.43,1760267478.75
35.43,1760267479.0
35.39,1760267479.25
35.39,1760267479.5
35.39,1760267479.75
35.39,1760267480.0
35.43,1760267480.25
35.43,1760267480.5
35.43,1760267480.75
35.43,1760267481.0
35.41,1760267481.25
35.41,1760267481.5
35.41,1760267481.75
35.41,1760267482.0
35.39,1760267482.25
35.39,1760267482.5
35.39,1760267482.75
35.39,1760267483.0
35.39,1760267483.25
35.39,1760267483.5
35.39,1760267483.75
35.39,1760267484.0
35.39,1760267484.25
35.39,1760267484.5
35.39,1760267484.75
35.39,1760267485.0
35.39,1760267485.25
35.39,1760267485.5
35.39,1760267485.75
35.39,1760267486.0
35.39,1760267486.25
35.39,1760267486.5
35.39,1760267486.75
35.39,1760267487.0
35.37,1760267487.25
35.37,1760267487.5
35.37,1760267487.75
35.37,1760267488.0
35.39,1760267488.25
35.39,1760267488.5
35.39,1760267488.75
35.39,1760267489.0
35.34,1760267489.25
35.34,1760267489.5
35.34,1760267489.75
35.34,1760267490.0
35.37,1760267490.25
35.37,1760267490.5
35.37,1760267490.75
