Samsung HR Raw Sensor,time
2.892751e-39,1760267461.0
2.893512e-39,1760267461.0
2.893758e-39,1760267461.0
2.894354e-39,1760267461.0
2.896703e-39,1760267461.0
2.8973499999999996e-39,1760267461.0
2.899745e-39,1760267461.0
2.9026370000000003e-39,1760267461.0
2.9061820000000003e-39,1760267461.0
2.90777e-39,1760267461.0
2.9063310000000002e-39,1760267461.0
2.9049499999999998e-39,1760267461.0
2.9041130000000003e-39,1760267461.0
2.9054070000000003e-39,1760267461.0
2.907467e-39,1760267461.0
2.9108320000000003e-39,1760267461.0
2.9153510000000004e-39,1760267461.0
2.920567e-39,1760267461.0
2.9264240000000004e-39,1760267461.0
2.9325630000000002e-39,1760267461.0
2.9384980000000002e-39,1760267461.0
2.943904e-39,1760267461.0
2.949481e-39,1760267461.0
2.9564920000000003e-39,1760267461.0
2.9646570000000003e-39,1760267461.0
2.9723910000000005e-39,1760267462.0
2.979902e-39,1760267462.0
2.986515e-39,1760267462.0
2.99298e-39,1760267462.0
2.998581e-39,1760267462.0
3.0026180000000003e-39,1760267462.0
3.0021940000000004e-39,1760267462.0
3.0012160000000003e-39,1760267462.0
3.000029e-39,1760267462.0
3.000005e-39,1760267462.0
3.0016280000000005e-39,1760267462.0
3.003765e-39,1760267462.0
3.005717e-39,1760267462.0
3.0085330000000005e-39,1760267462.0
3.0112610000000004e-39,1760267462.0
3.014388e-39,1760267462.0
3.0176360000000004e-39,1760267462.0
3.0216480000000004e-39,1760267462.0
3.0263970000000004e-39,1760267462.0
3.031464e-39,1760267462.0
3.0368230000000005e-39,1760267462.0
3.041367e-39,1760267462.0
3.046735e-39,1760267462.0
3.052057e-39,1760267462.0
3.0570740000000004e-39,1760267462.0
3.0621199999999996e-39,1760267463.0
3.066823e-39,1760267463.0
3.067538e-39,1760267463.0
3.0668399999999996e-39,1760267463.0
3.0665290000000005e-39,1760267463.0
3.067805e-39,1760267463.0
3.068823e-39,1760267463.0
3.070826e-39,1760267463.0
3.073465e-39,1760267463.0
3.077085e-39,1760267463.0
