temp,time
30.89,1649753425.5
30.89,1649753425.75
30.89,1649753426.0
30.91,1649753426.25
30.91,1649753426.5
30.91,1649753426.75
30.91,1649753427.0
30.87,1649753427.25
30.87,1649753427.5
30.87,1649753427.75
30.87,1649753428.0
30.89,1649753428.25
30.89,1649753428.5
30.89,1649753428.75
30.89,1649753429.0
30.87,1649753429.25
30.87,1649753429.5
30.87,1649753429.75
30.87,1649753430.0
30.87,1649753430.25
30.87,1649753430.5
30.87,1649753430.75
30.87,1649753431.0
30.87,1649753431.25
30.87,1649753431.5
30.87,1649753431.75
30.87,1649753432.0
30.87,1649753432.25
30.87,1649753432.5
30.87,1649753432.75
30.87,1649753433.0
30.87,1649753433.25
30.87,1649753433.5
30.87,1649753433.75
30.87,1649753434.0
30.89,1649753434.25
30.89,1649753434.5
30.89,1649753434.75
30.89,1649753435.0
30.87,1649753435.25
30.87,1649753435.5
30.87,1649753435.75
30.87,1649753436.0
30.87,1649753436.25
30.87,1649753436.5
30.87,1649753436.75
30.87,1649753437.0
30.87,1649753437.25
30.87,1649753437.5
30.87,1649753437.75
30.87,1649753438.0
30.87,1649753438.25
30.87,1649753438.5
30.87,1649753438.75
30.87,1649753439.0
30.89,1649753439.25
30.89,1649753439.5
30.89,1649753439.75
30.89,1649753440.0
30.87,1649753440.25
30.87,1649753440.5
30.87,1649753440.75
30.87,1649753441.0
30.87,1649753441.25
30.87,1649753441.5
30.87,1649753441.75
30.87,1649753442.0
30.87,1649753442.25
30.87,1649753442.5
30.87,1649753442.75
30.87,1649753443.0
30.85,1649753443.25
30.85,1649753443.5
30.85,1649753443.75
30.85,1649753444.0
30.87,1649753444.25
30.87,1649753444.5
30.87,1649753444.75
30.87,1649753445.0
30.87,1649753445.25
30.87,1649753445.5
30.87,1649753445.75
30.87,1649753446.0
30.85,1649753446.25
30.85,1649753446.5
30.85,1649753446.75
30.85,1649753447.0
30.85,1649753447.25
30.85,1649753447.5
30.85,1649753447.75
30.85,1649753448.0
30.83,1649753448.25
30.83,1649753448.5
30.83,1649753448.75
30.83,1649753449.0
30.83,1649753449.25
30.83,1649753449.5
30.83,1649753449.75
30.83,1649753450.0
30.83,1649753450.25
30.83,1649753450.5
30.83,1649753450.75
30.83,1649753451.0
30.83,1649753451.25
30.83,1649753451.5
30.83,1649753451.75
30.83,1649753452.0
30.83,1649753452.25
30.83,1649753452.5
30.83,1649753452.75
30.83,1649753453.0
30.83,1649753453.25
30.83,1649753453.5
30.83,1649753453.75
30.83,1649753454.0
30.81,1649753454.25
30.81,1649753454.5
30.81,1649753454.75
30.81,1649753455.0
30.83,1649753455.25
30.83,1649753455.5
30.83,1649753455.75
30.83,1649753456.0
30.83,1649753456.25
30.83,1649753456.5
30.83,1649753456.75
30.83,1649753457.0
30.83,1649753457.25
30.83,1649753457.5
30.83,1649753457.75
30.83,1649753458.0
30.83,1649753458.25
30.83,1649753458.5
30.83,1649753458.75
30.83,1649753459.0
30.83,1649753459.25
30.83,1649753459.5
30.83,1649753459.75
30.83,1649753460.0
30.83,1649753460.25
30.83,1649753460.5
30.83,1649753460.75
30.83,1649753461.0
30.81,1649753461.25
30.81,1649753461.5
30.81,1649753461.75
30.81,1649753462.0
30.81,1649753462.25
30.81,1649753462.5
30.81,1649753462.75
30.81,1649753463.0
30.81,1649753463.25
30.81,1649753463.5
30.81,1649753463.75
30.81,1649753464.0
30.85,1649753464.25
30.85,1649753464.5
30.85,1649753464.75
30.85,1649753465.0
30.85,1649753465.25
30.85,1649753465.5
30.85,1649753465.75
30.85,1649753466.0
30.81,1649753466.25
30.81,1649753466.5
30.81,1649753466.75
30.81,1649753467.0
30.83,1649753467.25
30.83,1649753467.5
30.83,1649753467.75
30.83,1649753468.0
30.83,1649753468.25
30.83,1649753468.5
30.83,1649753468.75
30.83,1649753469.0
30.83,1649753469.25
30.83,1649753469.5
30.83,1649753469.75
30.83,1649753470.0
30.81,1649753470.25
30.81,1649753470.5
30.81,1649753470.75
30.81,1649753471.0
30.83,1649753471.25
30.83,1649753471.5
30.83,1649753471.75
30.83,1649753472.0
30.79,1649753472.25
30.79,1649753472.5
30.79,1649753472.75
30.79,1649753473.0
30.81,1649753473.25
30.81,1649753473.5
30.81,1649753473.75
30.81,1649753474.0
30.83,1649753474.25
30.83,1649753474.5
30.83,1649753474.75
30.83,1649753475.0
30.81,1649753475.25
30.81,1649753475.5
30.81,1649753475.75
30.81,1649753476.0
30.81,1649753476.25
30.81,1649753476.5
30.81,1649753476.75
30.81,1649753477.0
30.79,1649753477.25
30.79,1649753477.5
30.79,1649753477.75
30.79,1649753478.0
30.83,1649753478.25
30.83,1649753478.5
30.83,1649753478.75
30.83,1649753479.0
30.81,1649753479.25
30.81,1649753479.5
30.81,1649753479.75
30.81,1649753480.0
30.81,1649753480.25
30.81,1649753480.5
30.81,1649753480.75
30.81,1649753481.0
30.79,1649753481.25
30.79,1649753481.5
30.79,1649753481.75
30.79,1649753482.0
30.81,1649753482.25
30.81,1649753482.5
30.81,1649753482.75
30.81,1649753483.0
30.79,1649753483.25
30.79,1649753483.5
30.79,1649753483.75
30.79,1649753484.0
30.79,1649753484.25
30.79,1649753484.5
30.79,1649753484.75
30.79,1649753485.0
30.79,1649753485.25
30.79,1649753485.5
30.79,1649753485.75
30.79,1649753486.0
30.79,1649753486.25
30.79,1649753486.5
30.79,1649753486.75
30.79,1649753487.0
30.79,1649753487.25
30.79,1649753487.5
30.79,1649753487.75
30.79,1649753488.0
30.79,1649753488.25
30.79,1649753488.5
30.79,1649753488.75
30.79,1649753489.0
30.81,1649753489.25
30.81,1649753489.5
30.81,1649753489.75
30.81,1649753490.0
30.79,1649753490.25
30.79,1649753490.5
30.79,1649753490.75
30.79,1649753491.0
30.77,1649753491.25
30.77,1649753491.5
30.77,1649753491.75
30.77,1649753492.0
30.79,1649753492.25
30.79,1649753492.5
30.79,1649753492.75
30.79,1649753493.0
30.81,1649753493.25
30.81,1649753493.5
30.81,1649753493.75
30.81,1649753494.0
30.79,1649753494.25
30.79,1649753494.5
30.79,1649753494.75
30.79,1649753495.0
30.77,1649753495.25
30.77,1649753495.5
30.77,1649753495.75
30.77,1649753496.0
30.79,1649753496.25
30.79,1649753496.5
30.79,1649753496.75
30.79,1649753497.0
30.77,1649753497.25
30.77,1649753497.5
30.77,1649753497.75
30.77,1649753498.0
30.77,1649753498.25
30.77,1649753498.5
30.77,1649753498.75
30.77,1649753499.0
30.79,1649753499.25
30.79,1649753499.5
30.79,1649753499.75
30.79,1649753500.0
30.77,1649753500.25
30.77,1649753500.5
30.77,1649753500.75
30.77,1649753501.0
30.79,1649753501.25
30.79,1649753501.5
30.79,1649753501.75
30.79,1649753502.0
30.79,1649753502.25
30.79,1649753502.5
30.79,1649753502.75
30.79,1649753503.0
30.79,1649753503.25
30.79,1649753503.5
30.79,1649753503.75
30.79,1649753504.0
30.77,1649753504.25
30.77,1649753504.5
30.77,1649753504.75
30.77,1649753505.0
30.77,1649753505.25
30.77,1649753505.5
30.77,1649753505.75
30.77,1649753506.0
30.77,1649753506.25
30.77,1649753506.5
30.77,1649753506.75
30.77,1649753507.0
30.79,1649753507.25
30.79,1649753507.5
30.79,1649753507.75
30.79,1649753508.0
30.73,1649753508.25
30.73,1649753508.5
30.73,1649753508.75
30.73,1649753509.0
30.77,1649753509.25
30.77,1649753509.5
30.77,1649753509.75
30.77,1649753510.0
30.79,1649753510.25
30.79,1649753510.5
30.79,1649753510.75
30.79,1649753511.0
30.77,1649753511.25
30.77,1649753511.5
30.77,1649753511.75
30.77,1649753512.0
30.77,1649753512.25
30.77,1649753512.5
30.77,1649753512.75
30.77,1649753513.0
30.77,1649753513.25
30.77,1649753513.5
30.77,1649753513.75
30.77,1649753514.0
30.75,1649753514.25
30.75,1649753514.5
30.75,1649753514.75
30.75,1649753515.0
30.77,1649753515.25
30.77,1649753515.5
30.77,1649753515.75
30.77,1649753516.0
30.75,1649753516.25
30.75,1649753516.5
30.75,1649753516.75
30.75,1649753517.0
30.77,1649753517.25
30.77,1649753517.5
30.77,1649753517.75
30.77,1649753518.0
30.77,1649753518.25
30.77,1649753518.5
30.77,1649753518.75
30.77,1649753519.0
30.75,1649753519.25
30.75,1649753519.5
30.75,1649753519.75
30.75,1649753520.0
30.77,1649753520.25
30.77,1649753520.5
30.77,1649753520.75
30.77,1649753521.0
30.77,1649753521.25
30.77,1649753521.5
30.77,1649753521.75
30.77,1649753522.0
30.75,1649753522.25
30.75,1649753522.5
30.75,1649753522.75
30.75,1649753523.0
30.77,1649753523.25
30.77,1649753523.5
30.77,1649753523.75
30.77,1649753524.0
30.73,1649753524.25
30.73,1649753524.5
30.73,1649753524.75
30.73,1649753525.0
30.79,1649753525.25
30.79,1649753525.5
30.79,1649753525.75
30.79,1649753526.0
30.73,1649753526.25
30.73,1649753526.5
30.73,1649753526.75
30.73,1649753527.0
30.73,1649753527.25
30.73,1649753527.5
30.73,1649753527.75
30.73,1649753528.0
30.75,1649753528.25
30.75,1649753528.5
30.75,1649753528.75
30.75,1649753529.0
30.75,1649753529.25
30.75,1649753529.5
30.75,1649753529.75
30.75,1649753530.0
30.75,1649753530.25
30.75,1649753530.5
30.75,1649753530.75
30.75,1649753531.0
30.75,1649753531.25
30.75,1649753531.5
30.75,1649753531.75
30.75,1649753532.0
30.73,1649753532.25
30.73,1649753532.5
30.73,1649753532.75
30.73,1649753533.0
30.73,1649753533.25
30.73,1649753533.5
30.73,1649753533.75
30.73,1649753534.0
30.75,1649753534.25
30.75,1649753534.5
30.75,1649753534.75
30.75,1649753535.0
30.75,1649753535.25
30.75,1649753535.5
30.75,1649753535.75
30.75,1649753536.0
30.75,1649753536.25
30.75,1649753536.5
30.75,1649753536.75
30.75,1649753537.0
30.75,1649753537.25
30.75,1649753537.5
30.75,1649753537.75
30.75,1649753538.0
30.75,1649753538.25
30.75,1649753538.5
30.75,1649753538.75
30.75,1649753539.0
30.75,1649753539.25
30.75,1649753539.5
30.75,1649753539.75
30.75,1649753540.0
30.75,1649753540.25
30.75,1649753540.5
30.75,1649753540.75
30.75,1649753541.0
30.75,1649753541.25
30.75,1649753541.5
30.75,1649753541.75
30.75,1649753542.0
30.75,1649753542.25
30.75,1649753542.5
30.75,1649753542.75
30.75,1649753543.0
30.73,1649753543.25
30.73,1649753543.5
30.73,1649753543.75
30.73,1649753544.0
30.73,1649753544.25
30.73,1649753544.5
30.73,1649753544.75
30.73,1649753545.0
30.71,1649753545.25
30.71,1649753545.5
30.71,1649753545.75
30.71,1649753546.0
30.73,1649753546.25
30.73,1649753546.5
30.73,1649753546.75
30.73,1649753547.0
30.75,1649753547.25
30.75,1649753547.5
30.75,1649753547.75
30.75,1649753548.0
30.73,1649753548.25
30.73,1649753548.5
30.73,1649753548.75
30.73,1649753549.0
30.73,1649753549.25
30.73,1649753549.5
30.73,1649753549.75
30.73,1649753550.0
30.71,1649753550.25
30.71,1649753550.5
30.71,1649753550.75
30.71,1649753551.0
30.73,1649753551.25
30.73,1649753551.5
30.73,1649753551.75
30.73,1649753552.0
30.71,1649753552.25
30.71,1649753552.5
30.71,1649753552.75
30.71,1649753553.0
30.71,1649753553.25
30.71,1649753553.5
30.71,1649753553.75
30.71,1649753554.0
30.71,1649753554.25
30.71,1649753554.5
30.71,1649753554.75
30.71,1649753555.0
30.69,1649753555.25
30.69,1649753555.5
30.69,1649753555.75
30.69,1649753556.0
30.71,1649753556.25
30.71,1649753556.5
30.71,1649753556.75
30.71,1649753557.0
30.69,1649753557.25
30.69,1649753557.5
30.69,1649753557.75
30.69,1649753558.0
30.69,1649753558.25
30.69,1649753558.5
30.69,1649753558.75
30.69,1649753559.0
30.71,1649753559.25
30.71,1649753559.5
30.71,1649753559.75
30.71,1649753560.0
30.71,1649753560.25
30.71,1649753560.5
30.71,1649753560.75
30.71,1649753561.0
30.69,1649753561.25
30.69,1649753561.5
30.69,1649753561.75
30.69,1649753562.0
30.69,1649753562.25
30.69,1649753562.5
30.69,1649753562.75
30.69,1649753563.0
30.69,1649753563.25
30.69,1649753563.5
30.69,1649753563.75
30.69,1649753564.0
30.69,1649753564.25
30.69,1649753564.5
30.69,1649753564.75
30.69,1649753565.0
30.69,1649753565.25
30.69,1649753565.5
30.69,1649753565.75
30.69,1649753566.0
30.67,1649753566.25
30.67,1649753566.5
30.67,1649753566.75
30.67,1649753567.0
30.69,1649753567.25
30.69,1649753567.5
30.69,1649753567.75
30.69,1649753568.0
30.69,1649753568.25
30.69,1649753568.5
30.69,1649753568.75
30.69,1649753569.0
30.67,1649753569.25
30.67,1649753569.5
30.67,1649753569.75
30.67,1649753570.0
30.69,1649753570.25
30.69,1649753570.5
30.69,1649753570.75
30.69,1649753571.0
30.69,1649753571.25
30.69,1649753571.5
30.69,1649753571.75
30.69,1649753572.0
30.69,1649753572.25
30.69,1649753572.5
30.69,1649753572.75
30.69,1649753573.0
30.67,1649753573.25
30.67,1649753573.5
30.67,1649753573.75
30.67,1649753574.0
30.67,1649753574.25
30.67,1649753574.5
30.67,1649753574.75
30.67,1649753575.0
30.69,1649753575.25
30.69,1649753575.5
30.69,1649753575.75
30.69,1649753576.0
30.67,1649753576.25
30.67,1649753576.5
30.67,1649753576.75
30.67,1649753577.0
30.65,1649753577.25
30.65,1649753577.5
30.65,1649753577.75
30.65,1649753578.0
30.67,1649753578.25
30.67,1649753578.5
30.67,1649753578.75
30.67,1649753579.0
30.67,1649753579.25
30.67,1649753579.5
30.67,1649753579.75
30.67,1649753580.0
30.67,1649753580.25
30.67,1649753580.5
30.67,1649753580.75
30.67,1649753581.0
30.67,1649753581.25
30.67,1649753581.5
30.67,1649753581.75
30.67,1649753582.0
30.65,1649753582.25
30.65,1649753582.5
30.65,1649753582.75
30.65,1649753583.0
30.67,1649753583.25
30.67,1649753583.5
30.67,1649753583.75
30.67,1649753584.0
30.69,1649753584.25
30.69,1649753584.5
30.69,1649753584.75
30.69,1649753585.0
30.69,1649753585.25
30.69,1649753585.5
30.69,1649753585.75
30.69,1649753586.0
30.65,1649753586.25
30.65,1649753586.5
30.65,1649753586.75
30.65,1649753587.0
30.65,1649753587.25
30.65,1649753587.5
30.65,1649753587.75
30.65,1649753588.0
30.63,1649753588.25
30.63,1649753588.5
30.63,1649753588.75
30.63,1649753589.0
30.65,1649753589.25
30.65,1649753589.5
30.65,1649753589.75
30.65,1649753590.0
30.65,1649753590.25
30.65,1649753590.5
30.65,1649753590.75
30.65,1649753591.0
30.65,1649753591.25
30.65,1649753591.5
30.65,1649753591.75
30.65,1649753592.0
30.67,1649753592.25
30.67,1649753592.5
30.67,1649753592.75
30.67,1649753593.0
30.67,1649753593.25
30.67,1649753593.5
30.67,1649753593.75
30.67,1649753594.0
30.65,1649753594.25
30.65,1649753594.5
30.65,1649753594.75
30.65,1649753595.0
30.67,1649753595.25
30.67,1649753595.5
30.67,1649753595.75
30.67,1649753596.0
30.65,1649753596.25
30.65,1649753596.5
30.65,1649753596.75
30.65,1649753597.0
30.65,1649753597.25
30.65,1649753597.5
30.65,1649753597.75
30.65,1649753598.0
30.67,1649753598.25
30.67,1649753598.5
