PPG GREEN,time
2199127.0,1637402066.141
2196037.0,1637402066.261
2197223.0,1637402066.221
2194766.0,1637402066.301
2194239.0,1637402066.341
2194393.0,1637402066.381
2193707.0,1637402066.421
2192581.0,1637402066.461
2190560.0,1637402066.501
2189013.0,1637402066.541
2186843.0,1637402066.581
2184242.0,1637402066.621
2181462.0,1637402066.661
2178667.0,1637402066.701
2176157.0,1637402066.741
2173350.0,1637402066.781
2167944.0,1637402066.821
2162343.0,1637402066.861
2157401.0,1637402066.901
2153138.0,1637402066.941
2149568.0,1637402066.981
2146912.0,1637402067.021
2144449.0,1637402067.061
2141600.0,1637402067.101
2138829.0,1637402067.141
2136064.0,1637402067.181
2135289.0,1637402067.221
2134745.0,1637402067.261
2135534.0,1637402067.301
2139299.0,1637402067.341
2143048.0,1637402067.381
2149651.0,1637402067.421
2163970.0,1637402067.461
2177435.0,1637402067.501
2188237.0,1637402067.541
2198172.0,1637402067.581
2209826.0,1637402067.621
2218280.0,1637402067.661
2223363.0,1637402067.701
2224672.0,1637402067.741
2227951.0,1637402067.781
2234717.0,1637402067.821
2236397.0,1637402067.861
2238129.0,1637402067.901
2239150.0,1637402067.941
2237090.0,1637402067.981
2232291.0,1637402068.021
2227001.0,1637402068.061
2221191.0,1637402068.101
2215830.0,1637402068.141
2210969.0,1637402068.181
2207690.0,1637402068.221
2206321.0,1637402068.261
2206570.0,1637402068.301
2207505.0,1637402068.341
2208071.0,1637402068.381
2208259.0,1637402068.421
2208118.0,1637402068.461
2207895.0,1637402068.541
2207874.0,1637402068.501
2207131.0,1637402068.581
2203376.0,1637402068.621
2199002.0,1637402068.661
2194702.0,1637402068.701
2190607.0,1637402068.741
2186698.0,1637402068.781
2182923.0,1637402068.821
2179146.0,1637402068.861
2175573.0,1637402068.901
2171575.0,1637402068.941
2167776.0,1637402068.981
2164795.0,1637402069.021
2162488.0,1637402069.061
2160365.0,1637402069.101
2158365.0,1637402069.141
2157280.0,1637402069.181
2156620.0,1637402069.221
2156157.0,1637402069.261
2155794.0,1637402069.301
2155709.0,1637402069.341
2155886.0,1637402069.381
2156696.0,1637402069.421
2156626.0,1637402069.461
2156626.0,1637402069.501
2154637.0,1637402069.541
2153729.0,1637402069.581
2155121.0,1637402069.621
2154807.0,1637402069.661
2153226.0,1637402069.701
2153645.0,1637402069.741
2157565.0,1637402069.781
2157243.0,1637402069.821
2157481.0,1637402069.861
2158267.0,1637402069.901
2157882.0,1637402069.941
2160752.0,1637402069.981
2163704.0,1637402070.021
2158908.0,1637402070.061
2155046.0,1637402070.101
2152419.0,1637402070.141
2151150.0,1637402070.181
2147515.0,1637402070.221
2144549.0,1637402070.261
2141849.0,1637402070.301
2139010.0,1637402070.341
2150234.0,1637402070.381
2166953.0,1637402070.421
2173417.0,1637402070.461
2171056.0,1637402070.501
2167048.0,1637402070.541
2160750.0,1637402070.581
2153986.0,1637402070.621
2147966.0,1637402070.661
