temp,time
35.89,1637401885.5
35.89,1637401885.75
35.89,1637401886.0
35.89,1637401886.25
35.89,1637401886.5
35.89,1637401886.75
35.89,1637401887.0
35.89,1637401887.25
35.89,1637401887.5
35.89,1637401887.75
35.89,1637401888.0
35.83,1637401888.25
35.83,1637401888.5
35.83,1637401888.75
35.83,1637401889.0
35.79,1637401889.25
35.79,1637401889.5
35.79,1637401889.75
35.79,1637401890.0
35.77,1637401890.25
35.77,1637401890.5
35.77,1637401890.75
35.77,1637401891.0
35.81,1637401891.25
35.81,1637401891.5
35.81,1637401891.75
35.81,1637401892.0
35.79,1637401892.25
35.79,1637401892.5
35.79,1637401892.75
35.79,1637401893.0
35.79,1637401893.25
35.79,1637401893.5
35.79,1637401893.75
35.79,1637401894.0
35.79,1637401894.25
35.79,1637401894.5
35.79,1637401894.75
35.79,1637401895.0
35.77,1637401895.25
35.77,1637401895.5
35.77,1637401895.75
35.77,1637401896.0
35.77,1637401896.25
35.77,1637401896.5
35.77,1637401896.75
35.77,1637401897.0
35.77,1637401897.25
35.77,1637401897.5
35.77,1637401897.75
35.77,1637401898.0
35.77,1637401898.25
35.77,1637401898.5
35.77,1637401898.75
35.77,1637401899.0
35.77,1637401899.25
35.77,1637401899.5
35.77,1637401899.75
35.77,1637401900.0
35.77,1637401900.25
35.77,1637401900.5
35.77,1637401900.75
35.77,1637401901.0
35.77,1637401901.25
35.77,1637401901.5
35.77,1637401901.75
35.77,1637401902.0
35.73,1637401902.25
35.73,1637401902.5
35.73,1637401902.75
35.73,1637401903.0
35.73,1637401903.25
35.73,1637401903.5
35.73,1637401903.75
35.73,1637401904.0
35.73,1637401904.25
35.73,1637401904.5
35.73,1637401904.75
35.73,1637401905.0
35.73,1637401905.25
35.73,1637401905.5
35.73,1637401905.75
35.73,1637401906.0
35.71,1637401906.25
35.71,1637401906.5
35.71,1637401906.75
35.71,1637401907.0
35.71,1637401907.25
35.71,1637401907.5
35.71,1637401907.75
35.71,1637401908.0
35.71,1637401908.25
35.71,1637401908.5
35.71,1637401908.75
35.71,1637401909.0
35.68,1637401909.25
35.68,1637401909.5
35.68,1637401909.75
35.68,1637401910.0
35.71,1637401910.25
35.71,1637401910.5
35.71,1637401910.75
35.71,1637401911.0
35.68,1637401911.25
35.68,1637401911.5
35.68,1637401911.75
35.68,1637401912.0
35.68,1637401912.25
35.68,1637401912.5
35.68,1637401912.75
35.68,1637401913.0
35.65,1637401913.25
35.65,1637401913.5
35.65,1637401913.75
35.65,1637401914.0
35.63,1637401914.25
35.63,1637401914.5
35.63,1637401914.75
35.63,1637401915.0
35.65,1637401915.25
35.65,1637401915.5
35.65,1637401915.75
35.65,1637401916.0
35.65,1637401916.25
35.65,1637401916.5
35.65,1637401916.75
35.65,1637401917.0
35.65,1637401917.25
35.65,1637401917.5
35.65,1637401917.75
35.65,1637401918.0
35.63,1637401918.25
35.63,1637401918.5
35.63,1637401918.75
35.63,1637401919.0
35.63,1637401919.25
35.63,1637401919.5
35.63,1637401919.75
35.63,1637401920.0
35.61,1637401920.25
35.61,1637401920.5
35.61,1637401920.75
35.61,1637401921.0
35.59,1637401921.25
35.59,1637401921.5
35.59,1637401921.75
35.59,1637401922.0
35.59,1637401922.25
35.59,1637401922.5
35.59,1637401922.75
35.59,1637401923.0
35.59,1637401923.25
35.59,1637401923.5
35.59,1637401923.75
35.59,1637401924.0
35.57,1637401924.25
35.57,1637401924.5
35.57,1637401924.75
35.57,1637401925.0
35.57,1637401925.25
35.57,1637401925.5
35.57,1637401925.75
35.57,1637401926.0
35.55,1637401926.25
35.55,1637401926.5
35.55,1637401926.75
35.55,1637401927.0
35.59,1637401927.25
35.59,1637401927.5
35.59,1637401927.75
35.59,1637401928.0
35.55,1637401928.25
35.55,1637401928.5
35.55,1637401928.75
35.55,1637401929.0
35.57,1637401929.25
35.57,1637401929.5
35.57,1637401929.75
35.57,1637401930.0
35.57,1637401930.25
35.57,1637401930.5
35.57,1637401930.75
35.57,1637401931.0
35.55,1637401931.25
35.55,1637401931.5
35.55,1637401931.75
35.55,1637401932.0
35.53,1637401932.25
35.53,1637401932.5
35.53,1637401932.75
35.53,1637401933.0
35.53,1637401933.25
35.53,1637401933.5
35.53,1637401933.75
35.53,1637401934.0
35.53,1637401934.25
35.53,1637401934.5
35.53,1637401934.75
35.53,1637401935.0
35.5,1637401935.25
35.5,1637401935.5
35.5,1637401935.75
35.5,1637401936.0
35.53,1637401936.25
35.53,1637401936.5
35.53,1637401936.75
35.53,1637401937.0
35.5,1637401937.25
35.5,1637401937.5
