temp,time
31.07,1649753753.0
31.05,1649753753.25
31.05,1649753753.5
31.05,1649753753.75
31.05,1649753754.0
31.03,1649753754.25
31.03,1649753754.5
31.03,1649753754.75
31.03,1649753755.0
31.05,1649753755.25
31.05,1649753755.5
31.05,1649753755.75
31.05,1649753756.0
31.03,1649753756.25
31.03,1649753756.5
31.03,1649753756.75
31.03,1649753757.0
31.03,1649753757.25
31.03,1649753757.5
31.03,1649753757.75
31.03,1649753758.0
31.07,1649753758.25
31.07,1649753758.5
31.07,1649753758.75
31.07,1649753759.0
31.05,1649753759.25
31.05,1649753759.5
31.05,1649753759.75
31.05,1649753760.0
31.07,1649753760.25
31.07,1649753760.5
31.07,1649753760.75
31.07,1649753761.0
31.05,1649753761.25
31.05,1649753761.5
31.05,1649753761.75
31.05,1649753762.0
31.05,1649753762.25
31.05,1649753762.5
31.05,1649753762.75
31.05,1649753763.0
31.05,1649753763.25
31.05,1649753763.5
31.05,1649753763.75
31.05,1649753764.0
31.05,1649753764.25
31.05,1649753764.5
31.05,1649753764.75
31.05,1649753765.0
31.03,1649753765.25
31.03,1649753765.5
31.03,1649753765.75
31.03,1649753766.0
31.03,1649753766.25
31.03,1649753766.5
31.03,1649753766.75
31.03,1649753767.0
31.03,1649753767.25
31.03,1649753767.5
31.03,1649753767.75
31.03,1649753768.0
31.05,1649753768.25
31.05,1649753768.5
31.05,1649753768.75
31.05,1649753769.0
31.01,1649753769.25
31.01,1649753769.5
31.01,1649753769.75
31.01,1649753770.0
31.03,1649753770.25
31.03,1649753770.5
31.03,1649753770.75
31.03,1649753771.0
31.07,1649753771.25
31.07,1649753771.5
31.07,1649753771.75
31.07,1649753772.0
31.03,1649753772.25
31.03,1649753772.5
31.03,1649753772.75
31.03,1649753773.0
31.03,1649753773.25
31.03,1649753773.5
31.03,1649753773.75
31.03,1649753774.0
31.03,1649753774.25
31.03,1649753774.5
31.03,1649753774.75
31.03,1649753775.0
31.05,1649753775.25
31.05,1649753775.5
31.05,1649753775.75
31.05,1649753776.0
31.05,1649753776.25
31.05,1649753776.5
31.05,1649753776.75
31.05,1649753777.0
31.05,1649753777.25
31.05,1649753777.5
31.05,1649753777.75
31.05,1649753778.0
31.05,1649753778.25
31.05,1649753778.5
31.05,1649753778.75
31.05,1649753779.0
31.07,1649753779.25
31.07,1649753779.5
31.07,1649753779.75
31.07,1649753780.0
31.05,1649753780.25
31.05,1649753780.5
31.05,1649753780.75
31.05,1649753781.0
31.03,1649753781.25
31.03,1649753781.5
31.03,1649753781.75
31.03,1649753782.0
31.03,1649753782.25
31.03,1649753782.5
31.03,1649753782.75
31.03,1649753783.0
31.05,1649753783.25
31.05,1649753783.5
31.05,1649753783.75
31.05,1649753784.0
31.05,1649753784.25
31.05,1649753784.5
31.05,1649753784.75
31.05,1649753785.0
31.05,1649753785.25
31.05,1649753785.5
31.05,1649753785.75
