temp,time
34.07,1767084709.0
34.07,1767084709.25
34.07,1767084709.5
34.07,1767084709.75
34.07,1767084710.0
34.09,1767084710.25
34.09,1767084710.5
34.09,1767084710.75
34.09,1767084711.0
34.07,1767084711.25
34.07,1767084711.5
34.07,1767084711.75
34.07,1767084712.0
34.03,1767084712.25
34.03,1767084712.5
34.03,1767084712.75
34.03,1767084713.0
34.07,1767084713.25
34.07,1767084713.5
34.07,1767084713.75
34.07,1767084714.0
34.03,1767084714.25
34.03,1767084714.5
34.03,1767084714.75
34.03,1767084715.0
34.03,1767084715.25
34.03,1767084715.5
34.03,1767084715.75
34.03,1767084716.0
34.0,1767084716.25
34.0,1767084716.5
34.0,1767084716.75
34.0,1767084717.0
34.0,1767084717.25
34.0,1767084717.5
34.0,1767084717.75
34.0,1767084718.0
34.0,1767084718.25
34.0,1767084718.5
34.0,1767084718.75
34.0,1767084719.0
34.03,1767084719.25
34.03,1767084719.5
34.03,1767084719.75
34.03,1767084720.0
33.99,1767084720.25
33.99,1767084720.5
33.99,1767084720.75
33.99,1767084721.0
34.0,1767084721.25
34.0,1767084721.5
34.0,1767084721.75
34.0,1767084722.0
33.99,1767084722.25
33.99,1767084722.5
33.99,1767084722.75
33.99,1767084723.0
33.99,1767084723.25
33.99,1767084723.5
33.99,1767084723.75
33.99,1767084724.0
34.0,1767084724.25
34.0,1767084724.5
34.0,1767084724.75
34.0,1767084725.0
33.97,1767084725.25
33.97,1767084725.5
33.97,1767084725.75
33.97,1767084726.0
33.99,1767084726.25
33.99,1767084726.5
33.99,1767084726.75
33.99,1767084727.0
33.99,1767084727.25
33.99,1767084727.5
33.99,1767084727.75
33.99,1767084728.0
33.97,1767084728.25
33.97,1767084728.5
33.97,1767084728.75
33.97,1767084729.0
33.97,1767084729.25
33.97,1767084729.5
33.97,1767084729.75
33.97,1767084730.0
33.97,1767084730.25
33.97,1767084730.5
33.97,1767084730.75
33.97,1767084731.0
33.97,1767084731.25
33.97,1767084731.5
33.97,1767084731.75
33.97,1767084732.0
33.99,1767084732.25
33.99,1767084732.5
33.99,1767084732.75
33.99,1767084733.0
33.97,1767084733.25
33.97,1767084733.5
33.97,1767084733.75
33.97,1767084734.0
33.97,1767084734.25
33.97,1767084734.5
33.97,1767084734.75
33.97,1767084735.0
33.97,1767084735.25
33.97,1767084735.5
33.97,1767084735.75
33.97,1767084736.0
33.95,1767084736.25
33.95,1767084736.5
33.95,1767084736.75
33.95,1767084737.0
33.95,1767084737.25
33.95,1767084737.5
33.95,1767084737.75
33.95,1767084738.0
33.97,1767084738.25
33.97,1767084738.5
33.97,1767084738.75
33.97,1767084739.0
33.95,1767084739.25
33.95,1767084739.5
33.95,1767084739.75
33.95,1767084740.0
33.97,1767084740.25
33.97,1767084740.5
33.97,1767084740.75
33.97,1767084741.0
33.97,1767084741.25
33.97,1767084741.5
33.97,1767084741.75
33.97,1767084742.0
33.93,1767084742.25
33.93,1767084742.5
33.93,1767084742.75
33.93,1767084743.0
33.95,1767084743.25
33.95,1767084743.5
33.95,1767084743.75
33.95,1767084744.0
33.95,1767084744.25
33.95,1767084744.5
33.95,1767084744.75
33.95,1767084745.0
33.95,1767084745.25
33.95,1767084745.5
33.95,1767084745.75
33.95,1767084746.0
33.95,1767084746.25
33.95,1767084746.5
33.95,1767084746.75
33.95,1767084747.0
33.95,1767084747.25
33.95,1767084747.5
33.95,1767084747.75
33.95,1767084748.0
33.93,1767084748.25
33.93,1767084748.5
33.93,1767084748.75
33.93,1767084749.0
33.93,1767084749.25
33.93,1767084749.5
33.93,1767084749.75
33.93,1767084750.0
33.93,1767084750.25
33.93,1767084750.5
33.93,1767084750.75
33.93,1767084751.0
33.95,1767084751.25
33.95,1767084751.5
33.95,1767084751.75
33.95,1767084752.0
33.91,1767084752.25
33.91,1767084752.5
33.91,1767084752.75
33.91,1767084753.0
33.93,1767084753.25
33.93,1767084753.5
33.93,1767084753.75
33.93,1767084754.0
33.93,1767084754.25
33.93,1767084754.5
33.93,1767084754.75
33.93,1767084755.0
33.93,1767084755.25
33.93,1767084755.5
33.93,1767084755.75
33.93,1767084756.0
33.91,1767084756.25
33.91,1767084756.5
33.91,1767084756.75
33.91,1767084757.0
33.93,1767084757.25
33.93,1767084757.5
33.93,1767084757.75
33.93,1767084758.0
33.93,1767084758.25
33.93,1767084758.5
33.93,1767084758.75
33.93,1767084759.0
33.95,1767084759.25
33.95,1767084759.5
33.95,1767084759.75
33.95,1767084760.0
33.93,1767084760.25
33.93,1767084760.5
33.93,1767084760.75
33.93,1767084761.0
33.93,1767084761.25
33.93,1767084761.5
33.93,1767084761.75
33.93,1767084762.0
33.93,1767084762.25
33.93,1767084762.5
33.93,1767084762.75
33.93,1767084763.0
33.93,1767084763.25
33.93,1767084763.5
33.93,1767084763.75
33.93,1767084764.0
33.93,1767084764.25
33.93,1767084764.5
33.93,1767084764.75
33.93,1767084765.0
33.91,1767084765.25
33.91,1767084765.5
33.91,1767084765.75
33.91,1767084766.0
33.93,1767084766.25
33.93,1767084766.5
33.93,1767084766.75
33.93,1767084767.0
33.89,1767084767.25
33.89,1767084767.5
33.89,1767084767.75
33.89,1767084768.0
33.91,1767084768.25
33.91,1767084768.5
33.91,1767084768.75
33.91,1767084769.0
33.91,1767084769.25
33.91,1767084769.5
33.91,1767084769.75
33.91,1767084770.0
33.91,1767084770.25
33.91,1767084770.5
33.91,1767084770.75
33.91,1767084771.0
33.91,1767084771.25
33.91,1767084771.5
33.91,1767084771.75
33.91,1767084772.0
33.91,1767084772.25
33.91,1767084772.5
33.91,1767084772.75
33.91,1767084773.0
33.93,1767084773.25
33.93,1767084773.5
33.93,1767084773.75
33.93,1767084774.0
33.93,1767084774.25
33.93,1767084774.5
33.93,1767084774.75
33.93,1767084775.0
33.91,1767084775.25
33.91,1767084775.5
33.91,1767084775.75
33.91,1767084776.0
33.91,1767084776.25
33.91,1767084776.5
33.91,1767084776.75
33.91,1767084777.0
33.91,1767084777.25
33.91,1767084777.5
33.91,1767084777.75
33.91,1767084778.0
33.91,1767084778.25
33.91,1767084778.5
33.91,1767084778.75
33.91,1767084779.0
33.91,1767084779.25
33.91,1767084779.5
33.91,1767084779.75
33.91,1767084780.0
33.91,1767084780.25
33.91,1767084780.5
33.91,1767084780.75
33.91,1767084781.0
33.91,1767084781.25
33.91,1767084781.5
33.91,1767084781.75
33.91,1767084782.0
33.91,1767084782.25
33.91,1767084782.5
33.91,1767084782.75
33.91,1767084783.0
33.89,1767084783.25
33.89,1767084783.5
33.89,1767084783.75
33.89,1767084784.0
33.89,1767084784.25
33.89,1767084784.5
33.89,1767084784.75
33.89,1767084785.0
33.91,1767084785.25
33.91,1767084785.5
33.91,1767084785.75
33.91,1767084786.0
33.91,1767084786.25
33.91,1767084786.5
33.91,1767084786.75
33.91,1767084787.0
33.91,1767084787.25
33.91,1767084787.5
33.91,1767084787.75
33.91,1767084788.0
33.91,1767084788.25
33.91,1767084788.5
33.91,1767084788.75
33.91,1767084789.0
33.91,1767084789.25
33.91,1767084789.5
33.91,1767084789.75
33.91,1767084790.0
33.89,1767084790.25
33.89,1767084790.5
