PPG GREEN,time
2213109.0,1767084713.098
2212206.0,1767084713.137
2210637.0,1767084713.178
2209561.0,1767084713.218
2208364.0,1767084713.257
2206708.0,1767084713.296
2205780.0,1767084713.336
2205711.0,1767084713.374
2205111.0,1767084713.414
2204844.0,1767084713.455
2204957.0,1767084713.494
2204438.0,1767084713.534
2204614.0,1767084713.576
2204942.0,1767084713.615
2203587.0,1767084713.655
2196996.0,1767084713.736
2193198.0,1767084713.774
2200529.0,1767084713.696
2191252.0,1767084713.807
2189224.0,1767084713.846
2187827.0,1767084713.886
2186417.0,1767084713.927
2184552.0,1767084713.967
2182180.0,1767084714.006
2180505.0,1767084714.047
2179296.0,1767084714.086
2178242.0,1767084714.126
2177553.0,1767084714.168
2176495.0,1767084714.206
2176137.0,1767084714.246
2175241.0,1767084714.288
2175410.0,1767084714.327
2173164.0,1767084714.367
2169081.0,1767084714.408
2164912.0,1767084714.447
2161824.0,1767084714.487
2159670.0,1767084714.528
2158238.0,1767084714.568
2156945.0,1767084714.607
2155793.0,1767084714.648
2153736.0,1767084714.687
2152452.0,1767084714.727
2151529.0,1767084714.769
2151011.0,1767084714.807
2150907.0,1767084714.848
2150828.0,1767084714.889
2150395.0,1767084714.928
2150690.0,1767084714.968
2151194.0,1767084715.009
2150410.0,1767084715.048
2146426.0,1767084715.088
2142281.0,1767084715.129
2138327.0,1767084715.169
2135885.0,1767084715.208
2134393.0,1767084715.249
2133282.0,1767084715.288
2131545.0,1767084715.328
2129855.0,1767084715.37
2127897.0,1767084715.409
2126854.0,1767084715.449
2125708.0,1767084715.49
2124999.0,1767084715.529
2124773.0,1767084715.57
2124344.0,1767084715.61
2124553.0,1767084715.649
2124580.0,1767084715.689
2124117.0,1767084715.73
2120855.0,1767084715.77
2115916.0,1767084715.809
2111675.0,1767084715.85
2108857.0,1767084715.889
2106587.0,1767084715.929
2104818.0,1767084715.971
2103339.0,1767084716.01
2102139.0,1767084716.05
2100396.0,1767084716.091
2099094.0,1767084716.13
2098518.0,1767084716.171
2097878.0,1767084716.211
2097387.0,1767084716.25
2096952.0,1767084716.29
2097136.0,1767084716.331
2097222.0,1767084716.371
2097129.0,1767084716.41
2096774.0,1767084716.451
2093409.0,1767084716.49
2088430.0,1767084716.531
2084690.0,1767084716.572
2081948.0,1767084716.611
2080115.0,1767084716.651
2078400.0,1767084716.692
2077126.0,1767084716.731
2075120.0,1767084716.772
2073622.0,1767084716.812
2072054.0,1767084716.851
2071216.0,1767084716.891
2070181.0,1767084716.932
2070315.0,1767084716.972
2070078.0,1767084717.011
2069598.0,1767084717.052
2070083.0,1767084717.091
2070011.0,1767084717.132
2070210.0,1767084717.173
2070284.0,1767084717.212
2068360.0,1767084717.252
2064314.0,1767084717.293
2059927.0,1767084717.332
2057396.0,1767084717.373
2055183.0,1767084717.413
2054289.0,1767084717.452
2052811.0,1767084717.492
2051180.0,1767084717.533
2049942.0,1767084717.573
2049000.0,1767084717.612
2047676.0,1767084717.654
2047712.0,1767084717.693
2047375.0,1767084717.733
2047487.0,1767084717.774
2047623.0,1767084717.813
2047830.0,1767084717.853
2048297.0,1767084717.894
2048670.0,1767084717.933
2049541.0,1767084717.974
2049640.0,1767084718.014
2048021.0,1767084718.053
2044229.0,1767084718.093
2041100.0,1767084718.134
2039402.0,1767084718.174
2038248.0,1767084718.214
2037631.0,1767084718.255
2036582.0,1767084718.294
2035925.0,1767084718.334
2034688.0,1767084718.376
2034212.0,1767084718.414
2033857.0,1767084718.454
2034196.0,1767084718.495
2034729.0,1767084718.534
2034715.0,1767084718.575
2035245.0,1767084718.615
2036017.0,1767084718.654
2036320.0,1767084718.694
2037745.0,1767084718.731
2038402.0,1767084718.771
2038838.0,1767084718.81
2037147.0,1767084718.851
2034160.0,1767084718.89
2031701.0,1767084718.93
2030158.0,1767084718.972
2029226.0,1767084719.01
2029347.0,1767084719.051
2028947.0,1767084719.092
2028404.0,1767084719.131
2027433.0,1767084719.171
2027414.0,1767084719.212
2027681.0,1767084719.251
2027708.0,1767084719.291
2028935.0,1767084719.332
2029281.0,1767084719.372
2030261.0,1767084719.411
2031329.0,1767084719.452
2032246.0,1767084719.49
2033077.0,1767084719.528
2034144.0,1767084719.57
2035175.0,1767084719.608
2033730.0,1767084719.648
2031443.0,1767084719.69
2029072.0,1767084719.729
2028165.0,1767084719.767
2027923.0,1767084719.808
2028102.0,1767084719.847
2028211.0,1767084719.888
2027851.0,1767084719.929
2027886.0,1767084719.969
2027656.0,1767084719.999
2028060.0,1767084720.04
2028847.0,1767084720.079
2029814.0,1767084720.119
2030461.0,1767084720.161
2031489.0,1767084720.199
2032284.0,1767084720.239
2033331.0,1767084720.28
2034794.0,1767084720.319
2034061.0,1767084720.36
2032028.0,1767084720.4
2029658.0,1767084720.439
2028106.0,1767084720.479
2027389.0,1767084720.521
2027551.0,1767084720.56
2027816.0,1767084720.6
2028150.0,1767084720.641
2027306.0,1767084720.68
2027168.0,1767084720.721
2027399.0,1767084720.763
2027982.0,1767084720.797
2029033.0,1767084720.831
2029466.0,1767084720.869
2030407.0,1767084720.909
2031226.0,1767084720.95
2032398.0,1767084720.991
2033495.0,1767084721.03
2032119.0,1767084721.07
2028989.0,1767084721.111
2026313.0,1767084721.151
2024501.0,1767084721.191
2023734.0,1767084721.228
2023734.0,1767084721.267
2023017.0,1767084721.307
2022420.0,1767084721.349
2022124.0,1767084721.387
2021223.0,1767084721.427
2020734.0,1767084721.468
2020739.0,1767084721.508
2020555.0,1767084721.548
2021018.0,1767084721.589
2021378.0,1767084721.628
2022181.0,1767084721.668
2022499.0,1767084721.709
2023348.0,1767084721.749
2023513.0,1767084721.788
2021423.0,1767084721.829
2018037.0,1767084721.868
2015168.0,1767084721.908
2013203.0,1767084721.951
2012137.0,1767084721.989
2011311.0,1767084722.03
2010744.0,1767084722.071
2009582.0,1767084722.11
2008542.0,1767084722.151
2007795.0,1767084722.192
2007717.0,1767084722.231
2007920.0,1767084722.271
2008370.0,1767084722.312
2008420.0,1767084722.349
2008951.0,1767084722.389
2009317.0,1767084722.431
2010356.0,1767084722.462
2010788.0,1767084722.502
2010063.0,1767084722.544
2007244.0,1767084722.582
2004022.0,1767084722.622
2001747.0,1767084722.663
2000591.0,1767084722.703
1999521.0,1767084722.743
1998464.0,1767084722.784
1997976.0,1767084722.823
1997218.0,1767084722.863
1996462.0,1767084722.904
1995876.0,1767084722.944
1995819.0,1767084722.983
1996178.0,1767084723.024
1996694.0,1767084723.063
1997060.0,1767084723.103
1997673.0,1767084723.145
1998098.0,1767084723.184
1999315.0,1767084723.222
2000140.0,1767084723.263
2000946.0,1767084723.296
2001633.0,1767084723.333
1999166.0,1767084723.371
1996137.0,1767084723.41
1994345.0,1767084723.45
1993198.0,1767084723.491
1991984.0,1767084723.531
1991916.0,1767084723.571
1991828.0,1767084723.612
1991264.0,1767084723.652
1990140.0,1767084723.685
1990223.0,1767084723.727
1990664.0,1767084723.765
1991103.0,1767084723.805
1992051.0,1767084723.847
1992105.0,1767084723.886
1993105.0,1767084723.926
1994251.0,1767084723.967
1994764.0,1767084724.006
1995995.0,1767084724.046
1997039.0,1767084724.087
1998093.0,1767084724.127
1997848.0,1767084724.166
1996095.0,1767084724.208
1993857.0,1767084724.247
1992414.0,1767084724.287
1991536.0,1767084724.328
1991711.0,1767084724.367
1991517.0,1767084724.405
1991699.0,1767084724.443
1991336.0,1767084724.476
1990966.0,1767084724.514
1991411.0,1767084724.552
1991993.0,1767084724.592
1992662.0,1767084724.632
1993799.0,1767084724.673
1995107.0,1767084724.713
1996387.0,1767084724.753
1997260.0,1767084724.794
1998394.0,1767084724.833
1999985.0,1767084724.871
2001483.0,1767084724.912
2002574.0,1767084724.951
2001074.0,1767084724.991
1999627.0,1767084725.032
1998717.0,1767084725.071
1998686.0,1767084725.112
1998852.0,1767084725.152
1999286.0,1767084725.191
2000198.0,1767084725.231
2000458.0,1767084725.273
2000764.0,1767084725.312
2001352.0,1767084725.352
2002627.0,1767084725.393
2003431.0,1767084725.432
2005012.0,1767084725.472
2006391.0,1767084725.514
2007991.0,1767084725.552
2009034.0,1767084725.592
2010754.0,1767084725.634
2012397.0,1767084725.673
2013221.0,1767084725.714
2012262.0,1767084725.753
2011175.0,1767084725.87
2012236.0,1767084725.909
2010894.0,1767084725.831
2011324.0,1767084725.792
2012980.0,1767084725.948
2013331.0,1767084725.987
2013947.0,1767084726.026
2014223.0,1767084726.065
2015118.0,1767084726.104
2016437.0,1767084726.143
2017634.0,1767084726.182
2019467.0,1767084726.221
2021436.0,1767084726.26
2023048.0,1767084726.299
2024510.0,1767084726.338
2024951.0,1767084726.416
2025956.0,1767084726.377
2023145.0,1767084726.455
2022311.0,1767084726.494
2022064.0,1767084726.533
2022249.0,1767084726.572
2022739.0,1767084726.611
2023404.0,1767084726.65
2023297.0,1767084726.689
2025059.0,1767084726.806
2024316.0,1767084726.767
2025874.0,1767084726.845
2027040.0,1767084726.884
2023655.0,1767084726.728
2028177.0,1767084726.923
2029447.0,1767084726.962
2030431.0,1767084727.001
2031791.0,1767084727.04
2030731.0,1767084727.079
2028959.0,1767084727.118
2026680.0,1767084727.157
2025716.0,1767084727.196
2025627.0,1767084727.235
2025004.0,1767084727.274
2025416.0,1767084727.313
2025474.0,1767084727.352
2024735.0,1767084727.43
2025215.0,1767084727.469
2025238.0,1767084727.391
2025886.0,1767084727.508
2026730.0,1767084727.547
2027940.0,1767084727.586
2028516.0,1767084727.625
2024317.0,1767084727.937
2029246.0,1767084727.664
2023869.0,1767084727.976
2025649.0,1767084727.898
2023140.0,1767084728.054
2027179.0,1767084727.859
2022308.0,1767084728.132
2029634.0,1767084727.82
2031483.0,1767084727.742
2023283.0,1767084728.015
2031671.0,1767084727.781
2030703.0,1767084727.703
2022552.0,1767084728.21
2022475.0,1767084728.171
2022700.0,1767084728.093
2023571.0,1767084728.249
2023612.0,1767084728.288
2024505.0,1767084728.327
2025378.0,1767084728.366
2026370.0,1767084728.405
2027568.0,1767084728.444
2028257.0,1767084728.483
2029287.0,1767084728.522
2029287.0,1767084728.561
2030454.0,1767084728.6
2030164.0,1767084728.639
2027899.0,1767084728.678
2025662.0,1767084728.717
2023735.0,1767084728.795
2024364.0,1767084728.756
2023210.0,1767084728.873
2023010.0,1767084728.834
2022956.0,1767084728.912
2022649.0,1767084728.951
2022785.0,1767084728.99
2022901.0,1767084729.03
2023276.0,1767084729.07
2024163.0,1767084729.11
2025023.0,1767084729.15
2025612.0,1767084729.19
2026622.0,1767084729.23
2027555.0,1767084729.27
2028451.0,1767084729.31
2029910.0,1767084729.35
2031081.0,1767084729.39
2032533.0,1767084729.43
2033410.0,1767084729.47
2031823.0,1767084729.51
2030074.0,1767084729.55
2029207.0,1767084729.59
2028529.0,1767084729.63
2028206.0,1767084729.67
2028641.0,1767084729.71
2028719.0,1767084729.75
2028947.0,1767084729.79
2028891.0,1767084729.83
2029034.0,1767084729.87
2029834.0,1767084729.91
2030935.0,1767084729.95
2031700.0,1767084729.99
2032634.0,1767084730.03
2033909.0,1767084730.07
2035036.0,1767084730.11
2036344.0,1767084730.15
2037583.0,1767084730.19
2039151.0,1767084730.23
2040286.0,1767084730.27
2041769.0,1767084730.31
2040487.0,1767084730.35
2039268.0,1767084730.39
2038756.0,1767084730.43
2038018.0,1767084730.47
2038313.0,1767084730.51
2038847.0,1767084730.55
2039648.0,1767084730.59
2039819.0,1767084730.63
2040126.0,1767084730.67
2041041.0,1767084730.71
2041643.0,1767084730.75
2042785.0,1767084730.79
2043495.0,1767084730.83
2044950.0,1767084730.87
2045818.0,1767084730.91
2047522.0,1767084730.95
2048342.0,1767084730.99
2049757.0,1767084731.03
2051273.0,1767084731.07
2052791.0,1767084731.11
2053856.0,1767084731.15
2053482.0,1767084731.19
2052328.0,1767084731.23
2051371.0,1767084731.27
2051775.0,1767084731.31
2051874.0,1767084731.35
2052820.0,1767084731.39
2052963.0,1767084731.43
2053704.0,1767084731.47
2053952.0,1767084731.51
2054426.0,1767084731.55
2056406.0,1767084731.63
2055292.0,1767084731.59
2057518.0,1767084731.67
2058649.0,1767084731.71
2059504.0,1767084731.75
2061311.0,1767084731.79
2062381.0,1767084731.83
2063608.0,1767084731.87
2065014.0,1767084731.91
2066535.0,1767084731.95
2066040.0,1767084731.99
2064690.0,1767084732.03
2064301.0,1767084732.07
2064777.0,1767084732.11
2065094.0,1767084732.15
2065720.0,1767084732.19
2066649.0,1767084732.23
2066924.0,1767084732.27
2067539.0,1767084732.31
2068078.0,1767084732.35
2069038.0,1767084732.39
2070062.0,1767084732.43
2071298.0,1767084732.47
2072740.0,1767084732.51
2074025.0,1767084732.55
2075184.0,1767084732.59
2076860.0,1767084732.63
2077600.0,1767084732.67
2078366.0,1767084732.71
2077111.0,1767084732.75
2076543.0,1767084732.79
2076804.0,1767084732.83
2077143.0,1767084732.87
2078035.0,1767084732.91
2078949.0,1767084732.95
2079670.0,1767084732.99
2080264.0,1767084733.03
2080978.0,1767084733.07
2081903.0,1767084733.11
2082750.0,1767084733.15
2084251.0,1767084733.19
2085560.0,1767084733.23
2087298.0,1767084733.27
2088471.0,1767084733.31
2090088.0,1767084733.35
2089316.0,1767084733.39
2088862.0,1767084733.43
2088164.0,1767084733.47
2088481.0,1767084733.51
2088980.0,1767084733.55
2090266.0,1767084733.59
2091284.0,1767084733.63
2092108.0,1767084733.67
2092345.0,1767084733.71
2093115.0,1767084733.75
2093510.0,1767084733.79
2094935.0,1767084733.83
2096053.0,1767084733.87
2097138.0,1767084733.91
2098613.0,1767084733.95
2098738.0,1767084733.99
2097476.0,1767084734.03
2096710.0,1767084734.07
2096306.0,1767084734.11
2096567.0,1767084734.15
2097348.0,1767084734.19
2097574.0,1767084734.23
2098303.0,1767084734.27
2097756.0,1767084734.31
2098264.0,1767084734.35
2098285.0,1767084734.39
2099134.0,1767084734.43
2100160.0,1767084734.47
2101142.0,1767084734.51
2101142.0,1767084734.55
2101474.0,1767084734.59
2101013.0,1767084734.63
2099415.0,1767084734.67
2097901.0,1767084734.71
2096311.0,1767084734.75
2095669.0,1767084734.79
2096068.0,1767084734.83
2096013.0,1767084734.87
2095765.0,1767084734.91
2095594.0,1767084734.95
2095130.0,1767084734.99
2095747.0,1767084735.03
2095607.0,1767084735.07
2095488.0,1767084735.11
2094859.0,1767084735.15
2094885.0,1767084735.19
2093147.0,1767084735.23
2091308.0,1767084735.27
2089629.0,1767084735.31
2088497.0,1767084735.35
2088650.0,1767084735.39
2089200.0,1767084735.43
2089634.0,1767084735.47
2090703.0,1767084735.51
2091001.0,1767084735.55
2091788.0,1767084735.59
2092881.0,1767084735.63
2093178.0,1767084735.67
2093736.0,1767084735.71
2094385.0,1767084735.75
2095305.0,1767084735.79
2095824.0,1767084735.83
2095616.0,1767084735.87
2092639.0,1767084735.91
2090208.0,1767084735.95
2088559.0,1767084735.99
2086735.0,1767084736.03
2086126.0,1767084736.07
2085095.0,1767084736.11
2084373.0,1767084736.15
2084265.0,1767084736.19
2083089.0,1767084736.23
2082864.0,1767084736.27
2083302.0,1767084736.31
2083824.0,1767084736.35
2084040.0,1767084736.39
2084686.0,1767084736.43
2085601.0,1767084736.47
2086299.0,1767084736.51
2087080.0,1767084736.55
2088077.0,1767084736.59
2088291.0,1767084736.63
2087868.0,1767084736.67
2085983.0,1767084736.71
2084894.0,1767084736.75
2084030.0,1767084736.79
2084062.0,1767084736.83
2084083.0,1767084736.87
2084576.0,1767084736.91
2084977.0,1767084736.95
2085672.0,1767084736.99
2085971.0,1767084737.03
2086715.0,1767084737.07
2088075.0,1767084737.11
2089259.0,1767084737.15
2090339.0,1767084737.19
2091516.0,1767084737.23
2092741.0,1767084737.27
2094555.0,1767084737.31
2096116.0,1767084737.35
2097459.0,1767084737.39
2099298.0,1767084737.43
2100054.0,1767084737.47
2100574.0,1767084737.51
2100787.0,1767084737.55
2101439.0,1767084737.59
2102089.0,1767084737.63
2102870.0,1767084737.67
2104074.0,1767084737.709
2106428.0,1767084737.79
2107484.0,1767084737.83
2105318.0,1767084737.749
2108762.0,1767084737.869
2110623.0,1767084737.91
2112136.0,1767084737.95
2113445.0,1767084737.99
2114703.0,1767084738.031
2116341.0,1767084738.07
2118122.0,1767084738.111
2119912.0,1767084738.152
2121301.0,1767084738.192
2123110.0,1767084738.233
2125180.0,1767084738.274
2126682.0,1767084738.313
2126966.0,1767084738.353
2127506.0,1767084738.394
2128907.0,1767084738.434
2129920.0,1767084738.473
2131192.0,1767084738.51
2132750.0,1767084738.549
2133916.0,1767084738.589
2134924.0,1767084738.631
2136343.0,1767084738.669
2137787.0,1767084738.709
2139159.0,1767084738.75
2140738.0,1767084738.789
2142353.0,1767084738.83
2144179.0,1767084738.87
2145290.0,1767084738.91
2147171.0,1767084738.95
2148633.0,1767084738.991
2149992.0,1767084739.031
2151896.0,1767084739.07
2153223.0,1767084739.111
2154917.0,1767084739.15
2156261.0,1767084739.19
2156626.0,1767084739.233
2157583.0,1767084739.272
2157930.0,1767084739.312
2159310.0,1767084739.354
2160536.0,1767084739.393
2161767.0,1767084739.434
2162997.0,1767084739.474
2164223.0,1767084739.513
2165492.0,1767084739.554
2166603.0,1767084739.595
2167821.0,1767084739.635
2169193.0,1767084739.675
2170637.0,1767084739.715
2172167.0,1767084739.752
2173452.0,1767084739.792
2174404.0,1767084739.834
2175944.0,1767084739.872
2177158.0,1767084739.912
2178973.0,1767084739.953
2179903.0,1767084739.992
2181322.0,1767084740.033
2182462.0,1767084740.073
2183430.0,1767084740.112
2183586.0,1767084740.152
2184460.0,1767084740.194
2184969.0,1767084740.233
2186070.0,1767084740.273
2189562.0,1767084740.436
2187282.0,1767084740.314
2187707.0,1767084740.353
2188994.0,1767084740.393
2190591.0,1767084740.474
2191702.0,1767084740.514
2192467.0,1767084740.555
2193756.0,1767084740.594
2194449.0,1767084740.635
2195655.0,1767084740.676
2196549.0,1767084740.715
2197264.0,1767084740.755
2198296.0,1767084740.796
2199335.0,1767084740.836
2200377.0,1767084740.874
2201662.0,1767084740.915
2202316.0,1767084740.945
2202385.0,1767084740.986
2202646.0,1767084741.027
2202533.0,1767084741.066
2203392.0,1767084741.106
2203854.0,1767084741.147
2204549.0,1767084741.186
2205044.0,1767084741.227
2205523.0,1767084741.267
2206470.0,1767084741.306
2206716.0,1767084741.346
2207870.0,1767084741.387
2208639.0,1767084741.427
2209059.0,1767084741.467
2209478.0,1767084741.508
2210229.0,1767084741.547
2211048.0,1767084741.587
2211626.0,1767084741.629
2212416.0,1767084741.667
2213505.0,1767084741.707
2213921.0,1767084741.748
2214685.0,1767084741.787
2213832.0,1767084741.828
2213372.0,1767084741.869
2213190.0,1767084741.908
2213151.0,1767084741.948
2212668.0,1767084741.989
2212717.0,1767084742.028
2212960.0,1767084742.068
2212341.0,1767084742.109
2212442.0,1767084742.148
2212605.0,1767084742.189
2212435.0,1767084742.231
2212946.0,1767084742.269
2213065.0,1767084742.309
2212820.0,1767084742.35
2212968.0,1767084742.389
2212974.0,1767084742.43
2213596.0,1767084742.471
2213775.0,1767084742.51
2214149.0,1767084742.55
2213757.0,1767084742.591
2212676.0,1767084742.631
2210324.0,1767084742.67
2208896.0,1767084742.711
2208138.0,1767084742.75
2207046.0,1767084742.79
2206093.0,1767084742.832
2205534.0,1767084742.867
2204013.0,1767084742.902
2202943.0,1767084742.938
2202136.0,1767084742.974
2201732.0,1767084743.015
2201410.0,1767084743.056
2201038.0,1767084743.095
2200444.0,1767084743.135
2200019.0,1767084743.176
2199743.0,1767084743.216
2199497.0,1767084743.256
2199152.0,1767084743.297
2199013.0,1767084743.334
2196545.0,1767084743.374
2192896.0,1767084743.408
2190941.0,1767084743.447
2188798.0,1767084743.487
2187495.0,1767084743.528
2186464.0,1767084743.567
2185138.0,1767084743.608
2183513.0,1767084743.648
2182014.0,1767084743.687
2180422.0,1767084743.727
2179473.0,1767084743.768
2178241.0,1767084743.808
2177829.0,1767084743.847
2177351.0,1767084743.889
2176273.0,1767084743.928
2176180.0,1767084743.968
2175491.0,1767084744.01
2174908.0,1767084744.048
2171898.0,1767084744.088
2167906.0,1767084744.121
2164898.0,1767084744.157
2162768.0,1767084744.196
2160917.0,1767084744.237
2159727.0,1767084744.276
2157644.0,1767084744.316
2155799.0,1767084744.358
2153833.0,1767084744.398
2152587.0,1767084744.437
2151031.0,1767084744.478
2149983.0,1767084744.518
2149166.0,1767084744.556
2147978.0,1767084744.598
2147733.0,1767084744.632
2147733.0,1767084744.672
2146803.0,1767084744.713
2146458.0,1767084744.752
2143853.0,1767084744.793
2139838.0,1767084744.833
2135847.0,1767084744.872
2132962.0,1767084744.912
2130073.0,1767084744.953
2128198.0,1767084744.993
2126642.0,1767084745.033
2124831.0,1767084745.074
2122468.0,1767084745.113
2120656.0,1767084745.153
2120751.0,1767084745.195
2121733.0,1767084745.233
2123183.0,1767084745.273
2123723.0,1767084745.314
2124073.0,1767084745.353
2124246.0,1767084745.394
2123991.0,1767084745.435
2122541.0,1767084745.475
2118532.0,1767084745.515
2113469.0,1767084745.557
2110079.0,1767084745.597
2106474.0,1767084745.636
2103843.0,1767084745.678
2101706.0,1767084745.717
2099308.0,1767084745.757
2096506.0,1767084745.799
2094033.0,1767084745.837
2091935.0,1767084745.875
2090775.0,1767084745.916
2089441.0,1767084745.955
2088173.0,1767084745.996
2087144.0,1767084746.036
2086475.0,1767084746.075
2085720.0,1767084746.115
2084657.0,1767084746.156
2081556.0,1767084746.196
2076668.0,1767084746.235
2072483.0,1767084746.276
2069900.0,1767084746.315
2068047.0,1767084746.355
2066299.0,1767084746.397
2064961.0,1767084746.436
2062838.0,1767084746.476
2061064.0,1767084746.517
2059898.0,1767084746.556
2058912.0,1767084746.597
2058659.0,1767084746.638
2057859.0,1767084746.677
2057766.0,1767084746.717
2057964.0,1767084746.759
2058072.0,1767084746.799
2056665.0,1767084746.838
2053817.0,1767084746.88
2048808.0,1767084746.919
2045744.0,1767084746.957
2043163.0,1767084746.999
2041531.0,1767084747.038
2040136.0,1767084747.077
2038739.0,1767084747.118
2037124.0,1767084747.157
2035423.0,1767084747.198
2034586.0,1767084747.238
2033369.0,1767084747.277
2033320.0,1767084747.317
2032726.0,1767084747.358
2033104.0,1767084747.398
2032828.0,1767084747.438
2032750.0,1767084747.479
2031619.0,1767084747.518
2027537.0,1767084747.558
2023161.0,1767084747.6
2019978.0,1767084747.638
2017646.0,1767084747.678
2016089.0,1767084747.719
2014768.0,1767084747.758
2013363.0,1767084747.8
2011490.0,1767084747.841
2010152.0,1767084747.877
2008960.0,1767084747.917
2008388.0,1767084747.959
2008209.0,1767084747.999
2008493.0,1767084748.038
2008312.0,1767084748.079
2008793.0,1767084748.119
2008893.0,1767084748.159
2008269.0,1767084748.201
2004466.0,1767084748.239
1999763.0,1767084748.279
1996361.0,1767084748.317
1993644.0,1767084748.356
1991678.0,1767084748.397
1990446.0,1767084748.437
1988706.0,1767084748.476
1987477.0,1767084748.516
1986060.0,1767084748.557
1985260.0,1767084748.597
1984502.0,1767084748.636
1984693.0,1767084748.677
1984662.0,1767084748.716
1984879.0,1767084748.756
1984851.0,1767084748.798
1985446.0,1767084748.837
1986066.0,1767084748.877
1986854.0,1767084748.918
1985183.0,1767084748.957
1980984.0,1767084748.997
1976525.0,1767084749.039
1973421.0,1767084749.078
1971102.0,1767084749.118
1969027.0,1767084749.16
1968208.0,1767084749.199
1967204.0,1767084749.239
1965921.0,1767084749.28
1964740.0,1767084749.319
1964266.0,1767084749.36
1964577.0,1767084749.402
1964160.0,1767084749.44
1964608.0,1767084749.478
1965348.0,1767084749.52
1966062.0,1767084749.549
1966897.0,1767084749.589
1967691.0,1767084749.625
1968815.0,1767084749.664
1969772.0,1767084749.704
1971400.0,1767084749.745
1967944.0,1767084749.824
1970966.0,1767084749.785
1963667.0,1767084749.866
1960573.0,1767084749.905
1958187.0,1767084749.945
1956160.0,1767084749.987
1955518.0,1767084750.025
1954295.0,1767084750.065
1953626.0,1767084750.106
1952342.0,1767084750.145
1951632.0,1767084750.186
1952278.0,1767084750.226
1952499.0,1767084750.261
1953081.0,1767084750.295
1953548.0,1767084750.334
1954251.0,1767084750.374
1955269.0,1767084750.413
1956380.0,1767084750.454
1957412.0,1767084750.493
1958428.0,1767084750.533
1960224.0,1767084750.575
1961286.0,1767084750.614
1959873.0,1767084750.654
1956318.0,1767084750.695
1952812.0,1767084750.734
1950856.0,1767084750.773
1949700.0,1767084750.814
1948492.0,1767084750.853
1947994.0,1767084750.893
1947525.0,1767084750.934
1946602.0,1767084750.974
1946485.0,1767084751.013
1946448.0,1767084751.054
1947073.0,1767084751.093
1947715.0,1767084751.133
1948685.0,1767084751.175
1949983.0,1767084751.214
1954231.0,1767084751.495
1950657.0,1767084751.536
1948586.0,1767084751.576
1947074.0,1767084751.615
1956363.0,1767084751.415
1954760.0,1767084751.375
1952893.0,1767084751.334
1957045.0,1767084751.454
1951524.0,1767084751.295
