temp,time
32.73,1611470706.5
32.73,1611470706.75
32.73,1611470707.0
32.73,1611470707.25
32.73,1611470707.5
32.73,1611470707.75
32.73,1611470708.0
32.73,1611470708.25
32.73,1611470708.5
32.73,1611470708.75
32.73,1611470709.0
32.73,1611470709.25
32.73,1611470709.5
32.73,1611470709.75
32.73,1611470710.0
32.71,1611470710.25
32.71,1611470710.5
32.71,1611470710.75
32.71,1611470711.0
32.68,1611470711.25
32.68,1611470711.5
32.68,1611470711.75
32.68,1611470712.0
32.73,1611470712.25
32.73,1611470712.5
32.73,1611470712.75
32.73,1611470713.0
32.68,1611470713.25
32.68,1611470713.5
32.68,1611470713.75
32.68,1611470714.0
32.68,1611470714.25
32.68,1611470714.5
32.68,1611470714.75
32.68,1611470715.0
32.71,1611470715.25
32.71,1611470715.5
32.71,1611470715.75
32.71,1611470716.0
32.71,1611470716.25
32.71,1611470716.5
32.71,1611470716.75
32.71,1611470717.0
32.68,1611470717.25
32.68,1611470717.5
32.68,1611470717.75
32.68,1611470718.0
32.66,1611470718.25
32.66,1611470718.5
32.66,1611470718.75
32.66,1611470719.0
32.68,1611470719.25
32.68,1611470719.5
32.68,1611470719.75
32.68,1611470720.0
32.68,1611470720.25
32.68,1611470720.5
32.68,1611470720.75
32.68,1611470721.0
32.68,1611470721.25
32.68,1611470721.5
32.68,1611470721.75
32.68,1611470722.0
32.66,1611470722.25
32.66,1611470722.5
32.66,1611470722.75
32.66,1611470723.0
32.66,1611470723.25
32.66,1611470723.5
32.66,1611470723.75
32.66,1611470724.0
32.66,1611470724.25
32.66,1611470724.5
32.66,1611470724.75
32.66,1611470725.0
32.66,1611470725.25
32.66,1611470725.5
32.66,1611470725.75
32.66,1611470726.0
32.65,1611470726.25
32.65,1611470726.5
32.65,1611470726.75
32.65,1611470727.0
32.66,1611470727.25
32.66,1611470727.5
32.66,1611470727.75
32.66,1611470728.0
32.65,1611470728.25
32.65,1611470728.5
32.65,1611470728.75
32.65,1611470729.0
32.66,1611470729.25
32.66,1611470729.5
32.66,1611470729.75
32.66,1611470730.0
32.65,1611470730.25
32.65,1611470730.5
32.65,1611470730.75
32.65,1611470731.0
32.66,1611470731.25
32.66,1611470731.5
32.66,1611470731.75
32.66,1611470732.0
32.66,1611470732.25
32.66,1611470732.5
32.66,1611470732.75
32.66,1611470733.0
32.66,1611470733.25
32.66,1611470733.5
32.66,1611470733.75
32.66,1611470734.0
32.63,1611470734.25
32.63,1611470734.5
32.63,1611470734.75
32.63,1611470735.0
32.63,1611470735.25
32.63,1611470735.5
32.63,1611470735.75
32.63,1611470736.0
32.66,1611470736.25
32.66,1611470736.5
32.66,1611470736.75
32.66,1611470737.0
32.65,1611470737.25
32.65,1611470737.5
32.65,1611470737.75
32.65,1611470738.0
32.65,1611470738.25
32.65,1611470738.5
32.65,1611470738.75
32.65,1611470739.0
32.66,1611470739.25
32.66,1611470739.5
32.66,1611470739.75
32.66,1611470740.0
32.65,1611470740.25
32.65,1611470740.5
32.65,1611470740.75
32.65,1611470741.0
32.63,1611470741.25
32.63,1611470741.5
32.63,1611470741.75
32.63,1611470742.0
32.61,1611470742.25
32.61,1611470742.5
32.61,1611470742.75
32.61,1611470743.0
32.63,1611470743.25
32.63,1611470743.5
32.63,1611470743.75
32.63,1611470744.0
32.63,1611470744.25
32.63,1611470744.5
32.63,1611470744.75
32.63,1611470745.0
32.61,1611470745.25
32.61,1611470745.5
32.61,1611470745.75
32.61,1611470746.0
32.63,1611470746.25
32.63,1611470746.5
32.63,1611470746.75
32.63,1611470747.0
32.63,1611470747.25
32.63,1611470747.5
32.63,1611470747.75
32.63,1611470748.0
32.63,1611470748.25
32.63,1611470748.5
32.63,1611470748.75
32.63,1611470749.0
32.61,1611470749.25
32.61,1611470749.5
32.61,1611470749.75
32.61,1611470750.0
32.61,1611470750.25
32.61,1611470750.5
32.61,1611470750.75
32.61,1611470751.0
32.61,1611470751.25
32.61,1611470751.5
32.61,1611470751.75
32.61,1611470752.0
32.61,1611470752.25
32.61,1611470752.5
32.61,1611470752.75
32.61,1611470753.0
32.61,1611470753.25
32.61,1611470753.5
32.61,1611470753.75
32.61,1611470754.0
32.61,1611470754.25
32.61,1611470754.5
32.61,1611470754.75
32.61,1611470755.0
32.61,1611470755.25
32.61,1611470755.5
32.61,1611470755.75
32.61,1611470756.0
32.61,1611470756.25
32.61,1611470756.5
32.61,1611470756.75
32.61,1611470757.0
32.61,1611470757.25
32.61,1611470757.5
32.61,1611470757.75
32.61,1611470758.0
32.59,1611470758.25
32.59,1611470758.5
32.59,1611470758.75
32.59,1611470759.0
32.59,1611470759.25
32.59,1611470759.5
32.59,1611470759.75
32.59,1611470760.0
32.57,1611470760.25
32.57,1611470760.5
32.57,1611470760.75
32.57,1611470761.0
32.57,1611470761.25
32.57,1611470761.5
32.57,1611470761.75
32.57,1611470762.0
32.59,1611470762.25
32.59,1611470762.5
32.59,1611470762.75
32.59,1611470763.0
32.57,1611470763.25
32.57,1611470763.5
32.57,1611470763.75
32.57,1611470764.0
32.57,1611470764.25
32.57,1611470764.5
32.57,1611470764.75
32.57,1611470765.0
32.59,1611470765.25
32.59,1611470765.5
32.59,1611470765.75
32.59,1611470766.0
32.59,1611470766.25
32.59,1611470766.5
32.59,1611470766.75
32.59,1611470767.0
32.57,1611470767.25
32.57,1611470767.5
32.57,1611470767.75
32.57,1611470768.0
32.59,1611470768.25
32.59,1611470768.5
32.59,1611470768.75
32.59,1611470769.0
32.57,1611470769.25
32.57,1611470769.5
32.57,1611470769.75
32.57,1611470770.0
32.59,1611470770.25
32.59,1611470770.5
32.59,1611470770.75
32.59,1611470771.0
32.57,1611470771.25
32.57,1611470771.5
32.57,1611470771.75
32.57,1611470772.0
32.57,1611470772.25
32.57,1611470772.5
32.57,1611470772.75
32.57,1611470773.0
32.57,1611470773.25
32.57,1611470773.5
32.57,1611470773.75
32.57,1611470774.0
32.59,1611470774.25
