bvp,time
-24.94,1611470808.828125
-17.25,1611470808.84375
-9.45,1611470808.859375
-2.45,1611470808.875
3.07,1611470808.890625
6.8,1611470808.90625
8.74,1611470808.921875
9.27,1611470808.9375
8.92,1611470808.953125
8.23,1611470808.96875
7.61,1611470808.984375
7.25,1611470809.0
7.09,1611470809.015625
6.99,1611470809.03125
6.83,1611470809.046875
6.58,1611470809.0625
6.39,1611470809.078125
6.44,1611470809.09375
6.82,1611470809.109375
7.47,1611470809.125
8.12,1611470809.140625
8.47,1611470809.15625
8.28,1611470809.171875
7.53,1611470809.1875
6.4,1611470809.203125
5.19,1611470809.21875
4.11,1611470809.234375
3.24,1611470809.25
2.41,1611470809.265625
1.36,1611470809.28125
-0.18,1611470809.296875
-2.33,1611470809.3125
-5.01,1611470809.328125
-8.01,1611470809.34375
-11.05,1611470809.359375
-13.93,1611470809.375
-16.48,1611470809.390625
-18.58,1611470809.40625
-20.01,1611470809.421875
-20.43,1611470809.4375
-19.37,1611470809.453125
-16.5,1611470809.46875
-11.78,1611470809.484375
-5.55,1611470809.5
1.35,1611470809.515625
7.97,1611470809.53125
13.44,1611470809.546875
17.3,1611470809.5625
19.57,1611470809.578125
20.69,1611470809.59375
21.22,1611470809.609375
21.6,1611470809.625
21.99,1611470809.640625
22.25,1611470809.65625
22.11,1611470809.671875
21.32,1611470809.6875
19.9,1611470809.703125
18.13,1611470809.71875
16.49,1611470809.734375
15.39,1611470809.75
15.06,1611470809.765625
15.41,1611470809.78125
16.07,1611470809.796875
16.61,1611470809.8125
16.68,1611470809.828125
16.13,1611470809.84375
15.02,1611470809.859375
13.55,1611470809.875
11.89,1611470809.890625
10.16,1611470809.90625
8.31,1611470809.921875
6.22,1611470809.9375
3.68,1611470809.953125
0.46,1611470809.96875
-3.59,1611470809.984375
-8.4,1611470810.0
-13.68,1611470810.015625
-18.87,1611470810.03125
-23.22,1611470810.046875
-25.95,1611470810.0625
-26.42,1611470810.078125
-24.25,1611470810.09375
-19.51,1611470810.109375
-12.69,1611470810.125
-4.69,1611470810.140625
3.42,1611470810.15625
10.58,1611470810.171875
15.99,1611470810.1875
19.28,1611470810.203125
20.55,1611470810.21875
20.24,1611470810.234375
18.97,1611470810.25
17.31,1611470810.265625
15.68,1611470810.28125
14.19,1611470810.296875
12.81,1611470810.3125
11.45,1611470810.328125
10.13,1611470810.34375
9.02,1611470810.359375
8.4,1611470810.375
8.42,1611470810.390625
9.05,1611470810.40625
9.96,1611470810.421875
10.65,1611470810.4375
10.59,1611470810.453125
9.51,1611470810.46875
7.4,1611470810.484375
4.58,1611470810.5
1.45,1611470810.515625
-1.64,1611470810.53125
-4.47,1611470810.546875
-7.06,1611470810.5625
-9.55,1611470810.578125
-12.17,1611470810.59375
-15.19,1611470810.609375
-18.79,1611470810.625
-23.03,1611470810.640625
-27.67,1611470810.65625
-32.22,1611470810.671875
-35.95,1611470810.6875
-38.05,1611470810.703125
-37.82,1611470810.71875
-34.94,1611470810.734375
-29.54,1611470810.75
-22.25,1611470810.765625
-14.0,1611470810.78125
-5.83,1611470810.796875
1.36,1611470810.8125
7.02,1611470810.828125
10.98,1611470810.84375
13.39,1611470810.859375
14.61,1611470810.875
15.04,1611470810.890625
15.03,1611470810.90625
14.81,1611470810.921875
14.5,1611470810.9375
14.15,1611470810.953125
13.75,1611470810.96875
13.34,1611470810.984375
12.99,1611470811.0
12.76,1611470811.015625
12.71,1611470811.03125
12.84,1611470811.046875
13.02,1611470811.0625
13.05,1611470811.078125
12.74,1611470811.09375
11.9,1611470811.109375
10.48,1611470811.125
8.52,1611470811.140625
6.13,1611470811.15625
3.49,1611470811.171875
0.81,1611470811.1875
-1.79,1611470811.203125
-4.22,1611470811.21875
-6.56,1611470811.234375
-9.02,1611470811.25
-11.84,1611470811.265625
-15.23,1611470811.28125
-19.22,1611470811.296875
-23.59,1611470811.3125
-27.92,1611470811.328125
-31.63,1611470811.34375
-34.03,1611470811.359375
-34.55,1611470811.375
-32.79,1611470811.390625
-28.69,1611470811.40625
-22.58,1611470811.421875
-15.09,1611470811.4375
-7.07,1611470811.453125
0.61,1611470811.46875
7.2,1611470811.484375
12.29,1611470811.5
15.76,1611470811.515625
17.79,1611470811.53125
18.7,1611470811.546875
18.86,1611470811.5625
18.54,1611470811.578125
17.91,1611470811.59375
17.03,1611470811.609375
15.99,1611470811.625
14.89,1611470811.640625
13.95,1611470811.65625
13.35,1611470811.671875
13.2,1611470811.6875
13.45,1611470811.703125
13.9,1611470811.71875
