bvp,time
-30.69,1708757860.640625
-17.68,1708757860.65625
-6.22,1708757860.671875
3.27,1708757860.6875
10.72,1708757860.703125
16.33,1708757860.71875
20.48,1708757860.734375
23.53,1708757860.75
25.76,1708757860.765625
27.23,1708757860.78125
27.89,1708757860.796875
27.72,1708757860.8125
26.79,1708757860.828125
25.27,1708757860.84375
23.44,1708757860.859375
21.52,1708757860.875
19.74,1708757860.890625
18.27,1708757860.90625
17.27,1708757860.921875
16.9,1708757860.9375
17.22,1708757860.953125
18.12,1708757860.96875
19.26,1708757860.984375
20.09,1708757861.0
19.95,1708757861.015625
18.16,1708757861.03125
14.26,1708757861.046875
8.18,1708757861.0625
0.36,1708757861.078125
-8.26,1708757861.09375
-16.44,1708757861.109375
-23.03,1708757861.125
-27.29,1708757861.140625
-29.12,1708757861.15625
-28.95,1708757861.171875
-27.44,1708757861.1875
-25.06,1708757861.203125
-21.97,1708757861.21875
-18.01,1708757861.234375
-13.03,1708757861.25
-7.12,1708757861.265625
-0.76,1708757861.28125
5.33,1708757861.296875
10.48,1708757861.3125
14.27,1708757861.328125
16.71,1708757861.34375
18.17,1708757861.359375
19.2,1708757861.375
20.24,1708757861.390625
21.6,1708757861.40625
23.41,1708757861.421875
25.72,1708757861.4375
28.61,1708757861.453125
32.22,1708757861.46875
36.69,1708757861.484375
42.03,1708757861.5
47.98,1708757861.515625
53.94,1708757861.53125
59.07,1708757861.546875
62.47,1708757861.5625
63.53,1708757861.578125
62.11,1708757861.59375
58.73,1708757861.609375
54.32,1708757861.625
49.92,1708757861.640625
46.25,1708757861.65625
43.6,1708757861.671875
41.88,1708757861.6875
40.96,1708757861.703125
40.97,1708757861.71875
42.54,1708757861.734375
46.65,1708757861.75
54.36,1708757861.765625
66.46,1708757861.78125
83.2,1708757861.796875
104.31,1708757861.8125
129.0,1708757861.828125
156.1,1708757861.84375
184.11,1708757861.859375
211.04,1708757861.875
234.35,1708757861.890625
251.1,1708757861.90625
258.48,1708757861.921875
254.55,1708757861.9375
238.78,1708757861.953125
212.22,1708757861.96875
176.94,1708757861.984375
135.21,1708757862.0
88.97,1708757862.015625
39.77,1708757862.03125
-10.7,1708757862.046875
-60.1,1708757862.0625
-105.33,1708757862.078125
-143.19,1708757862.09375
-171.31,1708757862.109375
-188.86,1708757862.125
-196.64,1708757862.140625
-196.52,1708757862.15625
-190.54,1708757862.171875
-180.46,1708757862.1875
-167.66,1708757862.203125
-153.47,1708757862.21875
-139.43,1708757862.234375
-127.33,1708757862.25
-118.75,1708757862.265625
-114.59,1708757862.28125
-114.74,1708757862.296875
-118.06,1708757862.3125
-122.75,1708757862.328125
-126.84,1708757862.34375
-128.72,1708757862.359375
-127.43,1708757862.375
-122.75,1708757862.390625
-115.03,1708757862.40625
-104.96,1708757862.421875
-93.34,1708757862.4375
-81.04,1708757862.453125
-68.99,1708757862.46875
-58.14,1708757862.484375
-49.3,1708757862.5
-43.07,1708757862.515625
-39.6,1708757862.53125
-38.62,1708757862.546875
-39.5,1708757862.5625
-41.54,1708757862.578125
-44.08,1708757862.59375
-46.63,1708757862.609375
-48.9,1708757862.625
-50.71,1708757862.640625
-51.96,1708757862.65625
-52.49,1708757862.671875
-52.2,1708757862.6875
-50.98,1708757862.703125
-48.82,1708757862.71875
-45.83,1708757862.734375
-42.22,1708757862.75
-38.26,1708757862.765625
-34.21,1708757862.78125
-30.32,1708757862.796875
