temp,time
35.03,1708757860.75
35.03,1708757861.0
35.05,1708757861.25
35.05,1708757861.5
35.05,1708757861.75
35.05,1708757862.0
35.05,1708757862.25
35.05,1708757862.5
35.05,1708757862.75
35.05,1708757863.0
35.05,1708757863.25
35.05,1708757863.5
35.05,1708757863.75
35.05,1708757864.0
35.05,1708757864.25
35.05,1708757864.5
35.05,1708757864.75
35.05,1708757865.0
35.03,1708757865.25
35.03,1708757865.5
35.03,1708757865.75
35.03,1708757866.0
35.03,1708757866.25
35.03,1708757866.5
35.03,1708757866.75
35.03,1708757867.0
35.03,1708757867.25
35.03,1708757867.5
35.03,1708757867.75
35.03,1708757868.0
35.05,1708757868.25
35.05,1708757868.5
35.05,1708757868.75
35.05,1708757869.0
35.05,1708757869.25
35.05,1708757869.5
35.05,1708757869.75
35.05,1708757870.0
35.05,1708757870.25
35.05,1708757870.5
35.05,1708757870.75
35.05,1708757871.0
35.03,1708757871.25
35.03,1708757871.5
35.03,1708757871.75
35.03,1708757872.0
35.03,1708757872.25
35.03,1708757872.5
35.03,1708757872.75
35.03,1708757873.0
35.03,1708757873.25
35.03,1708757873.5
35.03,1708757873.75
35.03,1708757874.0
35.03,1708757874.25
35.03,1708757874.5
35.03,1708757874.75
35.03,1708757875.0
35.03,1708757875.25
35.03,1708757875.5
35.03,1708757875.75
35.03,1708757876.0
35.03,1708757876.25
35.03,1708757876.5
35.03,1708757876.75
35.03,1708757877.0
35.03,1708757877.25
35.03,1708757877.5
35.03,1708757877.75
35.03,1708757878.0
35.03,1708757878.25
35.03,1708757878.5
35.03,1708757878.75
35.03,1708757879.0
35.03,1708757879.25
35.03,1708757879.5
35.03,1708757879.75
35.03,1708757880.0
35.03,1708757880.25
35.03,1708757880.5
35.03,1708757880.75
35.03,1708757881.0
35.0,1708757881.25
35.0,1708757881.5
35.0,1708757881.75
35.0,1708757882.0
35.0,1708757882.25
35.0,1708757882.5
35.0,1708757882.75
35.0,1708757883.0
35.03,1708757883.25
35.03,1708757883.5
35.03,1708757883.75
35.03,1708757884.0
35.0,1708757884.25
35.0,1708757884.5
35.0,1708757884.75
35.0,1708757885.0
34.99,1708757885.25
34.99,1708757885.5
34.99,1708757885.75
34.99,1708757886.0
35.0,1708757886.25
35.0,1708757886.5
35.0,1708757886.75
35.0,1708757887.0
35.0,1708757887.25
35.0,1708757887.5
35.0,1708757887.75
35.0,1708757888.0
34.99,1708757888.25
34.99,1708757888.5
34.99,1708757888.75
34.99,1708757889.0
35.0,1708757889.25
35.0,1708757889.5
35.0,1708757889.75
35.0,1708757890.0
34.99,1708757890.25
34.99,1708757890.5
34.99,1708757890.75
34.99,1708757891.0
34.99,1708757891.25
34.99,1708757891.5
34.99,1708757891.75
34.99,1708757892.0
34.99,1708757892.25
34.99,1708757892.5
34.99,1708757892.75
34.99,1708757893.0
34.99,1708757893.25
34.99,1708757893.5
34.99,1708757893.75
34.99,1708757894.0
34.99,1708757894.25
34.99,1708757894.5
34.99,1708757894.75
34.99,1708757895.0
34.97,1708757895.25
34.97,1708757895.5
34.97,1708757895.75
34.97,1708757896.0
34.97,1708757896.25
34.97,1708757896.5
34.97,1708757896.75
34.97,1708757897.0
34.97,1708757897.25
34.97,1708757897.5
34.97,1708757897.75
34.97,1708757898.0
35.0,1708757898.25
35.0,1708757898.5
35.0,1708757898.75
35.0,1708757899.0
34.97,1708757899.25
34.97,1708757899.5
34.97,1708757899.75
34.97,1708757900.0
34.97,1708757900.25
34.97,1708757900.5
34.97,1708757900.75
34.97,1708757901.0
34.95,1708757901.25
34.95,1708757901.5
34.95,1708757901.75
34.95,1708757902.0
34.97,1708757902.25
34.97,1708757902.5
34.97,1708757902.75
34.97,1708757903.0
34.93,1708757903.25
34.93,1708757903.5
34.93,1708757903.75
34.93,1708757904.0
34.97,1708757904.25
34.97,1708757904.5
34.97,1708757904.75
34.97,1708757905.0
34.97,1708757905.25
34.97,1708757905.5
34.97,1708757905.75
34.97,1708757906.0
34.95,1708757906.25
34.95,1708757906.5
34.95,1708757906.75
34.95,1708757907.0
34.93,1708757907.25
34.93,1708757907.5
34.93,1708757907.75
34.93,1708757908.0
34.97,1708757908.25
34.97,1708757908.5
34.97,1708757908.75
34.97,1708757909.0
34.97,1708757909.25
34.97,1708757909.5
34.97,1708757909.75
34.97,1708757910.0
34.95,1708757910.25
34.95,1708757910.5
34.95,1708757910.75
34.95,1708757911.0
34.95,1708757911.25
34.95,1708757911.5
34.95,1708757911.75
34.95,1708757912.0
34.95,1708757912.25
34.95,1708757912.5
34.95,1708757912.75
34.95,1708757913.0
34.95,1708757913.25
34.95,1708757913.5
34.95,1708757913.75
34.95,1708757914.0
34.93,1708757914.25
34.93,1708757914.5
34.93,1708757914.75
34.93,1708757915.0
34.93,1708757915.25
34.93,1708757915.5
34.93,1708757915.75
34.93,1708757916.0
34.93,1708757916.25
34.93,1708757916.5
34.93,1708757916.75
34.93,1708757917.0
34.91,1708757917.25
34.91,1708757917.5
34.91,1708757917.75
34.91,1708757918.0
34.93,1708757918.25
34.93,1708757918.5
34.93,1708757918.75
34.93,1708757919.0
34.91,1708757919.25
