eda,time
0.403474,1708757860.75
0.404754,1708757861.0
0.403474,1708757861.25
0.403474,1708757861.5
0.407316,1708757861.75
0.407316,1708757862.0
0.406035,1708757862.25
0.406035,1708757862.5
0.406035,1708757862.75
0.403474,1708757863.0
0.403474,1708757863.25
0.404754,1708757863.5
0.403474,1708757863.75
0.402193,1708757864.0
0.402193,1708757864.25
0.402193,1708757864.5
0.404754,1708757864.75
0.406035,1708757865.0
0.422687,1708757865.25
0.406035,1708757865.5
0.407316,1708757865.75
0.406035,1708757866.0
0.406035,1708757866.25
0.406035,1708757866.5
0.404754,1708757866.75
0.404754,1708757867.0
0.399631,1708757867.25
0.388103,1708757867.5
0.38426,1708757867.75
0.38426,1708757868.0
0.38298,1708757868.25
0.372733,1708757868.5
0.380418,1708757868.75
0.381699,1708757869.0
0.38298,1708757869.25
0.38298,1708757869.5
0.38426,1708757869.75
0.38298,1708757870.0
0.38426,1708757870.25
0.385541,1708757870.5
0.385541,1708757870.75
0.385541,1708757871.0
0.385541,1708757871.25
0.38426,1708757871.5
0.38298,1708757871.75
0.38298,1708757872.0
0.38298,1708757872.25
0.38426,1708757872.5
0.38298,1708757872.75
0.380418,1708757873.0
0.379137,1708757873.25
0.380418,1708757873.5
0.380418,1708757873.75
0.381699,1708757874.0
0.38298,1708757874.25
0.381699,1708757874.5
0.381699,1708757874.75
0.381699,1708757875.0
0.38298,1708757875.25
0.38298,1708757875.5
0.386822,1708757875.75
0.38298,1708757876.0
0.38298,1708757876.25
0.38298,1708757876.5
0.381699,1708757876.75
0.381699,1708757877.0
0.381699,1708757877.25
0.381699,1708757877.5
0.38298,1708757877.75
0.38298,1708757878.0
0.38426,1708757878.25
0.38298,1708757878.5
0.38426,1708757878.75
0.38298,1708757879.0
0.38298,1708757879.25
0.381699,1708757879.5
0.380418,1708757879.75
0.381699,1708757880.0
0.379137,1708757880.25
0.377856,1708757880.5
0.377856,1708757880.75
0.377856,1708757881.0
0.377856,1708757881.25
0.376575,1708757881.5
0.376575,1708757881.75
0.377856,1708757882.0
0.376575,1708757882.25
0.377856,1708757882.5
0.377856,1708757882.75
0.380418,1708757883.0
0.380418,1708757883.25
0.381699,1708757883.5
0.380418,1708757883.75
0.380418,1708757884.0
0.380418,1708757884.25
