PPG GREEN,time
1876451.0,1708757860.652
1880682.0,1708757860.694
1886227.0,1708757860.733
1891981.0,1708757860.773
1898449.0,1708757860.814
1903507.0,1708757860.853
1906254.0,1708757860.894
1908312.0,1708757860.934
1911522.0,1708757860.973
1915357.0,1708757861.013
1918931.0,1708757861.054
1921317.0,1708757861.094
1921965.0,1708757861.134
1918866.0,1708757861.175
1911436.0,1708757861.214
1903786.0,1708757861.254
1897960.0,1708757861.296
1893502.0,1708757861.334
1889348.0,1708757861.374
1886712.0,1708757861.415
1884978.0,1708757861.454
1883526.0,1708757861.495
1881416.0,1708757861.535
1879663.0,1708757861.575
1878377.0,1708757861.656
1878554.0,1708757861.615
1878568.0,1708757861.696
1879555.0,1708757861.735
1880757.0,1708757861.776
1881491.0,1708757861.815
1882592.0,1708757861.855
1884225.0,1708757861.897
1885534.0,1708757861.935
1886633.0,1708757861.975
1882666.0,1708757862.016
1875727.0,1708757862.055
1869773.0,1708757862.097
1865567.0,1708757862.137
1861992.0,1708757862.176
1859150.0,1708757862.216
1857383.0,1708757862.257
1856693.0,1708757862.297
1855714.0,1708757862.336
1854674.0,1708757862.377
1854124.0,1708757862.416
1854401.0,1708757862.456
1855292.0,1708757862.499
1856712.0,1708757862.537
1858353.0,1708757862.577
1860526.0,1708757862.618
1862367.0,1708757862.657
1864530.0,1708757862.698
1866682.0,1708757862.738
1868744.0,1708757862.777
1871288.0,1708757862.818
1874014.0,1708757862.859
1873779.0,1708757862.899
1868148.0,1708757862.938
1857809.0,1708757863.018
1861996.0,1708757862.979
1852231.0,1708757863.1
1854750.0,1708757863.058
1850778.0,1708757863.138
1850710.0,1708757863.178
1850778.0,1708757863.219
1850365.0,1708757863.259
1850829.0,1708757863.34
1850117.0,1708757863.3
1851823.0,1708757863.379
1853499.0,1708757863.419
1855306.0,1708757863.46
1857801.0,1708757863.5
1860088.0,1708757863.539
1862577.0,1708757863.58
1865157.0,1708757863.619
1867768.0,1708757863.66
1870602.0,1708757863.702
1873473.0,1708757863.74
1876488.0,1708757863.78
1879306.0,1708757863.821
1880674.0,1708757863.86
1875707.0,1708757863.901
1870659.0,1708757863.941
1867265.0,1708757863.98
1865518.0,1708757864.02
1863942.0,1708757864.061
1863635.0,1708757864.101
1863942.0,1708757864.141
1864275.0,1708757864.182
1864154.0,1708757864.221
1864447.0,1708757864.261
1865058.0,1708757864.303
1866499.0,1708757864.341
1868322.0,1708757864.381
1870553.0,1708757864.469
1873117.0,1708757864.509
1875342.0,1708757864.55
1877966.0,1708757864.59
1880532.0,1708757864.629
1883276.0,1708757864.669
1885927.0,1708757864.71
1888064.0,1708757864.75
1884692.0,1708757864.789
1879789.0,1708757864.83
1876776.0,1708757864.869
1874968.0,1708757864.91
1873967.0,1708757864.952
1873715.0,1708757864.99
1874270.0,1708757865.03
1875090.0,1708757865.071
1875645.0,1708757865.11
1876126.0,1708757865.151
1877174.0,1708757865.191
1878997.0,1708757865.23
1881053.0,1708757865.271
1883545.0,1708757865.312
1886287.0,1708757865.352
1888734.0,1708757865.391
1891983.0,1708757865.432
1894588.0,1708757865.471
1897529.0,1708757865.511
1900501.0,1708757865.553
1903384.0,1708757865.592
1906319.0,1708757865.632
1905101.0,1708757865.673
1901135.0,1708757865.712
1898655.0,1708757865.753
1898796.0,1708757865.793
1899692.0,1708757865.832
1899313.0,1708757865.872
1898346.0,1708757865.914
1896484.0,1708757865.954
1893786.0,1708757865.993
1890103.0,1708757866.034
1886032.0,1708757866.073
1882561.0,1708757866.113
1879268.0,1708757866.155
1877370.0,1708757866.193
1876640.0,1708757866.233
1877388.0,1708757866.275
1878368.0,1708757866.314
1879465.0,1708757866.354
1880375.0,1708757866.395
1881344.0,1708757866.434
1883685.0,1708757866.474
1885524.0,1708757866.515
1887288.0,1708757866.555
1885879.0,1708757866.594
1881869.0,1708757866.635
1878889.0,1708757866.675
1877606.0,1708757866.715
1877188.0,1708757866.757
1876308.0,1708757866.795
1876463.0,1708757866.835
1876317.0,1708757866.876
1876286.0,1708757866.915
1876280.0,1708757866.956
1876165.0,1708757866.997
1876815.0,1708757867.036
1877840.0,1708757867.076
1879410.0,1708757867.117
1881039.0,1708757867.157
1882517.0,1708757867.196
1884038.0,1708757867.237
1885661.0,1708757867.276
1887530.0,1708757867.316
1889381.0,1708757867.358
1890824.0,1708757867.397
1888368.0,1708757867.437
1883845.0,1708757867.478
1880040.0,1708757867.517
1877704.0,1708757867.558
1875836.0,1708757867.598
1875188.0,1708757867.637
1875107.0,1708757867.677
1875558.0,1708757867.718
1875544.0,1708757867.758
1875242.0,1708757867.797
1876088.0,1708757867.838
1876562.0,1708757867.877
1878636.0,1708757867.917
1882044.0,1708757867.959
1885919.0,1708757867.998
1889655.0,1708757868.038
