temp,time
34.77,1721466928.75
34.77,1721466929.0
34.77,1721466929.25
34.77,1721466929.5
34.77,1721466929.75
34.77,1721466930.0
34.77,1721466930.25
34.77,1721466930.5
34.77,1721466930.75
34.77,1721466931.0
34.75,1721466931.25
34.75,1721466931.5
34.75,1721466931.75
34.75,1721466932.0
34.75,1721466932.25
34.75,1721466932.5
34.75,1721466932.75
34.75,1721466933.0
34.73,1721466933.25
34.73,1721466933.5
34.73,1721466933.75
34.73,1721466934.0
34.75,1721466934.25
34.75,1721466934.5
34.75,1721466934.75
34.75,1721466935.0
34.77,1721466935.25
34.77,1721466935.5
34.77,1721466935.75
34.77,1721466936.0
34.75,1721466936.25
34.75,1721466936.5
34.75,1721466936.75
34.75,1721466937.0
34.77,1721466937.25
34.77,1721466937.5
34.77,1721466937.75
34.77,1721466938.0
34.73,1721466938.25
34.73,1721466938.5
34.73,1721466938.75
34.73,1721466939.0
34.73,1721466939.25
34.73,1721466939.5
34.73,1721466939.75
34.73,1721466940.0
34.73,1721466940.25
34.73,1721466940.5
34.73,1721466940.75
34.73,1721466941.0
34.73,1721466941.25
34.73,1721466941.5
34.73,1721466941.75
34.73,1721466942.0
34.75,1721466942.25
34.75,1721466942.5
34.75,1721466942.75
34.75,1721466943.0
34.75,1721466943.25
34.75,1721466943.5
34.75,1721466943.75
34.75,1721466944.0
34.73,1721466944.25
34.73,1721466944.5
34.73,1721466944.75
34.73,1721466945.0
34.73,1721466945.25
34.73,1721466945.5
34.73,1721466945.75
34.73,1721466946.0
34.73,1721466946.25
34.73,1721466946.5
34.73,1721466946.75
34.73,1721466947.0
34.73,1721466947.25
34.73,1721466947.5
34.73,1721466947.75
34.73,1721466948.0
34.71,1721466948.25
34.71,1721466948.5
34.71,1721466948.75
34.71,1721466949.0
34.73,1721466949.25
34.73,1721466949.5
34.73,1721466949.75
34.73,1721466950.0
34.71,1721466950.25
34.71,1721466950.5
34.71,1721466950.75
34.71,1721466951.0
34.71,1721466951.25
34.71,1721466951.5
34.71,1721466951.75
34.71,1721466952.0
34.73,1721466952.25
34.73,1721466952.5
34.73,1721466952.75
34.73,1721466953.0
34.71,1721466953.25
34.71,1721466953.5
34.71,1721466953.75
34.71,1721466954.0
34.73,1721466954.25
34.73,1721466954.5
34.73,1721466954.75
34.73,1721466955.0
34.73,1721466955.25
34.73,1721466955.5
34.73,1721466955.75
34.73,1721466956.0
34.71,1721466956.25
34.71,1721466956.5
34.71,1721466956.75
34.71,1721466957.0
34.71,1721466957.25
34.71,1721466957.5
34.71,1721466957.75
34.71,1721466958.0
34.71,1721466958.25
34.71,1721466958.5
34.71,1721466958.75
34.71,1721466959.0
34.71,1721466959.25
34.71,1721466959.5
34.71,1721466959.75
34.71,1721466960.0
34.71,1721466960.25
34.71,1721466960.5
34.71,1721466960.75
34.71,1721466961.0
34.71,1721466961.25
34.71,1721466961.5
34.71,1721466961.75
34.71,1721466962.0
34.71,1721466962.25
34.71,1721466962.5
34.71,1721466962.75
34.71,1721466963.0
34.68,1721466963.25
34.68,1721466963.5
34.68,1721466963.75
34.68,1721466964.0
34.68,1721466964.25
34.68,1721466964.5
34.68,1721466964.75
34.68,1721466965.0
34.68,1721466965.25
34.68,1721466965.5
34.68,1721466965.75
34.68,1721466966.0
34.71,1721466966.25
34.71,1721466966.5
34.71,1721466966.75
34.71,1721466967.0
34.68,1721466967.25
34.68,1721466967.5
34.68,1721466967.75
34.68,1721466968.0
34.68,1721466968.25
34.68,1721466968.5
34.68,1721466968.75
34.68,1721466969.0
34.68,1721466969.25
34.68,1721466969.5
34.68,1721466969.75
34.68,1721466970.0
34.71,1721466970.25
34.71,1721466970.5
34.71,1721466970.75
34.71,1721466971.0
34.66,1721466971.25
34.66,1721466971.5
34.66,1721466971.75
34.66,1721466972.0
34.68,1721466972.25
34.68,1721466972.5
34.68,1721466972.75
34.68,1721466973.0
34.68,1721466973.25
34.68,1721466973.5
34.68,1721466973.75
34.68,1721466974.0
34.66,1721466974.25
34.66,1721466974.5
34.66,1721466974.75
34.66,1721466975.0
34.68,1721466975.25
34.68,1721466975.5
34.68,1721466975.75
34.68,1721466976.0
34.68,1721466976.25
34.68,1721466976.5
34.68,1721466976.75
34.68,1721466977.0
34.66,1721466977.25
34.66,1721466977.5
34.66,1721466977.75
34.66,1721466978.0
34.66,1721466978.25
34.66,1721466978.5
34.66,1721466978.75
34.66,1721466979.0
34.66,1721466979.25
34.66,1721466979.5
