bvp,time
-1.79,1767084367.671875
0.05,1767084367.6875
2.09,1767084367.703125
4.13,1767084367.71875
5.88,1767084367.734375
7.07,1767084367.75
7.57,1767084367.765625
7.37,1767084367.78125
6.59,1767084367.796875
5.47,1767084367.8125
4.33,1767084367.828125
3.65,1767084367.84375
4.01,1767084367.859375
5.89,1767084367.875
9.52,1767084367.890625
14.68,1767084367.90625
20.63,1767084367.921875
26.42,1767084367.9375
31.15,1767084367.953125
34.32,1767084367.96875
35.91,1767084367.984375
36.34,1767084368.0
36.17,1767084368.015625
35.92,1767084368.03125
35.92,1767084368.046875
36.34,1767084368.0625
37.18,1767084368.078125
38.35,1767084368.09375
39.63,1767084368.109375
40.7,1767084368.125
41.27,1767084368.140625
41.26,1767084368.15625
40.93,1767084368.171875
40.89,1767084368.1875
41.82,1767084368.203125
44.05,1767084368.21875
47.22,1767084368.234375
50.1,1767084368.25
50.89,1767084368.265625
47.72,1767084368.28125
39.38,1767084368.296875
25.78,1767084368.3125
8.03,1767084368.328125
-11.94,1767084368.34375
-31.94,1767084368.359375
-50.16,1767084368.375
-65.51,1767084368.390625
-77.59,1767084368.40625
-86.4,1767084368.421875
-92.02,1767084368.4375
-94.34,1767084368.453125
-93.16,1767084368.46875
-88.45,1767084368.484375
-80.68,1767084368.5
-70.97,1767084368.515625
-60.96,1767084368.53125
-52.43,1767084368.546875
-46.71,1767084368.5625
-44.28,1767084368.578125
-44.65,1767084368.59375
-46.74,1767084368.609375
-49.43,1767084368.625
-51.98,1767084368.640625
-54.2,1767084368.65625
-56.17,1767084368.671875
-57.73,1767084368.6875
-58.21,1767084368.703125
-56.49,1767084368.71875
-51.46,1767084368.734375
-42.53,1767084368.75
-30.0,1767084368.765625
-14.94,1767084368.78125
1.37,1767084368.796875
18.02,1767084368.8125
34.89,1767084368.828125
52.67,1767084368.84375
72.43,1767084368.859375
95.02,1767084368.875
120.52,1767084368.890625
147.89,1767084368.90625
174.93,1767084368.921875
198.38,1767084368.9375
214.35,1767084368.953125
218.87,1767084368.96875
208.83,1767084368.984375
183.07,1767084369.0
143.21,1767084369.015625
93.83,1767084369.03125
41.57,1767084369.046875
-6.61,1767084369.0625
-45.47,1767084369.078125
-72.75,1767084369.09375
-89.24,1767084369.109375
-97.66,1767084369.125
-100.99,1767084369.140625
-101.28,1767084369.15625
-99.42,1767084369.171875
-95.74,1767084369.1875
-90.91,1767084369.203125
-86.23,1767084369.21875
-83.17,1767084369.234375
-82.55,1767084369.25
-83.85,1767084369.265625
-85.32,1767084369.28125
-84.81,1767084369.296875
-80.79,1767084369.3125
-73.13,1767084369.328125
-63.05,1767084369.34375
-52.47,1767084369.359375
-43.03,1767084369.375
-35.51,1767084369.390625
-29.7,1767084369.40625
-24.74,1767084369.421875
-19.77,1767084369.4375
-14.39,1767084369.453125
-8.84,1767084369.46875
-3.76,1767084369.484375
0.19,1767084369.5
2.69,1767084369.515625
3.94,1767084369.53125
4.52,1767084369.546875
5.2,1767084369.5625
6.62,1767084369.578125
9.03,1767084369.59375
12.28,1767084369.609375
15.88,1767084369.625
19.27,1767084369.640625
21.95,1767084369.65625
23.74,1767084369.671875
24.68,1767084369.6875
25.01,1767084369.703125
24.92,1767084369.71875
24.42,1767084369.734375
23.32,1767084369.75
21.35,1767084369.765625
18.27,1767084369.78125
14.07,1767084369.796875
8.99,1767084369.8125
3.47,1767084369.828125
-1.99,1767084369.84375
-6.94,1767084369.859375
-11.08,1767084369.875
-14.25,1767084369.890625
-16.55,1767084369.90625
-18.2,1767084369.921875
-19.65,1767084369.9375
-21.26,1767084369.953125
-23.22,1767084369.96875
-25.25,1767084369.984375
-26.67,1767084370.0
-26.48,1767084370.015625
-23.87,1767084370.03125
-18.53,1767084370.046875
-10.83,1767084370.0625
-1.71,1767084370.078125
7.7,1767084370.09375
16.52,1767084370.109375
24.23,1767084370.125
30.66,1767084370.140625
35.85,1767084370.15625
39.78,1767084370.171875
42.4,1767084370.1875
43.63,1767084370.203125
43.53,1767084370.21875
42.35,1767084370.234375
40.53,1767084370.25
38.53,1767084370.265625
36.7,1767084370.28125
35.12,1767084370.296875
33.51,1767084370.3125
31.41,1767084370.328125
28.29,1767084370.34375
23.94,1767084370.359375
18.65,1767084370.375
13.15,1767084370.390625
8.29,1767084370.40625
4.61,1767084370.421875
2.14,1767084370.4375
0.42,1767084370.453125
-1.14,1767084370.46875
-2.8,1767084370.484375
-4.35,1767084370.5
-5.24,1767084370.515625
-4.93,1767084370.53125
-3.4,1767084370.546875
-1.11,1767084370.5625
1.16,1767084370.578125
2.62,1767084370.59375
2.86,1767084370.609375
1.89,1767084370.625
0.02,1767084370.640625
-2.16,1767084370.65625
-4.02,1767084370.671875
-4.9,1767084370.6875
-4.38,1767084370.703125
-2.55,1767084370.71875
-0.11,1767084370.734375
1.64,1767084370.75
1.25,1767084370.765625
-2.28,1767084370.78125
-9.0,1767084370.796875
-17.99,1767084370.8125
-27.63,1767084370.828125
-36.37,1767084370.84375
-43.23,1767084370.859375
-48.08,1767084370.875
-51.36,1767084370.890625
-53.72,1767084370.90625
-55.56,1767084370.921875
-56.88,1767084370.9375
-57.42,1767084370.953125
-56.85,1767084370.96875
-54.96,1767084370.984375
-51.7,1767084371.0
-47.18,1767084371.015625
-41.6,1767084371.03125
-35.23,1767084371.046875
-28.4,1767084371.0625
-21.56,1767084371.078125
-15.26,1767084371.09375
-10.09,1767084371.109375
-6.51,1767084371.125
-4.76,1767084371.140625
-4.7,1767084371.15625
-5.86,1767084371.171875
-7.54,1767084371.1875
-9.04,1767084371.203125
-9.88,1767084371.21875
-10.0,1767084371.234375
-9.64,1767084371.25
-9.29,1767084371.265625
-9.44,1767084371.28125
-10.41,1767084371.296875
-12.3,1767084371.3125
-15.06,1767084371.328125
-18.58,1767084371.34375
-22.71,1767084371.359375
-27.21,1767084371.375
-31.67,1767084371.390625
-35.4,1767084371.40625
-37.57,1767084371.421875
-37.4,1767084371.4375
-34.43,1767084371.453125
-28.74,1767084371.46875
-20.99,1767084371.484375
-12.2,1767084371.5
-3.38,1767084371.515625
4.67,1767084371.53125
11.57,1767084371.546875
17.16,1767084371.5625
21.46,1767084371.578125
24.36,1767084371.59375
25.77,1767084371.609375
25.7,1767084371.625
24.46,1767084371.640625
22.7,1767084371.65625
21.21,1767084371.671875
20.66,1767084371.6875
21.3,1767084371.703125
22.92,1767084371.71875
24.98,1767084371.734375
26.94,1767084371.75
28.35,1767084371.765625
29.07,1767084371.78125
29.13,1767084371.796875
28.6,1767084371.8125
27.51,1767084371.828125
25.83,1767084371.84375
23.51,1767084371.859375
20.58,1767084371.875
17.17,1767084371.890625
13.44,1767084371.90625
9.58,1767084371.921875
5.71,1767084371.9375
1.87,1767084371.953125
-1.99,1767084371.96875
-6.0,1767084371.984375
-10.38,1767084372.0
-15.36,1767084372.015625
-21.04,1767084372.03125
-27.22,1767084372.046875
-33.29,1767084372.0625
-38.23,1767084372.078125
-40.9,1767084372.09375
-40.37,1767084372.109375
-36.34,1767084372.125
-29.24,1767084372.140625
-20.12,1767084372.15625
-10.29,1767084372.171875
-0.93,1767084372.1875
7.24,1767084372.203125
13.86,1767084372.21875
18.89,1767084372.234375
22.38,1767084372.25
24.4,1767084372.265625
25.08,1767084372.28125
24.65,1767084372.296875
23.47,1767084372.3125
21.96,1767084372.328125
20.54,1767084372.34375
19.46,1767084372.359375
18.79,1767084372.375
18.48,1767084372.390625
18.36,1767084372.40625
18.28,1767084372.421875
18.17,1767084372.4375
18.03,1767084372.453125
17.92,1767084372.46875
17.86,1767084372.484375
17.75,1767084372.5
17.32,1767084372.515625
16.26,1767084372.53125
14.32,1767084372.546875
11.58,1767084372.5625
8.35,1767084372.578125
5.09,1767084372.59375
2.18,1767084372.609375
-0.33,1767084372.625
-2.74,1767084372.640625
-5.59,1767084372.65625
-9.4,1767084372.671875
-14.51,1767084372.6875
-20.85,1767084372.703125
-27.97,1767084372.71875
-35.01,1767084372.734375
-40.86,1767084372.75
-44.36,1767084372.765625
-44.54,1767084372.78125
-41.02,1767084372.796875
-34.11,1767084372.8125
-24.83,1767084372.828125
-14.58,1767084372.84375
-4.81,1767084372.859375
3.43,1767084372.875
9.59,1767084372.890625
13.65,1767084372.90625
15.9,1767084372.921875
16.75,1767084372.9375
16.54,1767084372.953125
15.56,1767084372.96875
14.12,1767084372.984375
12.59,1767084373.0
11.46,1767084373.015625
11.19,1767084373.03125
12.07,1767084373.046875
14.1,1767084373.0625
16.89,1767084373.078125
19.82,1767084373.09375
22.22,1767084373.109375
23.55,1767084373.125
23.61,1767084373.140625
22.52,1767084373.15625
20.63,1767084373.171875
18.3,1767084373.1875
15.8,1767084373.203125
13.21,1767084373.21875
10.43,1767084373.234375
7.38,1767084373.25
4.02,1767084373.265625
0.42,1767084373.28125
-3.36,1767084373.296875
-7.38,1767084373.3125
-11.83,1767084373.328125
-16.91,1767084373.34375
-22.53,1767084373.359375
-28.05,1767084373.375
-32.3,1767084373.390625
-33.9,1767084373.40625
-31.81,1767084373.421875
-25.81,1767084373.4375
-16.72,1767084373.453125
-6.04,1767084373.46875
4.53,1767084373.484375
13.67,1767084373.5
20.76,1767084373.515625
25.8,1767084373.53125
29.11,1767084373.546875
31.02,1767084373.5625
31.69,1767084373.578125
31.25,1767084373.59375
29.86,1767084373.609375
27.89,1767084373.625
25.86,1767084373.640625
24.3,1767084373.65625
23.54,1767084373.671875
23.61,1767084373.6875
24.24,1767084373.703125
25.02,1767084373.71875
25.55,1767084373.734375
25.62,1767084373.75
25.24,1767084373.765625
24.56,1767084373.78125
23.75,1767084373.796875
22.86,1767084373.8125
21.75,1767084373.828125
20.21,1767084373.84375
18.06,1767084373.859375
15.33,1767084373.875
12.22,1767084373.890625
9.07,1767084373.90625
6.14,1767084373.921875
3.39,1767084373.9375
0.51,1767084373.953125
-2.9,1767084373.96875
-7.03,1767084373.984375
-11.5,1767084374.0
-15.46,1767084374.015625
-17.74,1767084374.03125
-17.34,1767084374.046875
-13.82,1767084374.0625
-7.44,1767084374.078125
0.98,1767084374.09375
10.32,1767084374.109375
19.56,1767084374.125
27.98,1767084374.140625
35.24,1767084374.15625
41.21,1767084374.171875
45.78,1767084374.1875
48.85,1767084374.203125
50.26,1767084374.21875
49.97,1767084374.234375
48.14,1767084374.25
45.2,1767084374.265625
41.73,1767084374.28125
38.32,1767084374.296875
35.39,1767084374.3125
33.08,1767084374.328125
31.28,1767084374.34375
29.71,1767084374.359375
28.15,1767084374.375
26.41,1767084374.390625
24.42,1767084374.40625
22.16,1767084374.421875
19.58,1767084374.4375
16.64,1767084374.453125
13.27,1767084374.46875
9.42,1767084374.484375
5.17,1767084374.5
0.64,1767084374.515625
-3.88,1767084374.53125
-8.06,1767084374.546875
-11.61,1767084374.5625
-14.4,1767084374.578125
-16.53,1767084374.59375
-18.4,1767084374.609375
-20.58,1767084374.625
-23.66,1767084374.640625
-27.95,1767084374.65625
-33.39,1767084374.671875
-39.43,1767084374.6875
-45.11,1767084374.703125
-49.31,1767084374.71875
-51.0,1767084374.734375
-49.57,1767084374.75
-45.01,1767084374.765625
-37.82,1767084374.78125
-28.9,1767084374.796875
-19.19,1767084374.8125
-9.47,1767084374.828125
-0.32,1767084374.84375
7.88,1767084374.859375
14.84,1767084374.875
20.26,1767084374.890625
23.91,1767084374.90625
25.74,1767084374.921875
25.94,1767084374.9375
24.97,1767084374.953125
23.42,1767084374.96875
21.83,1767084374.984375
20.57,1767084375.0
19.72,1767084375.015625
19.16,1767084375.03125
18.65,1767084375.046875
17.95,1767084375.0625
16.91,1767084375.078125
15.53,1767084375.09375
13.93,1767084375.109375
12.36,1767084375.125
11.05,1767084375.140625
10.14,1767084375.15625
9.5,1767084375.171875
8.86,1767084375.1875
7.81,1767084375.203125
6.05,1767084375.21875
3.55,1767084375.234375
0.56,1767084375.25
-2.4,1767084375.265625
-4.83,1767084375.28125
-6.44,1767084375.296875
-7.29,1767084375.3125
-7.81,1767084375.328125
-8.49,1767084375.34375
-9.78,1767084375.359375
-11.82,1767084375.375
-14.45,1767084375.390625
-17.32,1767084375.40625
-20.03,1767084375.421875
-22.33,1767084375.4375
-24.18,1767084375.453125
-25.88,1767084375.46875
