eda,time
0.142194,1644481473.75
0.147318,1644481474.0
0.160128,1644481474.25
0.14988,1644481474.5
0.147318,1644481474.75
0.148599,1644481475.0
0.147318,1644481475.25
0.144756,1644481475.5
0.143475,1644481475.75
0.142194,1644481476.0
0.140912,1644481476.25
0.13835,1644481476.5
0.137069,1644481476.75
0.142194,1644481477.0
0.140912,1644481477.25
0.13835,1644481477.5
0.135788,1644481477.75
0.139631,1644481478.0
0.139631,1644481478.25
0.139631,1644481478.5
0.135788,1644481478.75
0.135788,1644481479.0
0.13835,1644481479.25
0.13835,1644481479.5
0.13835,1644481479.75
0.134507,1644481480.0
0.13835,1644481480.25
0.13835,1644481480.5
0.137069,1644481480.75
0.134507,1644481481.0
0.135788,1644481481.25
0.13835,1644481481.5
0.13835,1644481481.75
0.137069,1644481482.0
0.135788,1644481482.25
0.137069,1644481482.5
0.13835,1644481482.75
0.134507,1644481483.0
0.135788,1644481483.25
0.135788,1644481483.5
0.13835,1644481483.75
0.137069,1644481484.0
0.134507,1644481484.25
0.133226,1644481484.5
0.137069,1644481484.75
0.137069,1644481485.0
0.135788,1644481485.25
0.133226,1644481485.5
0.135788,1644481485.75
0.13835,1644481486.0
0.134507,1644481486.25
0.134507,1644481486.5
0.137069,1644481486.75
0.13835,1644481487.0
0.13835,1644481487.25
0.134507,1644481487.5
0.137069,1644481487.75
0.137069,1644481488.0
0.137069,1644481488.25
0.134507,1644481488.5
0.134507,1644481488.75
0.137069,1644481489.0
0.137069,1644481489.25
0.134507,1644481489.5
0.134507,1644481489.75
0.135788,1644481490.0
0.13835,1644481490.25
0.13835,1644481490.5
0.135788,1644481490.75
0.134507,1644481491.0
0.137069,1644481491.25
0.13835,1644481491.5
0.134507,1644481491.75
0.137069,1644481492.0
0.137069,1644481492.25
0.13835,1644481492.5
0.134507,1644481492.75
0.135788,1644481493.0
0.137069,1644481493.25
0.13835,1644481493.5
0.13835,1644481493.75
0.135788,1644481494.0
0.137069,1644481494.25
0.137069,1644481494.5
0.139631,1644481494.75
0.137069,1644481495.0
0.134507,1644481495.25
0.137069,1644481495.5
0.13835,1644481495.75
0.134507,1644481496.0
0.134507,1644481496.25
0.137069,1644481496.5
0.137069,1644481496.75
0.137069,1644481497.0
0.135788,1644481497.25
0.133226,1644481497.5
0.13835,1644481497.75
0.137069,1644481498.0
0.135788,1644481498.25
0.134507,1644481498.5
0.13835,1644481498.75
0.137069,1644481499.0
0.134507,1644481499.25
0.134507,1644481499.5
0.135788,1644481499.75
0.13835,1644481500.0
0.137069,1644481500.25
0.135788,1644481500.5
0.135788,1644481500.75
0.13835,1644481501.0
0.13835,1644481501.25
0.135788,1644481501.5
0.134507,1644481501.75
0.137069,1644481502.0
0.139631,1644481502.25
0.134507,1644481502.5
0.134507,1644481502.75
0.13835,1644481503.0
0.139631,1644481503.25
0.137069,1644481503.5
0.135788,1644481503.75
0.137069,1644481504.0
0.13835,1644481504.25
0.137069,1644481504.5
0.134507,1644481504.75
0.134507,1644481505.0
0.13835,1644481505.25
0.13835,1644481505.5
0.134507,1644481505.75
0.134507,1644481506.0
0.139631,1644481506.25
0.13835,1644481506.5
0.139631,1644481506.75
0.134507,1644481507.0
0.134507,1644481507.25
0.13835,1644481507.5
0.139631,1644481507.75
0.13835,1644481508.0
0.134507,1644481508.25
0.134507,1644481508.5
0.139631,1644481508.75
0.13835,1644481509.0
0.134507,1644481509.25
0.134507,1644481509.5
0.135788,1644481509.75
0.13835,1644481510.0
0.137069,1644481510.25
0.135788,1644481510.5
0.134507,1644481510.75
0.137069,1644481511.0
0.13835,1644481511.25
0.134507,1644481511.5
0.135788,1644481511.75
0.139631,1644481512.0
0.13835,1644481512.25
0.134507,1644481512.5
0.135788,1644481512.75
0.139631,1644481513.0
0.139631,1644481513.25
0.137069,1644481513.5
0.134507,1644481513.75
0.134507,1644481514.0
0.139631,1644481514.25
0.13835,1644481514.5
0.134507,1644481514.75
0.137069,1644481515.0
0.13835,1644481515.25
0.139631,1644481515.5
0.135788,1644481515.75
0.137069,1644481516.0
0.13835,1644481516.25
0.139631,1644481516.5
0.13835,1644481516.75
0.135788,1644481517.0
0.135788,1644481517.25
0.139631,1644481517.5
0.139631,1644481517.75
0.135788,1644481518.0
0.137069,1644481518.25
0.13835,1644481518.5
0.13835,1644481518.75
0.135788,1644481519.0
0.135788,1644481519.25
0.137069,1644481519.5
0.13835,1644481519.75
0.139631,1644481520.0
0.135788,1644481520.25
0.135788,1644481520.5
0.140912,1644481520.75
0.140912,1644481521.0
0.13835,1644481521.25
0.135788,1644481521.5
0.13835,1644481521.75
0.139631,1644481522.0
0.135788,1644481522.25
0.135788,1644481522.5
0.139631,1644481522.75
0.13835,1644481523.0
0.139631,1644481523.25
0.135788,1644481523.5
0.135788,1644481523.75
0.13835,1644481524.0
0.13835,1644481524.25
0.135788,1644481524.5
0.135788,1644481524.75
0.137069,1644481525.0
0.139631,1644481525.25
0.13835,1644481525.5
0.135788,1644481525.75
0.135788,1644481526.0
0.13835,1644481526.25
0.139631,1644481526.5
0.13835,1644481526.75
0.13835,1644481527.0
0.140912,1644481527.25
0.139631,1644481527.5
0.137069,1644481527.75
0.13835,1644481528.0
0.139631,1644481528.25
0.139631,1644481528.5
0.137069,1644481528.75
0.13835,1644481529.0
0.13835,1644481529.25
0.140912,1644481529.5
0.139631,1644481529.75
0.137069,1644481530.0
0.139631,1644481530.25
0.140912,1644481530.5
0.139631,1644481530.75
0.137069,1644481531.0
0.135788,1644481531.25
0.139631,1644481531.5
0.139631,1644481531.75
0.135788,1644481532.0
0.13835,1644481532.25
0.13835,1644481532.5
0.139631,1644481532.75
0.135788,1644481533.0
0.134507,1644481533.25
0.13835,1644481533.5
0.135788,1644481533.75
0.13835,1644481534.0
0.135788,1644481534.25
0.13835,1644481534.5
0.139631,1644481534.75
0.137069,1644481535.0
0.135788,1644481535.25
0.134507,1644481535.5
0.139631,1644481535.75
0.139631,1644481536.0
0.135788,1644481536.25
0.135788,1644481536.5
0.139631,1644481536.75
0.139631,1644481537.0
0.13835,1644481537.25
0.135788,1644481537.5
0.135788,1644481537.75
0.13835,1644481538.0
0.139631,1644481538.25
0.135788,1644481538.5
0.134507,1644481538.75
0.13835,1644481539.0
0.13835,1644481539.25
0.13835,1644481539.5
0.135788,1644481539.75
0.13835,1644481540.0
0.139631,1644481540.25
0.13835,1644481540.5
0.135788,1644481540.75
0.137069,1644481541.0
0.13835,1644481541.25
0.13835,1644481541.5
0.135788,1644481541.75
0.133226,1644481542.0
0.139631,1644481542.25
0.139631,1644481542.5
0.139631,1644481542.75
0.135788,1644481543.0
0.137069,1644481543.25
0.139631,1644481543.5
0.139631,1644481543.75
0.137069,1644481544.0
0.135788,1644481544.25
0.13835,1644481544.5
0.140912,1644481544.75
0.137069,1644481545.0
0.137069,1644481545.25
0.13835,1644481545.5
0.139631,1644481545.75
0.139631,1644481546.0
0.135788,1644481546.25
0.13835,1644481546.5
0.139631,1644481546.75
0.139631,1644481547.0
0.135788,1644481547.25
0.135788,1644481547.5
0.13835,1644481547.75
0.139631,1644481548.0
0.13835,1644481548.25
0.135788,1644481548.5
0.137069,1644481548.75
0.139631,1644481549.0
0.139631,1644481549.25
0.137069,1644481549.5
0.135788,1644481549.75
0.13835,1644481550.0
0.139631,1644481550.25
0.137069,1644481550.5
0.137069,1644481550.75
0.139631,1644481551.0
0.139631,1644481551.25
0.139631,1644481551.5
0.13835,1644481551.75
0.137069,1644481552.0
0.140912,1644481552.25
0.139631,1644481552.5
0.137069,1644481552.75
0.137069,1644481553.0
0.139631,1644481553.25
0.142194,1644481553.5
0.137069,1644481553.75
0.137069,1644481554.0
0.13835,1644481554.25
0.140912,1644481554.5
0.139631,1644481554.75
0.137069,1644481555.0
0.13835,1644481555.25
0.139631,1644481555.5
0.140912,1644481555.75
0.137069,1644481556.0
0.137069,1644481556.25
0.139631,1644481556.5
0.139631,1644481556.75
0.137069,1644481557.0
0.137069,1644481557.25
0.139631,1644481557.5
0.142194,1644481557.75
0.139631,1644481558.0
0.152442,1644481558.25
0.137069,1644481558.5
0.140912,1644481558.75
0.144756,1644481559.0
0.13835,1644481559.25
0.137069,1644481559.5
0.139631,1644481559.75
0.143475,1644481560.0
0.137069,1644481560.25
0.137069,1644481560.5
0.140912,1644481560.75
0.155004,1644481561.0
0.140912,1644481561.25
0.13835,1644481561.5
0.13835,1644481561.75
0.140912,1644481562.0
0.140912,1644481562.25
0.140912,1644481562.5
0.137069,1644481562.75
0.137069,1644481563.0
0.140912,1644481563.25
0.139631,1644481563.5
0.13835,1644481563.75
0.137069,1644481564.0
0.140912,1644481564.25
0.140912,1644481564.5
0.140912,1644481564.75
0.137069,1644481565.0
0.13835,1644481565.25
0.139631,1644481565.5
0.139631,1644481565.75
0.13835,1644481566.0
0.137069,1644481566.25
